"","ResponseId","Article_day","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Ideology_Score","Treat_Search","True_Dummy","Article","X","Search_Online"
"1264","R_2ve4nwgeXrpDwnP","jan 13_3","264","1","True",7,1,35,0,0,"0",0,"0","1643","2.5","0",1,1,"3",13280,0
"1265","R_2VF2B5BSRIipeHu","dec 2_1","4932","0","T",5,3,42,1,0,"2",0,"0","1182","3.8","-3",0,1,"1",10877,1
"1266","R_2VF2B5BSRIipeHu","dec 2_1","1734","1","True",7,3,42,1,0,"2",0,"0","1182","3.8","-3",1,1,"1",10877,1
"1267","R_2VJbLzM9G36NTYJ","dec 3_3","1803","0","CND",5,4,35,0,3,"2",0,"0","1226","4.3","0",1,0,"3",10968,0
"1268","R_2VJbLzM9G36NTYJ","dec 3_3","5001","0","CND",5,4,35,0,3,"2",0,"0","1226","4.3","0",0,0,"3",10968,0
"1269","R_2VKNGMQDfmISf3J","jan 15_2","548","0","Misl/False",1,1,38,0,1,"2",0,"1","2637","4.6","0",1,0,"2",13667,0
"1270","R_2VKNGMQDfmISf3J","jan 15_2","3746","0","FM",1,1,38,0,1,"2",0,"1","2637","4.6","0",0,0,"2",13667,0
"1271","R_2vkWtyWXvaPvBnU","dec 5_3","2036","1","True",6,3,26,1,0,"3",0,"1","619","5","-1",1,1,"3",11331,0
"1272","R_2vkWtyWXvaPvBnU","dec 5_3","5234","0","T",5,3,26,1,0,"3",0,"1","619","5","-1",0,1,"3",11331,0
"1273","R_2VLaz586JUabaYb","dec 9_1","5315","0","FM",4,4,37,1,1,"2",0,"0","973","3","-2",0,0,"1",11453,0
"1274","R_2VLaz586JUabaYb","dec 9_1","2117","0","Misl/False",3,4,37,1,1,"2",0,"0","973","3","-2",1,0,"1",11453,0
"1275","R_2VmPOAbhuMzEerW","jan 7_3","6359","0","CND",4,1,73,1,1,"1",NA,"1","1972","2.9",NA,0,0,"3",12818,0
"1276","R_2VmPOAbhuMzEerW","jan 7_3","3161","1","True",7,1,73,1,1,"1",NA,"1","1972","2.9",NA,1,1,"3",12818,0
"1277","R_2VPya54kdhwk0xk","dec 16_2","5755","0","FM",1,2,46,1,0,"1",0,"0","813","5","0",0,0,"2",12069,0
"1278","R_2VPya54kdhwk0xk","dec 16_2","2557","0","CND",1,2,46,1,0,"1",0,"0","813","5","0",1,0,"2",12069,0
"1279","R_2VvTWoCsh7soA7h","jan 7_2","3106","1","True",5,1,56,1,0,"0",0,"0","1966","2.9","0",1,1,"2",12754,0
"1280","R_2VvTWoCsh7soA7h","jan 7_2","6304","0","T",5,1,56,1,0,"0",0,"0","1966","2.9","0",0,1,"2",12754,0
"1281","R_2VwgW7raD7ff9Bw","jan 27_1","1031","1","True",7,3,24,0,1,"2",0,"1","905","4.8","0",1,1,"1",14383,0
"1282","R_2VwgW7raD7ff9Bw","jan 27_1","4229","0","CND",7,3,24,0,1,"2",0,"1","905","4.8","0",0,0,"1",14383,0
"1283","R_2VwQ9QrySPuCIO2","dec 3_3","1799","1","True",6,2,58,0,0,"2",0,"1","1190","2.9","0",1,1,"3",10949,0
"1284","R_2VwQ9QrySPuCIO2","dec 3_3","4997","0","T",6,2,58,0,0,"2",0,"1","1190","2.9","0",0,1,"3",10949,0
"1285","R_2VxZ4kbwQlQyYAZ","dec 12_2","5636","0","T",5,3,42,1,0,"2",0,"0","1931","4","1",0,1,"2",11920,0
"1286","R_2VxZ4kbwQlQyYAZ","dec 12_2","2438","1","True",6,3,42,1,0,"2",0,"0","1931","4","1",1,1,"2",11920,0
"1287","R_2w4zGaVTARKdcyE","jan 15_3","599","1","True",5,1,62,0,1,"2",0,"0","2512","2.8","0",1,1,"3",13759,0
"1288","R_2w4zGaVTARKdcyE","jan 15_3","3797","0","CND",4,1,62,0,1,"2",0,"0","2512","2.8","0",0,0,"3",13759,0
"1289","R_2w6UwusqXydG5J7","dec 11_2","5527","0","FM",1,1,35,0,3,"2",0,"0","1241","4.2","0",0,0,"2",11671,0
"1290","R_2w6UwusqXydG5J7","dec 11_2","2329","0","Misl/False",1,1,35,0,3,"2",0,"0","1241","4.2","0",1,0,"2",11671,0
"1291","R_2w75M8zAmsoEcM6","dec 18_2","5933","0","FM",1,2,65,0,0,"2",0,"0","914","4.2","3",0,0,"2",12326,0
"1292","R_2w75M8zAmsoEcM6","dec 18_2","2735","0","Misl/False",1,2,65,0,0,"2",0,"0","914","4.2","3",1,0,"2",12326,0
"1293","R_2w77WDJvmFrjqUt","dec 19_2","6029","0","T",7,4,53,0,1,"2",1,"1","1408","4.8","-3",0,1,"2",12486,1
"1294","R_2w77WDJvmFrjqUt","dec 19_2","2831","1","True",7,4,53,0,1,"2",1,"1","1408","4.8","-3",1,1,"2",12486,1
"1295","R_2wajsD59TLsaDd0","jan 8_2","52","0","Misl/False",4,1,60,1,0,"1",0,"1","1197","3.5","2",1,0,"2",12977,0
"1296","R_2wajsD59TLsaDd0","jan 8_2","3250","0","FM",4,1,60,1,0,"1",0,"1","1197","3.5","2",0,0,"2",12977,0
"1297","R_2wALP6mRqhcxyf1","jan 7_3","3140","0","CND",3,1,55,1,1,"1",1,"1","1301","2.9","3",1,0,"3",12724,0
"1298","R_2wALP6mRqhcxyf1","jan 7_3","6338","0","T",7,1,55,1,1,"1",1,"1","1301","2.9","3",0,1,"3",12724,0
"1299","R_2WAzJeB9JQUFTkr","jan 15_2","551","0","Misl/False",1,1,91,1,0,"3",0,"0","1810","3.8","0",1,0,"2",13682,0
"1300","R_2WAzJeB9JQUFTkr","jan 15_2","3749","0","FM",1,1,91,1,0,"3",0,"0","1810","3.8","0",0,0,"2",13682,0
"1301","R_2wBJVxev3p9JRSn","jan 21_2","3900","0","FM",3,3,28,1,2,"3",0,"0","441","4.6","0",0,0,"2",13937,0
"1302","R_2wBJVxev3p9JRSn","jan 21_2","702","0","Misl/False",5,3,28,1,2,"3",0,"0","441","4.6","0",1,0,"2",13937,0
"1303","R_2wBRIIBrLjmPDoe","dec 5_2","1986","0","CND",4,2,52,0,0,"2",1,"1","1466","5","-2",1,0,"2",11226,0
"1304","R_2wBRIIBrLjmPDoe","dec 5_2","5184","0","CND",4,2,52,0,0,"2",1,"1","1466","5","-2",0,0,"2",11226,0
"1305","R_2whHrug4a5JxpuF","dec 19_2","2833","1","True",7,3,58,0,0,"1",0,"0","1435","3.2","0",1,1,"2",12494,0
"1306","R_2whHrug4a5JxpuF","dec 19_2","6031","0","T",7,3,58,0,0,"1",0,"0","1435","3.2","0",0,1,"2",12494,0
"1307","R_2whlbGgtxMlMmpE","jan 9_1","136","1","True",7,3,28,0,1,"2",1,"0","1120","3","1",1,1,"1",13115,0
"1308","R_2whlbGgtxMlMmpE","jan 9_1","3334","0","FM",3,3,28,0,1,"2",1,"0","1120","3","1",0,0,"1",13115,0
"1309","R_2wHu5gqbk5qHnPv","jan 8_2","3237","0","FM",4,1,51,0,1,"1",0,"1","1422","3.4","2",0,0,"2",12906,0
"1310","R_2wHu5gqbk5qHnPv","jan 8_2","39","1","True",7,1,51,0,1,"1",0,"1","1422","3.4","2",1,1,"2",12906,0
"1311","R_2wi4AG7fYDcg4YG","jan 15_2","533","0","CND",4,1,38,0,1,"0",0,"0","1152","3.2","3",1,0,"2",13610,0
"1312","R_2wi4AG7fYDcg4YG","jan 15_2","3731","0","FM",1,1,38,0,1,"0",0,"0","1152","3.2","3",0,0,"2",13610,0
"1313","R_2WNogoE39rLV75z","jan 6_3","2993","0","CND",7,3,33,0,1,"3",0,"1","1385","4.5","-3",1,0,"3",12641,0
"1314","R_2WNogoE39rLV75z","jan 6_3","6191","0","T",7,3,33,0,1,"3",0,"1","1385","4.5","-3",0,1,"3",12641,0
"1315","R_2wpe5zggJZUsYiu","dec 16_3","5760","0","T",7,4,44,0,2,"2",0,"1","1358","4.3","-3",0,1,"3",11937,1
"1316","R_2wpe5zggJZUsYiu","dec 16_3","2562","1","True",6,4,44,0,2,"2",0,"1","1358","4.3","-3",1,1,"3",11937,1
"1317","R_2wRBUtCG27a5cfv","dec 11_2","2348","0","CND",4,2,20,1,1,"1",0,"0","1414","3.4","1",1,0,"2",11748,0
"1318","R_2wRBUtCG27a5cfv","dec 11_2","5546","0","FM",4,2,20,1,1,"1",0,"0","1414","3.4","1",0,0,"2",11748,0
"1319","R_2wRkbwiAWJ3oEFQ","nov 20_2","4736","0","CND",2,3,30,0,1,"0",0,"0","955","4.1","0",0,0,"2",10528,1
"1320","R_2wRkbwiAWJ3oEFQ","nov 20_2","1538","0","Misl/False",1,3,30,0,1,"0",0,"0","955","4.1","0",1,0,"2",10528,1
"1321","R_2WSG0ocAU9eRQVC","jan 27_1","1026","1","True",7,4,53,0,3,"2",0,"0","1254","5","-2",1,1,"1",14357,1
"1322","R_2WSG0ocAU9eRQVC","jan 27_1","4224","0","T",7,4,53,0,3,"2",0,"0","1254","5","-2",0,1,"1",14357,1
"1323","R_2wsHHBGMG8FSJu0","jan 6_2","6151","0","T",7,3,39,0,2,"3",0,"0","1604","5","0",0,1,"2",12644,0
"1324","R_2wsHHBGMG8FSJu0","jan 6_2","2953","1","True",7,3,39,0,2,"3",0,"0","1604","5","0",1,1,"2",12644,0
"1325","R_2Wx4sMS94mhNDJL","feb 5_2","4557","0","FM",1,3,18,0,1,"3",1,"0","492","4.1","-2",0,0,"2",14949,0
"1326","R_2Wx4sMS94mhNDJL","feb 5_2","1359","1","True",1,3,18,0,1,"3",1,"0","492","4.1","-2",1,1,"2",14949,0
"1327","R_2WY9U3VJ8xSNWst","jan 27_1","1067","0","CND",3,2,50,1,1,"0",NA,"0","3059","4.4",NA,1,0,"1",14549,0
"1328","R_2WY9U3VJ8xSNWst","jan 27_1","4265","0","CND",5,2,50,1,1,"0",NA,"0","3059","4.4",NA,0,0,"1",14549,0
"1329","R_2WYE36ceZphZmTA","jan 9_1","3326","0","CND",4,4,37,0,1,"2",1,"0","1055","4.5","1",0,0,"1",13076,0
"1330","R_2WYE36ceZphZmTA","jan 9_1","128","1","True",5,4,37,0,1,"2",1,"0","1055","4.5","1",1,1,"1",13076,0
"1331","R_2WZJL0LnO5o9xDk","jan 27_2","1080","1","True",6,4,71,0,1,"1",0,"1","1199","4.7","0",1,1,"2",14371,0
"1332","R_2WZJL0LnO5o9xDk","jan 27_2","4278","0","T",6,4,71,0,1,"1",0,"1","1199","4.7","0",0,1,"2",14371,0
"1333","R_2X4cR98RdLdXhJk","jan 14_1","3600","0","T",4,4,35,1,2,"3",0,"0","1005","3.6","-2",0,1,"1",13547,0
"1334","R_2X4cR98RdLdXhJk","jan 14_1","402","0","Misl/False",1,4,35,1,2,"3",0,"0","1005","3.6","-2",1,0,"1",13547,0
"1335","R_2Xapso7CQ9ZU23O","jan 23_3","924","1","True",6,4,74,0,3,"3",0,"1","1395","3.3","-3",1,1,"3",14239,0
"1336","R_2Xapso7CQ9ZU23O","jan 23_3","4122","0","FM",3,4,74,0,3,"3",0,"1","1395","3.3","-3",0,0,"3",14239,0
"1337","R_2Xb366Jfh8oDM8I","jan 7_2","3102","0","Misl/False",4,2,49,0,1,"2",0,"1","850","3.9","0",1,0,"2",12727,0
"1338","R_2Xb366Jfh8oDM8I","jan 7_2","6300","0","FM",4,2,49,0,1,"2",0,"1","850","3.9","0",0,0,"2",12727,0
"1339","R_2xFQTtoDjAHX9Us","jan 15_3","567","1","True",7,1,33,1,1,"2",0,"0","996","3.9","0",1,1,"3",13607,0
"1340","R_2xFQTtoDjAHX9Us","jan 15_3","3765","0","CND",4,1,33,1,1,"2",0,"0","996","3.9","0",0,0,"3",13607,0
"1341","R_2xFsSqWZIGfIFL6","jan 23_3","910","1","True",7,1,52,1,1,"1",0,"0","932","5","3",1,1,"3",14169,0
"1342","R_2xFsSqWZIGfIFL6","jan 23_3","4108","0","T",6,1,52,1,1,"1",0,"0","932","5","3",0,1,"3",14169,0
"1343","R_2Xi0NISFpLqsgua","dec 16_3","5795","0","T",5,5,56,1,2,"1",0,"1","936","4.6","2",0,1,"3",12080,0
"1344","R_2Xi0NISFpLqsgua","dec 16_3","2597","1","True",6,5,56,1,2,"1",0,"1","936","4.6","2",1,1,"3",12080,0
"1345","R_2xJ0OdP4VjIOoPe","feb 5_2","1381","0","Misl/False",1,3,22,1,3,"3",0,"0","4217","3.8","1",1,0,"2",15056,1
"1346","R_2xJ0OdP4VjIOoPe","feb 5_2","4579","0","FM",2,3,22,1,3,"3",0,"0","4217","3.8","1",0,0,"2",15056,1
"1347","R_2Xo3LmJqQ6dnEOq","jan 7_2","3123","1","True",7,1,61,1,0,"0",0,"0","1710","3.4","0",1,1,"2",12810,0
"1348","R_2Xo3LmJqQ6dnEOq","jan 7_2","6321","0","T",7,1,61,1,0,"0",0,"0","1710","3.4","0",0,1,"2",12810,0
"1349","R_2xPkTqJtu67EHR3","jan 7_3","3158","1","True",7,3,35,0,2,"1",0,"1","1805","3.4","-2",1,1,"3",12806,0
"1350","R_2xPkTqJtu67EHR3","jan 7_3","6356","0","T",7,3,35,0,2,"1",0,"1","1805","3.4","-2",0,1,"3",12806,0
"1351","R_2xRXIHcN25Iu11M","jan 23_3","921","1","True",7,3,70,0,1,"2",0,"1","909","5","2",1,1,"3",14233,0
"1352","R_2xRXIHcN25Iu11M","jan 23_3","4119","0","T",6,3,70,0,1,"2",0,"1","909","5","2",0,1,"3",14233,0
"1353","R_2xWCbo9N6rh99fW","jan 7_1","3077","1","True",7,1,62,1,1,"2",0,"1","1115","4.5","-3",1,1,"1",12741,0
"1354","R_2xWCbo9N6rh99fW","jan 7_1","6275","0","T",7,1,62,1,1,"2",0,"1","1115","4.5","-3",0,1,"1",12741,0
"1355","R_2xwPcyyW1Yn8l63","jan 7_2","3125","1","True",7,1,51,0,0,"1",0,"0","2953","3.1","0",1,1,"2",12819,0
"1356","R_2xwPcyyW1Yn8l63","jan 7_2","6323","0","FM",3,1,51,0,0,"1",0,"0","2953","3.1","0",0,0,"2",12819,0
"1357","R_2xYknSEo9gWCqlK","dec 10_3","5440","0","CND",5,4,46,0,3,"0",0,"0","531","4.3","1",0,0,"3",11536,0
"1358","R_2xYknSEo9gWCqlK","dec 10_3","2242","0","CND",4,4,46,0,3,"0",0,"0","531","4.3","1",1,0,"3",11536,0
"1359","R_2xyqJTvj4fNGgIZ","dec 9_2","5325","0","FM",3,4,68,0,2,"2",0,"1","1604","4.4","1",0,0,"2",11359,1
"1360","R_2xyqJTvj4fNGgIZ","dec 9_2","2127","0","Misl/False",4,4,68,0,2,"2",0,"1","1604","4.4","1",1,0,"2",11359,1
"1361","R_2y1HWLq6Us104yx","dec 19_3","2851","0","CND",4,1,58,0,1,"4",NA,"0","1109","2.4",NA,1,0,"3",12426,0
"1362","R_2y1HWLq6Us104yx","dec 19_3","6049","0","CND",2,1,58,0,1,"4",NA,"0","1109","2.4",NA,0,0,"3",12426,0
"1363","R_2y78ZHtfJ3v3SIo","dec 3_3","1800","1","True",7,3,62,0,3,"2",0,"0","1181","3.1","0",1,1,"3",10953,0
"1364","R_2y78ZHtfJ3v3SIo","dec 3_3","4998","0","T",7,3,62,0,3,"2",0,"0","1181","3.1","0",0,1,"3",10953,0
"1365","R_2y7Qq35zlU7Wqoa","jan 23_3","908","1","True",6,1,26,1,0,"3",0,"0","1450","4.4","-3",1,1,"3",14155,0
"1366","R_2y7Qq35zlU7Wqoa","jan 23_3","4106","0","T",6,1,26,1,0,"3",0,"0","1450","4.4","-3",0,1,"3",14155,0
"1367","R_2y9363KaJUzQ5e8","jan 23_1","890","0","Misl/False",1,0,36,1,1,"0",0,"1","1479","4.1","-1",1,0,"1",14219,0
"1368","R_2y9363KaJUzQ5e8","jan 23_1","4088","0","FM",2,0,36,1,1,"0",0,"1","1479","4.1","-1",0,0,"1",14219,0
"1369","R_2Y9aIwbQquySguU","dec 19_2","2840","0","Misl/False",1,3,22,0,0,"3",0,"1","1132","3.8","3",1,0,"2",12516,0
"1370","R_2Y9aIwbQquySguU","dec 19_2","6038","0","FM",1,3,22,0,0,"3",0,"1","1132","3.8","3",0,0,"2",12516,0
"1371","R_2y9Dwf008q0PivU","dec 9_1","5293","0","FM",1,1,64,0,3,"1",0,"0","1228","3.7","0",0,0,"1",11354,0
"1372","R_2y9Dwf008q0PivU","dec 9_1","2095","0","CND",2,1,64,0,3,"1",0,"0","1228","3.7","0",1,0,"1",11354,0
"1373","R_2y9m5CGzY4JGuv3","dec 12_2","2423","0","Misl/False",1,1,67,1,0,NA,0,"1","582","1.2","3",1,0,"2",11821,0
"1374","R_2y9m5CGzY4JGuv3","dec 12_2","5621","0","FM",1,1,67,1,0,NA,0,"1","582","1.2","3",0,0,"2",11821,0
"1375","R_2YazOyrMHehIBDd","jan 7_3","3142","1","True",5,1,42,0,1,"4",0,"0","1123","3.5","-1",1,1,"3",12728,0
"1376","R_2YazOyrMHehIBDd","jan 7_3","6340","0","FM",4,1,42,0,1,"4",0,"0","1123","3.5","-1",0,0,"3",12728,0
"1377","R_2YbkFGYurTeHXV4","jan 7_3","6372","0","T",5,3,39,1,0,"3",1,"1","2814","4.2","2",0,1,"3",12872,0
"1378","R_2YbkFGYurTeHXV4","jan 7_3","3174","1","True",5,3,39,1,0,"3",1,"1","2814","4.2","2",1,1,"3",12872,0
"1379","R_2YblxGXU2t8iuB9","jan 23_1","4083","0","T",6,1,23,1,1,"1",0,"0","3022","3.3","3",0,1,"1",14190,0
"1380","R_2YblxGXU2t8iuB9","jan 23_1","885","0","CND",2,1,23,1,1,"1",0,"0","3022","3.3","3",1,0,"1",14190,0
"1381","R_2ygaLt2rzoygKxJ","jan 22_2","3994","0","FM",5,4,31,1,2,"3",1,"1","1710","3.7","-1",0,0,"2",14107,1
"1382","R_2ygaLt2rzoygKxJ","jan 22_2","796","0","Misl/False",5,4,31,1,2,"3",1,"1","1710","3.7","-1",1,0,"2",14107,1
"1383","R_2YK8V1XgVEvuXlq","dec 12_3","5642","0","T",5,4,46,0,2,"2",0,"0","3478","4.1","-1",0,1,"3",11814,1
"1384","R_2YK8V1XgVEvuXlq","dec 12_3","2444","1","True",6,4,46,0,2,"2",0,"0","3478","4.1","-1",1,1,"3",11814,1
"1385","R_2YKfoexrTcCJ9JG","jan 27_1","4257","0","T",5,1,19,1,1,"3",0,"1","757","4","0",0,1,"1",14522,0
"1386","R_2YKfoexrTcCJ9JG","jan 27_1","1059","1","True",7,1,19,1,1,"3",0,"1","757","4","0",1,1,"1",14522,0
"1387","R_2ykGUAjkDGS0LHw","jan 28_3","4387","0","T",7,3,49,1,3,"3",0,"1","524","5","0",0,1,"3",14656,0
"1388","R_2ykGUAjkDGS0LHw","jan 28_3","1189","1","True",7,3,49,1,3,"3",0,"1","524","5","0",1,1,"3",14656,0
"1389","R_2YKx5GInm5umI5s","dec 19_2","6027","0","CND",3,3,27,1,0,"3",NA,"0","805","3.7",NA,0,0,"2",12472,0
"1390","R_2YKx5GInm5umI5s","dec 19_2","2829","0","CND",2,3,27,1,0,"3",NA,"0","805","3.7",NA,1,0,"2",12472,0
"1391","R_2yla5gSWAG29cwP","jan 14_3","440","1","True",6,5,38,0,3,"2",0,"0","1240","5","-2",1,1,"3",13510,0
"1392","R_2yla5gSWAG29cwP","jan 14_3","3638","0","FM",3,5,38,0,3,"2",0,"0","1240","5","-2",0,0,"3",13510,0
"1393","R_2YlmDylVS5ifoSy","dec 5_2","1990","0","Misl/False",3,3,50,0,3,"3",0,"1","1906","4","1",1,0,"2",11246,0
"1394","R_2YlmDylVS5ifoSy","dec 5_2","5188","0","FM",3,3,50,0,3,"3",0,"1","1906","4","1",0,0,"2",11246,0
"1395","R_2YLO8gKfvyZfFkx","jan 14_3","3639","0","CND",3,1,53,1,0,"1",0,"1","1228","2.7","0",0,0,"3",13511,0
"1396","R_2YLO8gKfvyZfFkx","jan 14_3","441","0","CND",4,1,53,1,0,"1",0,"1","1228","2.7","0",1,0,"3",13511,0
"1397","R_2ym6wCl4zrkceJQ","jan 22_2","3986","0","T",7,1,77,1,1,"2",1,"1","5290","3.1","-2",0,1,"2",14043,0
"1398","R_2ym6wCl4zrkceJQ","jan 22_2","788","1","True",6,1,77,1,1,"2",1,"1","5290","3.1","-2",1,1,"2",14043,0
"1399","R_2Yn7RoIDFGLgOMp","jan 27_1","4223","0","T",6,2,25,0,2,"0",0,"0","459","5","0",0,1,"1",14340,0
"1400","R_2Yn7RoIDFGLgOMp","jan 27_1","1025","1","True",7,2,25,0,2,"0",0,"0","459","5","0",1,1,"1",14340,0
"1401","R_2YPr95IZCt5YKcp","jan 14_1","412","1","True",7,2,43,1,0,"3",0,"0","3054","3.8","0",1,1,"1",13585,0
"1402","R_2YPr95IZCt5YKcp","jan 14_1","3610","0","T",4,2,43,1,0,"3",0,"0","3054","3.8","0",0,1,"1",13585,0
"1403","R_2YrzkebTH8Qh479","jan 6_2","2955","1","True",7,1,38,1,0,"0",0,"0","2027","4.3","3",1,1,"2",12648,0
"1404","R_2YrzkebTH8Qh479","jan 6_2","6153","0","T",7,1,38,1,0,"0",0,"0","2027","4.3","3",0,1,"2",12648,0
"1405","R_2ysisYXx1oSJYpy","nov 21_2","4819","0","CND",4,2,55,0,0,"4",0,"0","981","3.1","0",0,0,"2",10643,0
"1406","R_2ysisYXx1oSJYpy","nov 21_2","1621","0","CND",4,2,55,0,0,"4",0,"0","981","3.1","0",1,0,"2",10643,0
"1407","R_2YV6JGings5Brkd","jan 22_2","789","1","True",6,1,71,1,1,"2",1,"1","3231","2.6","-2",1,1,"2",14045,0
"1408","R_2YV6JGings5Brkd","jan 22_2","3987","0","T",6,1,71,1,1,"2",1,"1","3231","2.6","-2",0,1,"2",14045,0
"1409","R_2YVp0uv4VR3CfSK","dec 19_3","2872","1","True",6,2,35,1,1,"0",1,"0","1023","3.9","1",1,1,"3",12549,0
"1410","R_2YVp0uv4VR3CfSK","dec 19_3","6070","0","CND",4,2,35,1,1,"0",1,"0","1023","3.9","1",0,0,"3",12549,0
"1411","R_2YXmZCNuAFXDHB3","dec 16_3","5782","0","T",5,1,38,1,0,"0",0,"1","870","3.3","0",0,1,"3",12034,0
"1412","R_2YXmZCNuAFXDHB3","dec 16_3","2584","0","CND",3,1,38,1,0,"0",0,"1","870","3.3","0",1,0,"3",12034,0
"1413","R_2z5ReVt6F9fUqr5","jan 14_3","417","1","True",6,2,25,0,1,"0",0,"0","1166","4","-2",1,1,"3",13408,0
"1414","R_2z5ReVt6F9fUqr5","jan 14_3","3615","0","T",5,2,25,0,1,"0",0,"0","1166","4","-2",0,1,"3",13408,0
"1415","R_2zA4LJT9VDmZpy5","jan 23_3","915","1","True",6,1,35,0,0,"2",NA,"0","3163","3.1",NA,1,1,"3",14198,0
"1416","R_2zA4LJT9VDmZpy5","jan 23_3","4113","0","CND",4,1,35,0,0,"2",NA,"0","3163","3.1",NA,0,0,"3",14198,0
"1417","R_2zBfBEpA9ZHd9Wz","dec 5_2","2000","1","True",5,1,45,1,0,"1",1,"0","1799","3.8","-2",1,1,"2",11298,0
"1418","R_2zBfBEpA9ZHd9Wz","dec 5_2","5198","0","CND",4,1,45,1,0,"1",1,"0","1799","3.8","-2",0,0,"2",11298,0
"1419","R_2zC5dLnLvMtQC3L","dec 10_3","2249","1","True",4,5,60,0,2,"3",0,"0","1084","3.7","0",1,1,"3",11560,0
"1420","R_2zC5dLnLvMtQC3L","dec 10_3","5447","0","T",5,5,60,0,2,"3",0,"0","1084","3.7","0",0,1,"3",11560,0
"1421","R_2ZCxqsDW4Xj5PiV","dec 10_3","2257","0","CND",4,1,45,1,1,"2",0,"0","864","3.9","3",1,0,"3",11597,0
"1422","R_2ZCxqsDW4Xj5PiV","dec 10_3","5455","0","CND",3,1,45,1,1,"2",0,"0","864","3.9","3",0,0,"3",11597,0
"1423","R_2zdcIWsYC0YFrxa","dec 12_3","5648","0","T",7,3,65,0,0,"1",0,"0","1131","3.5","-3",0,1,"3",11845,1
"1424","R_2zdcIWsYC0YFrxa","dec 12_3","2450","1","True",7,3,65,0,0,"1",0,"0","1131","3.5","-3",1,1,"3",11845,1
"1425","R_2zdSCfcNeVvjNDn","dec 9_3","2160","1","True",5,2,57,1,1,"1",0,"1","1076","1.7","0",1,1,"3",11399,0
"1426","R_2zdSCfcNeVvjNDn","dec 9_3","5358","0","T",4,2,57,1,1,"1",0,"1","1076","1.7","0",0,1,"3",11399,0
"1427","R_2zdtQsFfztA4DwL","dec 10_3","5435","0","T",6,3,28,0,0,"0",0,"0","839","3.3","0",0,1,"3",11507,0
"1428","R_2zdtQsFfztA4DwL","dec 10_3","2237","1","True",6,3,28,0,0,"0",0,"0","839","3.3","0",1,1,"3",11507,0
"1429","R_2zIIrL0WFLJzg8F","jan 21_2","687","0","Misl/False",4,1,60,1,1,"0",1,"0","1782","2.4","-1",1,0,"2",13873,0
"1430","R_2zIIrL0WFLJzg8F","jan 21_2","3885","0","CND",4,1,60,1,1,"0",1,"0","1782","2.4","-1",0,0,"2",13873,0
"1431","R_2ZIwdPiyH7dMjjo","jan 21_2","686","1","True",7,4,42,0,3,"0",0,"0","770","3.6","0",1,1,"2",13869,0
"1432","R_2ZIwdPiyH7dMjjo","jan 21_2","3884","0","CND",5,4,42,0,3,"0",0,"0","770","3.6","0",0,0,"2",13869,0
"1433","R_2zjRAGBzLYwAbJh","jan 13_3","3453","0","T",7,1,80,1,0,"0",0,"1","1188","2.4","2",0,1,"3",13222,0
"1434","R_2zjRAGBzLYwAbJh","jan 13_3","255","1","True",6,1,80,1,0,"0",0,"1","1188","2.4","2",1,1,"3",13222,0
"1435","R_2zkjk1eDojB430W","dec 12_2","5613","0","CND",6,1,39,0,0,"3",0,"0","1108","3.8","2",0,0,"2",11793,0
"1436","R_2zkjk1eDojB430W","dec 12_2","2415","1","True",6,1,39,0,0,"3",0,"0","1108","3.8","2",1,1,"2",11793,0
"1437","R_2zl0RwhbI4FZpUi","nov 21_2","1624","0","CND",3,2,43,0,2,"2",0,"1","880","4.7","1",1,0,"2",10664,0
"1438","R_2zl0RwhbI4FZpUi","nov 21_2","4822","0","FM",4,2,43,0,2,"2",0,"1","880","4.7","1",0,0,"2",10664,0
"1439","R_2zNlFO8j8zNH90h","dec 19_2","6023","0","T",7,3,47,0,3,"2",1,"1","1066","4.9","-1",0,1,"2",12456,0
"1440","R_2zNlFO8j8zNH90h","dec 19_2","2825","1","True",7,3,47,0,3,"2",1,"1","1066","4.9","-1",1,1,"2",12456,0
"1441","R_2ZO0MoBK4OKdxOp","feb 5_2","4551","0","T",7,3,70,0,0,"1",1,"1","3428","4.3","-2",0,1,"2",14913,0
"1442","R_2ZO0MoBK4OKdxOp","feb 5_2","1353","1","True",7,3,70,0,0,"1",1,"1","3428","4.3","-2",1,1,"2",14913,0
"1443","R_2zpxTXRXAhCiVux","jan 27_1","4258","0","CND",3,2,44,1,2,"2",0,"0","1350","3.7","-1",0,0,"1",14529,0
"1444","R_2zpxTXRXAhCiVux","jan 27_1","1060","0","Misl/False",4,2,44,1,2,"2",0,"0","1350","3.7","-1",1,0,"1",14529,0
"1445","R_2zSbEOpGuM9TE7d","dec 9_3","5360","0","T",6,3,69,0,2,"3",0,"1","1647","3.6","-3",0,1,"3",11404,0
"1446","R_2zSbEOpGuM9TE7d","dec 9_3","2162","1","True",6,3,69,0,2,"3",0,"1","1647","3.6","-3",1,1,"3",11404,0
"1447","R_2zSVioqqCBW6Pn5","jan 7_3","3155","1","True",7,1,62,1,1,"2",0,"0","1402","3.5","-3",1,1,"3",12799,0
"1448","R_2zSVioqqCBW6Pn5","jan 7_3","6353","0","T",6,1,62,1,1,"2",0,"0","1402","3.5","-3",0,1,"3",12799,0
