"","ResponseId","Ideology_Score"
"11590","R_2CPMuN4uxU0mRdB",0
"11591","R_4IneHCI3mRAXXUZ",2
"11592","R_22Fzx9OiWfOT0Mf",2
"11593","R_b7mS5dHettAh3JT",0
"11594","R_2dLv9VBI6TFMzWB",0
"11595","R_DMnrfUyzgmUY24x",0
"11596","R_2ANzYJ10FkGmQw4",0
"11597","R_2Pe4XpGkCtoXkEm",0
"11598","R_OyeGyl8aslDBtTj",3
"11599","R_3etvZUsWBi9aA80",0
"11600","R_2ZKQzv4MZ317XIg",0
"11601","R_3Kr1jxB5wLHfBAn",0
"11602","R_1qdPHPcGKibD9kc",0
"11603","R_rluTn0FAWmNQ6hr",0
"11604","R_2TGWiAL2ZWt4umH",0
"11605","R_eWJCOVxQsEwsMUh",0
"11606","R_2SjnNqbb8lGAhAx",0
"11607","R_3rUpVMK8sjrFXmJ",0
"11608","R_SBOVoyeu0g2FZfj",0
"11609","R_3L6BLhX0wKl3Ruv",0
"11610","R_Ad0blUbiraBM6gV",0
"11611","R_28M2ATQgFpzraVo",0
"11612","R_3IaSDNt0Fi25kff",0
"11613","R_1LYvqJNHN1Sm24B",0
"11614","R_31crzKCPPSXNWl1",0
"11615","R_1r0kYwlFiRKLcCf",0
"11616","R_2zSnDoawvuBHgqq",0
"11617","R_29gkkKhW1YpRv1Q",0
"11618","R_2YD3XfbhIK1RaGH",0
"11619","R_2X0uHDDyn8AarjH",0
"11620","R_8qebaN01NqzGhVf",0
"11621","R_3eeKSjbqS6YwLUS",0
"11622","R_3e5l2vOZiR8nG4x",0
"11623","R_3JKJMzngNFpIgeT",0
"11624","R_3kaCc6YRFSBxHT6",0
"11625","R_1r1zPxxJ87hXTTc",0
"11626","R_1GNCoYrJlo5gWSi",0
"11627","R_AufXxQ3ReA83olz",0
"11628","R_0rk0KlxTQc4EGo9",0
"11629","R_2V2crzymY9I436H",0
"11630","R_2cjfkOHwLEWzkfq",0
"11631","R_1ilqg6wp4fCQJoK",1
"11632","R_3imar3iaPf825kg",0
"11633","R_3dt3EV5K7L0pl4t",0
"11634","R_30v355Z2qqABESU",0
"11635","R_2ZBLw4oJzLxWLyU",0
"11636","R_2rUA6mTxSy9AoSb",0
"11637","R_3dH2Q1uDmzu3SE1",0
"11638","R_1i3Rcgrv6jfg7AK",0
"11639","R_1jDES4bBY7xpLcr",0
"11640","R_pMlVedJRIrqLW9z",0
"11641","R_RyLEdHnpruwLUzv",2
"11642","R_2flLwW8wJfOfnWu",0
"11643","R_211k2AwohZZv2q4",0
"11644","R_2eUTPHul59EpMYU",0
"11645","R_2S318onaCAqnZFn",0
"11646","R_9pNKf6IZbFClDBn",0
"11647","R_3NvMW3QimuZ3lqr",0
"11648","R_1QJGzBO9CnQGil7",0
"11649","R_2R84Ztzj4f4eTnI",0
"11650","R_3nHNVZoTZeJbJom",0
"11651","R_O8NuYNlvGe7Hfkl",0
"11652","R_1puNDGnDYCGTdSX",-2
"11653","R_2OGRcal8J7fGavm",0
"11654","R_3kNC7MtTYjzIKQs",-1
"11655","R_1odxSlmWNhXpTSy",0
"11656","R_QnYarXUAi37GtUZ",0
"11657","R_1q4FEAYIbDjd2EC",-1
"11658","R_1BS3LDupfCCRVIc",0
"11659","R_2P5LAVxSvK1UkuC",2
"11660","R_BWAJakfeV4qsjbb",0
"11661","R_269l2ng8n6Kswxo",-2
"11662","R_3QXd7bUVCI0E6kR",0
"11663","R_bHKAi2xMi7IwK5P",0
"11664","R_YPnS8UgGCQso0Lv",0
"11665","R_3qVFoRdg3BV42j1",-3
"11666","R_1pWDV1ICjDYHfp4",0
"11667","R_307gozcGU64XPZy",0
"11668","R_3h0mME0NPEMX2gl",0
"11669","R_2PbecSOzUeeCm2N",0
"11670","R_3oZtDJoleSdgpDf",0
"11671","R_3QJGE9pwtDRmhrY",-3
"11672","R_2zpgMAnCb35kp8y",0
"11673","R_1j9fwjULkY3BeK1",0
"11674","R_1GNE6jZJM5iWqCB",0
"11675","R_1jANHYUAjOzYXV4",0
"11676","R_3NWXRWpRQA9C26K",3
"11677","R_soqdsMJCB8GqepH",0
"11678","R_2dzREqH9aK6wk0P",0
"11679","R_1pMtcZBUHYBK9uv",0
"11680","R_3iw00wuUaw1GSUf",0
"11681","R_2OTKdvy5JEYFHZd",0
"11682","R_2b3gbraiHYoSXZe",0
"11683","R_1CpcAfQssTSgzG8",0
"11684","R_3lYOjThslkcI6RJ",-2
"11685","R_3FVaWQGTJxXxB2d",0
"11686","R_Dvm0MTqczbgkIxj",0
"11687","R_3Oku87AgGkM4wlE",0
"11688","R_2aPshvPCgDYkvhv",0
"11689","R_xzupIXwcfCzAyNb",0
"11690","R_5bUmwOb85izOlY5",0
"11691","R_1PYnrHyeljOYS8O",0
"11692","R_1MQEc6xufY8oOoE",1
"11693","R_2QSsRY53f6KO14c",0
"11694","R_2bKoMpoO7URweLu",0
"11695","R_1FgkRG1QfL2Ubkg",0
"11696","R_3rYEd99xjx6Laqa",0
"11697","R_2ZDekzV2pu6Dc2x",0
"11698","R_30c2GUb3aWoARFw",0
"11699","R_3ht2ZXpamqkvroJ",0
"11700","R_2OSwDGCSkNRBadU",0
"11701","R_pJG1fwyeohncj5f",0
"11702","R_1f6IhGcP6m3r4VN",0
"11703","R_27wYGU4WQpd6nR5",0
"11704","R_27CYpNZkudZL4CH",0
"11705","R_5gRGEBJEfXxEblf",0
"11706","R_3hlNsYn8RW9W75W",0
"11707","R_2zClBKOib4pduH2",0
"11708","R_XizYUm9J42bmacN",0
"11709","R_2cjyJVDOT0INz5m",0
"11710","R_wWTI1O6VtGjVgOZ",-3
"11711","R_3oXY9tqHN56pPld",1
"11712","R_3OqZZNNDmozWZH2",0
"11713","R_DoV25HgIvHSWhSV",0
"11714","R_u1XvtnvyXQrGmTT",0
"11715","R_0B4BuNkSAYS0RIB",0
"11716","R_1GJt8vZUafYefQt",1
"11717","R_20YgdY3N1nmyW2z",0
"11718","R_9mhxMr27vCGEZDX",-2
"11719","R_1BSo10XGGYCD9xT",0
"11720","R_33DrKRpTvbf8o7K",0
"11721","R_22DFfbOPguilhBb",0
"11722","R_1k1CUDHUSCUAQuV",1
"11723","R_uh489bA3bGyRDe9",-2
"11724","R_DiMDDzGYykeozQZ",-3
"11725","R_1iky61P4jZEHYaQ",-1
"11726","R_27mbNQ2OJoUqwAs",0
"11727","R_29ncFO80TBFZg3T",3
"11728","R_eVs16vw8w9FNnhv",3
"11729","R_3s6psrDDB55vF2E",0
"11730","R_3HUHltsGvZRKI5s",-1
"11731","R_UgAvBeoKMA7pnVL",0
"11732","R_25Hmfuc5e0tnpa9",3
"11733","R_1OYMKx93XM0t3dB",0
"11734","R_25GUvoZv32xgred",0
"11735","R_3fHQ59uWOPbtceH",0
"11736","R_2D1s0nShIODCkpY",-2
"11737","R_3hsGOnIRv2Ca7z9",-2
"11738","R_3RshglVgEV70zSy",3
"11739","R_1LqlWZqXInrmOcl",0
"11740","R_AccfDg92gsAcfZv",0
"11741","R_vfBFcQoud04ht0l",3
"11742","R_21gsl6yXv7xdyFg",0
"11743","R_1KmfsKL2aXIOHdO",0
"11744","R_3h4sUtvtpGxKAnH",0
"11745","R_1E7lrH35VzCimau",0
"11746","R_1BRj06jUvr7Nnxu",0
"11747","R_9KQL6Vf9hcRm0HT",0
"11748","R_bCsXwtnm8NQ3R2F",0
"11749","R_3R92v1uyBwjokhl",0
"11750","R_p3fQWMq84K3uSlj",0
"11751","R_1mfuxsCqzP6n0Rj",0
"11752","R_1q9EFKlwJ6wm55G",0
"11753","R_3QVMov1FnEX822w",0
"11754","R_1K8VPDmJeDd14Nj",-1
"11755","R_1gkgKBoyy2ejhXl",0
"11756","R_DiNpGpgONMasVLX",0
"11757","R_29iYoEjzCPodHQD",2
"11758","R_8AEGVIGpreRRNeN",0
"11759","R_2dmeJh38u1jWZoz",0
"11760","R_1etu9mUuBOS3V2E",0
"11761","R_2wSTZpnScui2ME0",0
"11762","R_1lxYOU8zj3U1HjG",0
"11763","R_zVvRuNgPoIPtxQt",0
"11764","R_3F2pF1GRjDcmntU",0
"11765","R_10ZZ5o6foHAvcy4",0
"11766","R_2R7CEG7muv0etYV",3
"11767","R_3n31xBWwggpmzJ2",0
"11768","R_Dxcn4E1u48HfcS5",0
"11769","R_1cZyoQ22vs4HgUH",0
"11770","R_3IawItFAjHkNYWD",0
"11771","R_1eY3VqLv6HidYck",0
"11772","R_8HXgkKdxS22HKGl",0
"11773","R_1Gx0mDfMQanLNVY",0
"11774","R_3JDBFKLUzKrjCty",0
"11775","R_2CpRMUbc30qqw2H",0
"11776","R_1238H2Mpr2YGXxQ",0
"11777","R_3CTV3bHbqU8hjPG",0
"11778","R_231dUntlPVem7kV",0
"11779","R_3FJc7dpmjRVOS35",0
"11780","R_3k1cvn50rX6ukQo",0
"11781","R_331mzYBoAcDyFwx",0
"11782","R_1kTtQpWcGrgnpUG",0
"11783","R_3sACuC1CydXxmxj",0
"11784","R_1Pc1TuSGPe3p4ND",0
"11785","R_3DpU2CmV9ETX6fh",0
"11786","R_1FLF3Btpx9Krykz",-1
"11787","R_3P5K73sXdHOeWp4",0
"11788","R_3NRnr7ismX8jaQ0",3
"11789","R_2Ysw8TQr5xn14So",0
"11790","R_1OB7ygvogQ5ygWv",0
"11791","R_1rMjUNbeIMkDBhL",0
"11792","R_DuYzSLwE9IC5b5D",0
"11793","R_31cudfHFS3jm4P4",0
"11794","R_2XcyjIEgqIQ2vLl",0
"11795","R_3sieqvITQ1ruK6R",0
"11796","R_3khPklm0vtcYZC3",-3
"11797","R_QcULBKU5Eb4clBT",0
"11798","R_1j6QEIoVZhIA464",0
"11799","R_3shwmTGEh32B0rb",0
"11800","R_Cfa93RcXgfx5EGJ",0
"11801","R_272qKohg3aB7XWn",0
"11802","R_3fwzy2ZPZnoFKLy",0
"11803","R_302xqdGJAeq8Feb",0
"11804","R_1E4G4BcKiskDDVs",-3
"11805","R_3IT7GRyi1BJx5ll",1
"11806","R_A0WEAYv5YyhNFBv",0
"11807","R_2v36CNuinTnXh23",0
"11808","R_vw5bLULj2J4lgKB",0
"11809","R_2E14gj2fFKssN9U",0
"11810","R_2BnGfDy3zd8U7lK",0
"11811","R_sbxR96xKVu0j46l",0
"11812","R_T12UraN3962i53z",0
"11813","R_27CGU2ieGqVLHkK",3
"11814","R_24w4F8bTS1rPLZ3",-2
"11815","R_2aqxIXDDNZoPmrw",0
"11816","R_25Skqg3aeSXjO8U",0
"11817","R_2aCvUfVKqSOOddK",3
"11818","R_RRDlbtyzzkBsrZv",0
"11819","R_domS96FcdHd8LKN",2
"11820","R_1DLLC6B9KkwL6xl",0
"11821","R_3CNlQEVKzFnpDcc",0
"11822","R_VVwZ09rzQk4ybWp",3
"11823","R_2f6t716GT43wC1X",0
"11824","R_2qk2qXNv4JiqU0a",0
"11825","R_1IorBZGqiJNWsU3",0
"11826","R_2TZDnwyXFKeo5SJ",0
"11827","R_3n5X8LSl3srwj9V",0
"11828","R_1KqF0kS8d920MnK",0
"11829","R_1k1e8uBqxNEbCIm",0
"11830","R_3wNVP0dNb4auHyF",-1
"11831","R_2Vr4g9aepwGt44i",0
"11832","R_2fKgN6FnX1RTkiy",0
"11833","R_1H154eriwqlK1cQ",0
"11834","R_24nQVwdG1SZrroZ",0
"11835","R_2EE9aI5wi9K5yMc",0
"11836","R_1CrqGNaenHb7YUt",0
"11837","R_2OYAxsxNssIuii9",0
"11838","R_3NUIF3OpmhPPgN0",0
"11839","R_3fUJe9eAkMAb0uV",0
"11840","R_20TkfSod7nCkypa",0
"11841","R_86qcDtcnu4J1S1z",0
"11842","R_1kHzRHOvopsMo8G",0
"11843","R_3FIN2zB5MUssIlC",0
"11844","R_2WOJqbIHwpGQVnj",0
"11845","R_Zh6xAl5OYGNZPAl",0
"11846","R_11gCzdIUbnfhzLC",0
"11847","R_2B98DeoqlxeKPjR",0
"11848","R_1LRKTsJY4w6XAJ4",0
"11849","R_1FRMxfD9mc6kuKt",0
"11850","R_3nknK7ANBOKVdJL",0
"11851","R_d0BCsDM4QVf5bMd",0
"11852","R_24uAaC3xpH6FpKa",0
"11853","R_1hyGTB2sUN1nnGo",0
"11854","R_3qIhT73z7XsjTeJ",0
"11855","R_0lDl49GMyqrP9kJ",0
"11856","R_24q0kakkjBi9PRS",0
"11857","R_cC5z6lor2Fngqdz",0
"11858","R_b2cNpaGeox5V5kJ",0
"11859","R_3KGYpzFr1R5HW8q",0
"11860","R_1eW7swNNIBBQJdj",0
"11861","R_1rjDdiNOo3iHD4T",0
"11862","R_ABQtHCkTsx3Mfdf",0
"11863","R_3fiqBzNL9hOF7oy",0
"11864","R_Zko11zaO6Q6xHz3",0
"11865","R_2Sv16tgtEANkUUW",0
"11866","R_2eXNq856CdppkHI",0
"11867","R_3Gre3wZRacXwzgb",0
"11868","R_3mgbodXPkNC4imN",1
"11869","R_3e4b81aV08S7rQ3",0
"11870","R_270U2pXZN2vXtkC",1
"11871","R_4TNwF2nWQBoVoBj",3
"11872","R_1er6dyS9DOUIsR7",0
"11873","R_1K7vOrdszjNBOxl",0
"11874","R_2akjz2MxDOwLnR6",-3
"11875","R_sjszkZyw6aY0Zax",0
"11876","R_3CVMpN4JAHBrQpV",0
"11877","R_s4GImiXrUxSRBsd",0
"11878","R_3ML22R1PjhRkxCv",-3
"11879","R_2rMlxb3SAQqJgVP",0
"11880","R_3L5r2s6MpRzeQ1M",0
"11881","R_2zvVf9S6zkXStcr",0
"11882","R_2aCCkaMCn0J0XUD",0
"11883","R_ebKPLowf9ELiTXX",0
"11884","R_3GDjvSbdC5bF66O",0
"11885","R_1JL6TRcJSwCqn0K",0
"11886","R_W0QqgUO04cUGbM5",0
"11887","R_3KwsM6pm1i2l67q",0
"11888","R_3GuJFNNbh70Y4HZ",0
"11889","R_3gY6gur7zPZB7ZZ",0
"11890","R_31uU293XtsuvsBg",0
"11891","R_1ponVW2JMWPCwrr",0
"11892","R_1LZp9xZUloRgOU5",0
"11893","R_YWC5sfkZ6yEwGn7",0
"11894","R_338aBfoGyOtrBx6",0
"11895","R_10T84pBdIpDxUL8",0
"11896","R_1H6H6c3rjpppvuw",0
"11897","R_3CPH9m5GwONwjHx",0
"11898","R_3QPrD20DYfzqf4g",-1
"11899","R_1LZihmmoqFjAXTi",0
"11900","R_2V7NolVZlWwXFk7",0
"11901","R_3j0XJY6dDFStTt3",0
"11902","R_1OHpmPJZS9veij2",0
"11903","R_4PgQ2u1v2f9RTHP",0
"11904","R_2q4txdGIWNRvxc7",0
"11905","R_2fBWewxL8SVgkcY",-2
"11906","R_ystkIlIiPdMOhfb",3
"11907","R_10Pdyj45DYcFKFj",0
"11908","R_1DtY8yKJslJRNPC",0
"11909","R_2Qm87jNtXrVGeDv",0
"11910","R_1ml1AQZkE9O5rsL",0
"11911","R_125bHpo2xONWQtB",0
"11912","R_3nw13BTzskGEWAP",0
"11913","R_124pPzmLlaGnLhP",0
"11914","R_XjnstzcE7wsPt8R",0
"11915","R_1cRPONE3UP3zrAx",-1
"11916","R_24wkPNf5KzaJIE3",1
"11917","R_27JzCD9khpUZOUj",0
"11918","R_3p5OuV1SaMlhow5",0
"11919","R_21pSQsJVBofD20m",0
"11920","R_12gm8iEiBZ6uHhf",0
"11921","R_2YX1mbUNtx6LTwn",-3
"11922","R_29miBt9TG3kJIzS",0
"11923","R_2t5n2rFoaEINDCv",0
"11924","R_eA7ECA7Kq715wD7",-1
"11925","R_27Ua9ISJ1wvyyUF",0
"11926","R_3DjyEdEnbO5bJWw",0
"11927","R_CjJ0njWeHnPKISt",-3
"11928","R_3HLyXHuZslQu6do",0
"11929","R_1r1aGs0fKhrzK3V",0
"11930","R_2CU2x06RYWv6EYQ",0
"11931","R_1LI0Pmn9152M24F",0
"11932","R_2QsuXklqLkSVe3D",0
"11933","R_2cqrvPO5YbWF0rx",0
"11934","R_33jTLYuCeVKrMEp",0
"11935","R_3gT17mBWuyPZwRQ",0
"11936","R_3mgTyMZ1EfyF22D",0
"11937","R_2BqB9WIsnBia6QM",0
"11938","R_WwK5sAZ7X9WKOPf",0
"11939","R_RqRLIQaJHKzJWKJ",0
"11940","R_1pujsDk9TloMJxr",0
"11941","R_0uptomYlXL4LEMp",0
"11942","R_1IWalRV0U0AAIfb",0
"11943","R_1nPmjp5gSNN9lts",0
"11944","R_REosJe2c7oWG25P",0
"11945","R_31a3OXCwszIwvZK",0
"11946","R_1i4EluvZQLsd1Xe",0
"11947","R_1NyOX2zocJtV0ZK",0
"11948","R_3iy5Hzl5DAgrxTH",0
"11949","R_WDRaGZXbbOfVIf7",0
"11950","R_2BeuCK4KdvVTBA2",0
"11951","R_1MiQovA3yrvRKbT",0
"11952","R_1lzArlWUdaf18wN",0
"11953","R_yq2zJOzUHIR9kNb",0
"11954","R_87CATeGH2x9GRPP",0
"11955","R_31TKCBsSz8IvqWu",0
"11956","R_0Bs8F0YFdhAppVT",1
"11957","R_2DOVTdWsbdwbASq",0
"11958","R_3kjJ8Rrhof2mJfM",0
"11959","R_WjtFvxaphBvkdsl",-2
"11960","R_1gCoMyo3cgIjfIi",0
"11961","R_yPDtvC73tsIrHzP",-3
"11962","R_24eoHk2Gtes3kRe",1
"11963","R_2D5rnUF10FqImft",-1
"11964","R_rfK0cuESdMtG5b3",0
"11965","R_1Q4sMCkmGQai6oa",0
"11966","R_2Qu1TqKtlhxrdQI",-2
"11967","R_qHZJwyBwm2EWcCJ",0
"11968","R_3Hog74SaYWQEqga",0
"11969","R_3iq0jqLcimrPIQj",1
"11970","R_3D7MwbHYhh2RnKI",0
"11971","R_31WXzhLTzBTo168",3
"11972","R_3n2gAsIsSvZMr9J",0
"11973","R_2wvrnGWSXGwdFCG",3
"11974","R_4JBEbUZHpnK5dId",0
"11975","R_3JDCQS7Vh8jvpa8",0
"11976","R_2YtcoKkhRun4iBF",0
"11977","R_0GI9Q3IcPkRoXw5",1
"11978","R_eo3CldNwG6sdJE5",3
"11979","R_24kpuBm2k0B1vP5",3
"11980","R_3Dv9aZNgTOewMPJ",0
"11981","R_2chKPEbjVkdjhoY",-2
"11982","R_3M0rFbPqghxTuhH",0
"11983","R_vuVfr7euhwqklkl",0
"11984","R_3KSHZcDBoUScCP3",0
"11985","R_3q9vEjjOlC1ypAY",0
"11986","R_57LMY4uOlPG5U1b",0
"11987","R_1psQGWDLik4YYDX",0
"11988","R_3M9TuPfBPezZ0oE",0
"11989","R_1qW1HfVJ5aqXCOe",0
"11990","R_1Lu0zTIzDHJZJyV",0
"11991","R_2cjPBqGbNE2WhXp",0
"11992","R_2b1atYULlqHgVVr",3
"11993","R_3r0OsqBlBXsDaNZ",0
"11994","R_2v0ISI6Vg39xU71",0
"11995","R_31tNGneSPv2clnW",0
"11996","R_Aie8sGwUAR7brUd",0
"11997","R_3Mh89N8EXSQdvvY",0
"11998","R_3PNQUrgQMeethNj",1
"11999","R_3L27WxmrCiLvXDl",0
"12000","R_e9Z7luqRMxl41c5",0
"12001","R_2t4C21Kg1XeojJy",0
"12002","R_3fvoDkNZRzfRMZC",0
"12003","R_3nou43z3NVQNgnq",0
"12004","R_1hF2PqyM5733GZb",0
"12005","R_3rTW61CnuQRnyuu",0
"12006","R_3lX52NOFWt2hp4x",0
"12007","R_0HcZiIjN63GsVlD",0
"12008","R_2ZQ6ZAMGWxV36Xy",0
"12009","R_110arTV1lypmcwJ",0
"12010","R_2thi90WKqffLO15",0
"12011","R_enWo1dsuGFP9xQt",0
"12012","R_yliD05T7XOiZFaV",0
"12013","R_3s4xnJInXPzjmkE",0
"12014","R_1BWQNMk3NhB4uxL",0
"12015","R_1115BrH5FULw5fU",0
"12016","R_p3q1YedXOHmAhyx",1
"12017","R_3O32vJzHJpX6h9c",0
"12018","R_31sm8JNQLf3gW5P",0
"12019","R_1HnLbB1QSMCFs4q",0
"12020","R_2an9yK0QnD1Is8q",-3
"12021","R_NUwYbQJop8QKWmR",0
"12022","R_2AMA9AqWi3UMuH8",0
"12023","R_2UbcsHxhYVmQBWF",0
"12024","R_2dKCIsvh2bsIgXB",0
"12025","R_27NKi7nt530h6bC",0
"12026","R_1j6Q6FVTKMasmIo",0
"12027","R_1Krq6HcgUAdItUT",0
"12028","R_PTfXRuy0Orby0UN",0
"12029","R_2Qtkbv294Zf7LLP",0
"12030","R_1DuolBipqWarIpm",-2
"12031","R_2Uhlh998amqBjQM",0
"12032","R_3dYRWGZgbUxszTz",0
"12033","R_O3jlq6WlSvIyDxn",1
"12034","R_3dR51bytXHPt5pa",0
"12035","R_24uUKWR0qpOhAmK",2
"12036","R_1hAnL357tvDqXJQ",3
"12037","R_27jSNIdI7YI9cX1",0
"12038","R_3MEBxsJgA2QAOZ7",0
"12039","R_1LppeLp1KSraBGd",0
"12040","R_3rIXsbYtyASfOU8",0
"12041","R_3KHiNQ6N7jVl5Si",1
"12042","R_2qsD90Q2sdl4muo",0
"12043","R_1QJWjgz0Qv7Klvk",0
"12044","R_T61H3hwzDxHp3qx",0
"12045","R_x4we0M3jsOmOuwV",0
"12046","R_273uZA8YxR2AjRe",0
"12047","R_1IgRRl9RUsVrMAs",-3
"12048","R_9tRrdID9nntYXKx",0
"12049","R_1OSTU4pi5fCu1Jm",0
"12050","R_1FFYSaoIEVHTX8J",0
"12051","R_3NFfSG8YcdM5Fjw",0
"12052","R_1nVBLy5KHaQxxqm",0
"12053","R_1rodz5fA5f7RtL4",0
"12054","R_3J4xA1U4Vv6b6qt",0
"12055","R_3MlMB3OPIThzxzO",0
"12056","R_1r7y3857usN022f",0
"12057","R_3erX0NMiSQxxqaS",2
"12058","R_32PdjWfvJYy8Bxu",-3
"12059","R_d3SolJZXilNaHjr",2
"12060","R_295kJ1j46tjEhFV",0
"12061","R_BXK1UnOwKBVxXxL",-2
"12062","R_3QRbXteRz7Jf9vE",0
"12063","R_2WD0dceeDdfj05G",-1
"12064","R_12SJhGfdA01aL9X",-3
"12065","R_V4sZwkGLce4wjG9",-2
"12066","R_PAixKILFB6J1cTT",0
"12067","R_2THpf8xIbU7WSZk",0
"12068","R_CZz6MJcgL49IGL7",0
"12069","R_RtqPyILKZ0FqVeV",0
"12070","R_3kAG7PF8dEYqMhS",0
"12071","R_2AMBts8w27Tqt7f",0
"12072","R_XR2QcbidTt1m2uR",0
"12073","R_2U3Ixj91Q8dtleI",0
"12074","R_3JfTxfM4lCvZwkO",0
"12075","R_cBAd8vHKuGTC1ZT",0
"12076","R_1eqMI4ipPYD8Ij1",0
"12077","R_3kyKDaRMT5jIgFd",-2
"12078","R_5h8PPvzSFWyZBrH",0
"12079","R_1jeQFUP87t82lq3",0
"12080","R_3gMJzDsJ8E55lfy",0
"12081","R_27BZomwYUXT8FdC",0
"12082","R_3PzNyIvngdGafID",0
"12083","R_Uo19sVYqgbvCJ1L",0
"12084","R_31AQZm1rw4HC1qp",0
"12085","R_3m3l04CPephUJcS",0
"12086","R_1MNhDD0O6OuYgMI",0
"12087","R_3eb1auwtWM9ekuR",0
"12088","R_3DtDyRKBq0pYm56",-3
"12089","R_023EPAHA9skKas1",0
"12090","R_3dKg0ywINiaiI2F",0
"12091","R_12ilIFhr8jLuERG",0
"12092","R_2VEHEEcoAfstGA4",0
"12093","R_1HjKFWJpS6c1fzP",0
"12094","R_3PUo9GDH7ELlLQt",0
"12095","R_21AnDFyi8te6152",0
"12096","R_1M6TjaupkK12Xh6",0
"12097","R_2Vr86NxMM6FSahw",0
"12098","R_rklrV5zi2UdvSSZ",-2
"12099","R_vwu89cWFzz1E3jH",0
"12100","R_3P6Ip7E2y0qn3Pz",0
"12101","R_1IMjhdNknn28Po9",0
"12102","R_WfKp6vN2KetSxl7",0
"12103","R_3KWaHcn67yERAog",0
"12104","R_sYhn6Jwix93wsYV",0
"12105","R_2YlzCthzbVIsnEL",0
"12106","R_3KNGtxrYzxwfuC4",0
"12107","R_r9KSLWV6pl54Yfv",0
"12108","R_2EGzAz4yLk5Ew1J",0
"12109","R_2yfTJ1CovC8S9d0",0
"12110","R_dp4xIqUoE3TnasV",0
"12111","R_3D2pZpQrlpCU0Ey",0
"12112","R_3fK0dyG6aOxXCqp",0
"12113","R_4SDwQAG9GPrElBD",-1
"12114","R_24pelffJQiG0tbs",1
"12115","R_2COKgoXOwqb7U7U",0
"12116","R_3sskPn5VJGEhhK9",0
"12117","R_UbYI8Sb1GX52de9",0
"12118","R_1GQb0BlXEPxEqOq",0
"12119","R_1HoCHmEHJ12lUTP",-2
"12120","R_RhlVV1f4T3dsUSZ",0
"12121","R_31aBoCkwEJaXZfa",3
"12122","R_2ZK9n9kgBIP7Btr",0
"12123","R_3frvhP26KrKzZ78",0
"12124","R_1HOB2sT6twzUSwV",0
"12125","R_1YPSmkWeUPiO4Gl",0
"12126","R_2U6sCmQ3mwiXWWV",0
"12127","R_1ovcYftV8cclHWF",0
"12128","R_r1hn8GgNXALaOm5",2
"12129","R_10VOJYBTBTQJKDM",0
"12130","R_2wuHDKiqDEBU5zr",0
"12131","R_31hIgBbBvFyMiiG",0
"12132","R_71Gr25pZcGF1IFr",0
"12133","R_33eYWxtWlvYplGG",0
"12134","R_2xR8BDoUxx4QxD1",2
"12135","R_vYuPMowhHMnZeTL",0
"12136","R_vIbvujr5r4BoZhv",0
"12137","R_1IoPA2hBXwtmg8e",0
"12138","R_2q9H3DmD17J2Bb3",3
"12139","R_3391nSLKYhLRLHD",0
"12140","R_0ClFHG90A00ncxb",2
"12141","R_dhAy11P0F36X1Bv",0
"12142","R_Cf3dtamjTCl8HpT",0
"12143","R_129ohXy9TpoTgs9",0
"12144","R_3eykcb7sYIkETgw",0
"12145","R_3EAzV1VP8oC4pJ8",0
"12146","R_bkjaXP4xTXGKtwZ",0
"12147","R_3rJps7aouLj0DlR",0
"12148","R_3oSA7PKzXXNRt2A",0
"12149","R_Wc8nnJON3PhwGEV",0
"12150","R_1MKzMkEn4kSR35w",0
"12151","R_1Nku5m3FXZ3Mt1F",0
"12152","R_2zTsjafwYtD1seb",0
"12153","R_3LZ1ERZRbXVzkkL",0
"12154","R_2TGXdA1BvVYOlcH",0
"12155","R_22VsWqBSMkGoqbI",0
"12156","R_YWbnYyEaNaYPB7j",0
"12157","R_V3WrQchEpqxs59f",0
"12158","R_10DjaxCHTTND2Vt",0
"12159","R_3Jek0eGHxrjxQZK",0
"12160","R_2co9TMdmg8KwqVK",0
"12161","R_e2PBPygvdfXBgIN",0
"12162","R_1luZxvuhfsxOGjR",0
"12163","R_3qjKMFFQgQNb0OJ",0
"12164","R_1gHDKHY2j1hMd4W",0
"12165","R_1gRtP4yOAKpsf8M",0
"12166","R_2bOA2G19LPDWLiE",0
"12167","R_d0XNv6ldK3UV94d",0
"12168","R_PCBzFRJfZlsiYWR",0
"12169","R_3PvpyJgQOwhcCkM",0
"12170","R_10ZOs8AfZqAB3hm",0
"12171","R_1I4tTyrE15wtQuS",0
"12172","R_29iR8PG1JfuWgCG",0
"12173","R_3NJsT7fXDTdelyt",0
"12174","R_pQp3npEsa0xJHYB",0
"12175","R_24C7CX2cx5e61wf",0
"12176","R_SIziEWSpUTRYHrX",0
"12177","R_2PzGsKGK7WBOX8M",0
"12178","R_1dcAl1iJynVjIYJ",0
"12179","R_3qCZnM06at5g45s",0
"12180","R_UhcuS76AG4irurT",0
"12181","R_1Qxzu1rGqOad3bT",0
"12182","R_29uWbYN4pBjnHab",0
"12183","R_2345eLa9fzP4hMt",0
"12184","R_BYeP2OAsYDQOTAt",-3
"12185","R_1l9Uab4k3W9ykNT",0
"12186","R_23UiHka9jJAk2Sp",0
"12187","R_1i8m99kyUDFgxuH",0
"12188","R_1f3OkBiTXSLlgOU",0
"12189","R_RggHnzZFcwak5ot",2
