"","ResponseId","Article_day","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Ideology_Score","Treat_Search","True_Dummy","Article","X","Search_Online"
"2130","R_3fowddfLvMovnqd","dec 12_5","5715","0","T",7,1,55,1,0,"1",1,"0","761","3.3","-3",0,1,"5",11844,0
"2131","R_3fP2bfSQ2g3CZj4","feb 6_5","1516","1","True",7,2,61,1,0,"1",0,"1","1828","5","-2",1,1,"5",15187,0
"2132","R_3fP2bfSQ2g3CZj4","feb 6_5","4714","0","T",7,2,61,1,0,"1",0,"1","1828","5","-2",0,1,"5",15187,0
"2133","R_3fPk2lMgC9fupyu","dec 18_5","5995","0","CND",4,2,28,0,0,"0",0,"0","810","4.9","0",0,0,"5",12294,0
"2134","R_3fPk2lMgC9fupyu","dec 18_5","2797","0","CND",4,2,28,0,0,"0",0,"0","810","4.9","0",1,0,"5",12294,0
"2135","R_3fpn7GcUm26NCca","jan 15_4","3825","0","T",5,4,59,0,1,"1",1,"1","782","4","2",0,1,"4",13734,0
"2136","R_3fpn7GcUm26NCca","jan 15_4","627","1","True",7,4,59,0,1,"1",1,"1","782","4","2",1,1,"4",13734,0
"2137","R_3FR1YqkCEJYEtTp","dec 4_4","1895","0","Misl/False",2,2,68,0,0,"1",0,"1","1370","3.3","2",1,0,"4",11117,0
"2138","R_3FR1YqkCEJYEtTp","dec 4_4","5093","0","T",5,2,68,0,0,"1",0,"1","1370","3.3","2",0,1,"4",11117,0
"2139","R_3fTCA7h7l1nqqHF","dec 9_4","5394","0","T",5,1,46,1,1,"0",0,"0","1135","3","-2",0,1,"4",11441,0
"2140","R_3fTCA7h7l1nqqHF","dec 9_4","2196","1","True",7,1,46,1,1,"0",0,"0","1135","3","-2",1,1,"4",11441,0
"2141","R_3fuGw37j6DZ2nkH","jan 21_5","3951","0","T",7,1,35,0,2,"0",0,"1","792","4.9","2",0,1,"5",13857,0
"2142","R_3fuGw37j6DZ2nkH","jan 21_5","753","1","True",7,1,35,0,2,"0",0,"1","792","4.9","2",1,1,"5",13857,0
"2143","R_3FUHGbG3SL5VhaN","jan 21_4","3931","0","T",6,4,74,0,1,"2",0,"1","1929","4.6","-1",0,1,"4",13897,0
"2144","R_3FUHGbG3SL5VhaN","jan 21_4","733","1","True",7,4,74,0,1,"2",0,"1","1929","4.6","-1",1,1,"4",13897,0
"2145","R_3fV2izUcbjut1BL","jan 23_4","4172","0","T",7,4,50,1,1,"3",0,"1","1318","4.4","2",0,1,"4",14290,0
"2146","R_3fV2izUcbjut1BL","jan 23_4","974","1","True",7,4,50,1,1,"3",0,"1","1318","4.4","2",1,1,"4",14290,0
"2147","R_3fvzTJ9zQl0Vc8F","jan 15_4","3818","0","T",5,1,62,1,0,"1",1,"0","1255","3.3","2",0,1,"4",13678,0
"2148","R_3fvzTJ9zQl0Vc8F","jan 15_4","620","1","True",7,1,62,1,0,"1",1,"0","1255","3.3","2",1,1,"4",13678,0
"2149","R_3fxZJg2jt8b1zXi","jan 9_5","235","0","CND",1,3,73,1,1,"0",0,"1","1899","3.8","-3",1,0,"5",13148,0
"2150","R_3fxZJg2jt8b1zXi","jan 9_5","3433","0","T",7,3,73,1,1,"0",0,"1","1899","3.8","-3",0,1,"5",13148,0
"2151","R_3fy25Kqhvo6YStO","dec 3_4","5028","0","FM",2,5,58,0,1,"0",1,"0","594","2.3","1",0,0,"4",10911,0
"2152","R_3fy25Kqhvo6YStO","dec 3_4","1830","0","Misl/False",3,5,58,0,1,"0",1,"0","594","2.3","1",1,0,"4",10911,0
"2153","R_3fZfAbwcSMupZhd","dec 5_5","5290","0","T",5,1,42,1,0,"0",0,"0","2767","3.9","-3",0,1,"5",11341,1
"2154","R_3fZfAbwcSMupZhd","dec 5_5","2092","1","True",7,1,42,1,0,"0",0,"0","2767","3.9","-3",1,1,"5",11341,1
"2155","R_3fZyPONrgZepspj","jan 13_4","307","1","True",5,1,58,1,0,"1",0,"0","2313","3.5","2",1,1,"4",13294,0
"2156","R_3fZyPONrgZepspj","jan 13_4","3505","0","T",6,1,58,1,0,"1",0,"0","2313","3.5","2",0,1,"4",13294,0
"2157","R_3G0V7s0sfod50qI","dec 5_4","2048","1","True",7,3,58,0,1,"3",0,"1","1516","4.6","0",1,1,"4",11237,0
"2158","R_3G0V7s0sfod50qI","dec 5_4","5246","0","T",7,3,58,0,1,"3",0,"1","1516","4.6","0",0,1,"4",11237,0
"2159","R_3g1uDCrS8H65rti","nov 20_4","1563","0","Misl/False",4,2,68,0,1,"1",0,"1","1610","3.3","2",1,0,"4",10543,0
"2160","R_3g1uDCrS8H65rti","nov 20_4","4761","0","FM",5,2,68,0,1,"1",0,"1","1610","3.3","2",0,0,"4",10543,0
"2161","R_3g4Se1tVagzgVMI","jan 28_4","4423","0","CND",5,4,70,0,1,"1",0,"1","1301","3.4","0",0,0,"4",14642,0
"2162","R_3g4Se1tVagzgVMI","jan 28_4","1225","0","CND",4,4,70,0,1,"1",0,"1","1301","3.4","0",1,0,"4",14642,0
"2163","R_3g56H9KweQCFqCf","jan 14_4","3686","0","T",7,4,27,1,0,"0",0,"1","1197","3.6","0",0,1,"4",13558,0
"2164","R_3g56H9KweQCFqCf","jan 14_4","488","1","True",7,4,27,1,0,"0",0,"1","1197","3.6","0",1,1,"4",13558,0
"2165","R_3g5D3jZGGoSsokk","feb 5_4","4615","0","T",7,4,36,1,1,"2",0,"1","708","2.7","-1",0,1,"4",15041,0
"2166","R_3g5D3jZGGoSsokk","feb 5_4","1417","1","True",7,4,36,1,1,"2",0,"1","708","2.7","-1",1,1,"4",15041,0
"2167","R_3g7QKkUTtWVDPo5","jan 28_4","4430","0","T",7,0,26,1,0,"0",0,"0","597","3.9","0",0,1,"4",14680,0
"2168","R_3g7QKkUTtWVDPo5","jan 28_4","1232","1","True",4,0,26,1,0,"0",0,"0","597","3.9","0",1,1,"4",14680,0
"2169","R_3G7YuGulcZ2aj1h","dec 3_5","5070","0","T",7,3,28,1,0,"4",0,"1","693","4.4","-2",0,1,"5",10996,0
"2170","R_3G7YuGulcZ2aj1h","dec 3_5","1872","1","True",7,3,28,1,0,"4",0,"1","693","4.4","-2",1,1,"5",10996,0
"2171","R_3G8rEOCV6FuYT7U","nov 21_5","1690","0","CND",4,1,64,0,0,"1",0,"0","1138","2.2","2",1,0,"5",10685,0
"2172","R_3G8rEOCV6FuYT7U","nov 21_5","4888","0","CND",4,1,64,0,0,"1",0,"0","1138","2.2","2",0,0,"5",10685,0
"2173","R_3G9ZsuBLfzjmFLI","dec 18_4","2760","0","CND",4,3,46,0,0,"1",0,"1","913","3.1","3",1,0,"4",12297,0
"2174","R_3G9ZsuBLfzjmFLI","dec 18_4","5958","0","CND",4,3,46,0,0,"1",0,"1","913","3.1","3",0,0,"4",12297,0
"2175","R_3GdmoOUk4xXYj0K","dec 3_5","1887","1","True",7,3,69,0,1,"0",0,"1","2169","3.9","-2",1,1,"5",11071,0
"2176","R_3GdmoOUk4xXYj0K","dec 3_5","5085","0","T",7,3,69,0,1,"0",0,"1","2169","3.9","-2",0,1,"5",11071,0
"2177","R_3GDnBMoikC9wV2E","jan 21_4","712","1","True",6,3,27,0,1,"1",1,"1","1414","4","1",1,1,"4",13804,0
"2178","R_3GDnBMoikC9wV2E","jan 21_4","3910","0","T",6,3,27,0,1,"1",1,"1","1414","4","1",0,1,"4",13804,0
"2179","R_3Ge8AvH744lfD8O","nov 20_4","1562","0","CND",4,2,42,0,0,"0",0,"0","757","5","-1",1,0,"4",10537,1
"2180","R_3Ge8AvH744lfD8O","nov 20_4","4760","0","CND",5,2,42,0,0,"0",0,"0","757","5","-1",0,0,"4",10537,1
"2181","R_3GelCGDZdGsThtv","feb 5_4","4616","0","T",5,4,32,1,1,"1",0,"0","1157","3.6","2",0,1,"4",15044,0
"2182","R_3GelCGDZdGsThtv","feb 5_4","1418","1","True",5,4,32,1,1,"1",0,"0","1157","3.6","2",1,1,"4",15044,0
"2183","R_3GfvHVLBOEOwjBf","jan 13_4","3480","0","T",7,1,26,0,1,"1",0,"1","779","5","-2",0,1,"4",13201,0
"2184","R_3GfvHVLBOEOwjBf","jan 13_4","282","1","True",7,1,26,0,1,"1",0,"1","779","5","-2",1,1,"4",13201,0
"2185","R_3Gg1MfUPyxOG0Rw","dec 9_5","5406","0","T",7,1,47,0,2,"2",0,"0","1384","4.6","3",0,1,"5",11356,0
"2186","R_3Gg1MfUPyxOG0Rw","dec 9_5","2208","1","True",7,1,47,0,2,"2",0,"0","1384","4.6","3",1,1,"5",11356,0
"2187","R_3GkqwSEJ1PFJ24a","jan 7_4","6375","0","T",7,1,47,1,0,"0",0,"0","1655","4.3","2",0,1,"4",12751,0
"2188","R_3GkqwSEJ1PFJ24a","jan 7_4","3177","1","True",7,1,47,1,0,"0",0,"0","1655","4.3","2",1,1,"4",12751,0
"2189","R_3gL8FbLB5ua1VRH","dec 2_4","4935","0","T",6,4,41,0,1,"4",0,"0","732","4.1","-2",0,1,"4",10774,0
"2190","R_3gL8FbLB5ua1VRH","dec 2_4","1737","1","True",6,4,41,0,1,"4",0,"0","732","4.1","-2",1,1,"4",10774,0
"2191","R_3gMy0KNocMC0fLA","dec 4_4","1900","0","CND",4,2,50,1,0,"1",0,"1","1840","3.7","0",1,0,"4",11135,0
"2192","R_3gMy0KNocMC0fLA","dec 4_4","5098","0","FM",2,2,50,1,0,"1",0,"1","1840","3.7","0",0,0,"4",11135,0
"2193","R_3GpO8vUvxyoqXYD","dec 19_5","2903","0","CND",4,1,83,1,0,"0",NA,"0","789","1.1",NA,1,0,"5",12410,0
"2194","R_3GpO8vUvxyoqXYD","dec 19_5","6101","0","FM",3,1,83,1,0,"0",NA,"0","789","1.1",NA,0,0,"5",12410,0
"2195","R_3GpQqmpx0nCDlgq","dec 17_5","5895","0","FM",1,1,19,0,2,"1",NA,"0","892","3.6",NA,0,0,"5",12114,0
"2196","R_3GpQqmpx0nCDlgq","dec 17_5","2697","0","CND",4,1,19,0,2,"1",NA,"0","892","3.6",NA,1,0,"5",12114,0
"2197","R_3GuMOMSA7btUMQA","jan 22_5","4058","0","CND",4,1,24,1,0,"1",NA,"0","823","2.3",NA,0,0,"5",14047,0
"2198","R_3GuMOMSA7btUMQA","jan 22_5","860","1","True",5,1,24,1,0,"1",NA,"0","823","2.3",NA,1,1,"5",14047,0
"2199","R_3gXbcoPBpSlejRw","nov 21_4","1677","0","Misl/False",3,1,24,0,0,"1",0,"0","1114","4.2","-1",1,0,"4",10761,0
"2200","R_3gXbcoPBpSlejRw","nov 21_4","4875","0","T",4,1,24,0,0,"1",0,"0","1114","4.2","-1",0,1,"4",10761,0
"2201","R_3gYhiZUFCYmHMgv","jan 28_4","4425","0","FM",1,4,31,1,2,"3",0,"1","551","4.8","-3",0,0,"4",14655,0
"2202","R_3gYhiZUFCYmHMgv","jan 28_4","1227","0","Misl/False",1,4,31,1,2,"3",0,"1","551","4.8","-3",1,0,"4",14655,0
"2203","R_3h4TbmvYPsx5gB2","jan 15_5","652","1","True",7,1,56,1,1,"1",0,"1","2041","3.2","-1",1,1,"5",13675,0
"2204","R_3h4TbmvYPsx5gB2","jan 15_5","3850","0","T",6,1,56,1,1,"1",0,"1","2041","3.2","-1",0,1,"5",13675,0
"2205","R_3hAfs0W24kOklOS","dec 10_5","2296","1","True",7,3,27,0,1,"2",0,"1","564","5","-1",1,1,"5",11498,0
"2206","R_3hAfs0W24kOklOS","dec 10_5","5494","0","T",7,3,27,0,1,"2",0,"1","564","5","-1",0,1,"5",11498,0
"2207","R_3hAXtuIWJ8FNLYu","dec 16_4","2629","1","True",6,3,71,1,0,"1",0,"1","1215","3.7","0",1,1,"4",12083,0
"2208","R_3hAXtuIWJ8FNLYu","dec 16_4","5827","0","T",6,3,71,1,0,"1",0,"1","1215","3.7","0",0,1,"4",12083,0
"2209","R_3HB8sBZMHqKQjAE","jan 23_4","948","1","True",7,1,51,1,0,"0",0,"0","875","4.2","2",1,1,"4",14163,0
"2210","R_3HB8sBZMHqKQjAE","jan 23_4","4146","0","T",7,1,51,1,0,"0",0,"0","875","4.2","2",0,1,"4",14163,0
"2211","R_3hDs4q97iuH86tq","dec 10_5","2308","1","True",7,4,38,0,1,"3",0,"1","689","4.8","2",1,1,"5",11578,0
"2212","R_3hDs4q97iuH86tq","dec 10_5","5506","0","T",7,4,38,0,1,"3",0,"1","689","4.8","2",0,1,"5",11578,0
"2213","R_3hfhVmyd1h838L8","jan 27_5","4329","0","T",6,5,70,0,2,"1",NA,"1","1473","4.2",NA,0,1,"5",14402,0
"2214","R_3hfhVmyd1h838L8","jan 27_5","1131","1","True",7,5,70,0,2,"1",NA,"1","1473","4.2",NA,1,1,"5",14402,0
"2215","R_3hFQDgTfPAhzCCX","dec 11_5","2409","1","True",6,4,65,0,3,"0",0,"1","848","3.8","0",1,1,"5",11759,0
"2216","R_3hFQDgTfPAhzCCX","dec 11_5","5607","0","T",6,4,65,0,3,"0",0,"1","848","3.8","0",0,1,"5",11759,0
"2217","R_3HG592f6TUEsdQj","jan 22_5","844","1","True",6,3,53,0,2,"0",0,"1","859","4.5","1",1,1,"5",13965,0
"2218","R_3HG592f6TUEsdQj","jan 22_5","4042","0","T",7,3,53,0,2,"0",0,"1","859","4.5","1",0,1,"5",13965,0
"2219","R_3hGDGgGU4dyvo7N","jan 6_4","3013","0","CND",4,0,21,1,0,"1",0,"0","664","3.4","0",1,0,"4",12605,0
"2220","R_3hGDGgGU4dyvo7N","jan 6_4","6211","0","T",4,0,21,1,0,"1",0,"0","664","3.4","0",0,1,"4",12605,0
"2221","R_3hH0kIzb9GoBReP","dec 5_5","2078","1","True",7,2,29,0,0,"0",NA,"0","5145","4.8",NA,1,1,"5",11261,0
"2222","R_3hH0kIzb9GoBReP","dec 5_5","5276","0","T",4,2,29,0,0,"0",NA,"0","5145","4.8",NA,0,1,"5",11261,0
"2223","R_3HH1WgFLiAXv2z1","dec 16_4","2613","1","True",7,3,32,0,1,"1",0,"1","746","4.5","-2",1,1,"4",12011,0
"2224","R_3HH1WgFLiAXv2z1","dec 16_4","5811","0","T",7,3,32,0,1,"1",0,"1","746","4.5","-2",0,1,"4",12011,0
"2225","R_3HH4ZJlOfnvtfXA","jan 6_4","6220","0","T",7,1,25,1,2,"1",0,"1","1843","4.6","2",0,1,"4",12661,1
"2226","R_3HH4ZJlOfnvtfXA","jan 6_4","3022","1","True",7,1,25,1,2,"1",0,"1","1843","4.6","2",1,1,"4",12661,1
"2227","R_3hhc3ZWEmxtXZx1","nov 21_4","1654","0","CND",5,3,59,1,2,"0",0,"1","680","2.1","3",1,0,"4",10640,0
"2228","R_3hhc3ZWEmxtXZx1","nov 21_4","4852","0","T",6,3,59,1,2,"0",0,"1","680","2.1","3",0,1,"4",10640,0
"2229","R_3HhJ6mX523dQLp0","jan 6_4","3021","1","True",7,3,58,0,2,"1",0,"0","2038","3.3","0",1,1,"4",12655,0
"2230","R_3HhJ6mX523dQLp0","jan 6_4","6219","0","T",5,3,58,0,2,"1",0,"0","2038","3.3","0",0,1,"4",12655,0
"2231","R_3HiFKsJb3VQuaXa","dec 17_5","5901","0","T",7,1,65,1,0,"2",0,"1","1077","4.3","-1",0,1,"5",12151,0
"2232","R_3HiFKsJb3VQuaXa","dec 17_5","2703","1","True",7,1,65,1,0,"2",0,"1","1077","4.3","-1",1,1,"5",12151,0
"2233","R_3hiIhRuw9zo0HTj","jan 21_4","730","0","Misl/False",4,1,69,1,0,"1",1,"0","995","2.7","3",1,0,"4",13887,0
"2234","R_3hiIhRuw9zo0HTj","jan 21_4","3928","0","FM",1,1,69,1,0,"1",1,"0","995","2.7","3",0,0,"4",13887,0
"2235","R_3hiq9EBRL8iu0Ga","nov 21_4","1652","1","True",2,1,30,1,0,"2",0,"1","790","4.2","0",1,1,"4",10633,0
"2236","R_3hiq9EBRL8iu0Ga","nov 21_4","4850","0","FM",1,1,30,1,0,"2",0,"1","790","4.2","0",0,0,"4",10633,0
"2237","R_3His8sazP51SIdH","dec 12_5","2531","1","True",5,4,40,1,2,"2",0,"1","1057","3.3","3",1,1,"5",11899,0
"2238","R_3His8sazP51SIdH","dec 12_5","5729","0","T",5,4,40,1,2,"2",0,"1","1057","3.3","3",0,1,"5",11899,0
"2239","R_3HLbD2kyDhKX1jq","jan 14_5","3692","0","CND",5,1,37,1,0,"0",NA,"0","931","2.7",NA,0,0,"5",13402,0
"2240","R_3HLbD2kyDhKX1jq","jan 14_5","494","0","CND",5,1,37,1,0,"0",NA,"0","931","2.7",NA,1,0,"5",13402,0
"2241","R_3hlKl6pwKEh9j3X","dec 16_5","5835","0","T",7,2,62,0,0,"4",0,"1","3193","4.2","0",0,1,"5",11976,1
"2242","R_3hlKl6pwKEh9j3X","dec 16_5","2637","1","True",7,2,62,0,0,"4",0,"1","3193","4.2","0",1,1,"5",11976,1
"2243","R_3hlrThzy5fbN72U","jan 21_4","3929","0","FM",2,3,34,1,0,"2",0,"1","1011","4.6","-3",0,0,"4",13891,1
"2244","R_3hlrThzy5fbN72U","jan 21_4","731","0","Misl/False",3,3,34,1,0,"2",0,"1","1011","4.6","-3",1,0,"4",13891,1
"2245","R_3hlTp78u6EeIOjH","dec 3_4","1849","1","True",7,3,31,1,1,"2",1,"0","1169","3.5","2",1,1,"4",11010,0
"2246","R_3hlTp78u6EeIOjH","dec 3_4","5047","0","T",7,3,31,1,1,"2",1,"0","1169","3.5","2",0,1,"4",11010,0
"2247","R_3hmE0bAixfAAKbH","jan 13_5","363","0","CND",4,3,53,1,2,"2",0,"0","710","3.3","1",1,0,"5",13366,0
"2248","R_3hmE0bAixfAAKbH","jan 13_5","3561","0","T",4,3,53,1,2,"2",0,"0","710","3.3","1",0,1,"5",13366,0
"2249","R_3HMpKVwh9gF06vz","jan 23_5","4202","0","FM",7,2,31,1,1,"2",0,"0","587","4.6","-3",0,0,"5",14238,0
"2250","R_3HMpKVwh9gF06vz","jan 23_5","1004","1","True",7,2,31,1,1,"2",0,"0","587","4.6","-3",1,1,"5",14238,0
"2251","R_3hn0mZkgi8TYub9","nov 20_5","4795","0","T",7,3,69,0,1,"2",0,"1","1010","2.3","2",0,1,"5",10559,0
"2252","R_3hn0mZkgi8TYub9","nov 20_5","1597","1","True",7,3,69,0,1,"2",0,"1","1010","2.3","2",1,1,"5",10559,0
"2253","R_3Hn4VXhd213iRMl","dec 4_5","1931","1","True",6,2,61,1,2,"0",NA,"0","6525","4.2",NA,1,1,"5",11141,0
"2254","R_3Hn4VXhd213iRMl","dec 4_5","5129","0","T",7,2,61,1,2,"0",NA,"0","6525","4.2",NA,0,1,"5",11141,0
"2255","R_3HNxQfogPgoJXje","nov 21_4","4871","0","T",7,1,31,1,1,"1",0,"1","631","3.3","0",0,1,"4",10743,0
"2256","R_3HNxQfogPgoJXje","nov 21_4","1673","1","True",6,1,31,1,1,"1",0,"1","631","3.3","0",1,1,"4",10743,0
"2257","R_3Ho7L921fkR9rNc","dec 16_4","2604","1","True",3,1,59,0,0,"2",0,"1","367","4","0",1,1,"4",11946,0
"2258","R_3Ho7L921fkR9rNc","dec 16_4","5802","0","T",6,1,59,0,0,"2",0,"1","367","4","0",0,1,"4",11946,0
"2259","R_3HoFIMHfaCzEF58","dec 3_4","5044","0","T",6,3,34,1,1,"0",1,"0","587","4","2",0,1,"4",10980,0
"2260","R_3HoFIMHfaCzEF58","dec 3_4","1846","1","True",6,3,34,1,1,"0",1,"0","587","4","2",1,1,"4",10980,0
"2261","R_3Hoic2hq3SaxVdp","jan 22_5","4060","0","T",7,1,63,1,0,"2",0,"1","898","2.8","2",0,1,"5",14054,0
"2262","R_3Hoic2hq3SaxVdp","jan 22_5","862","1","True",7,1,63,1,0,"2",0,"1","898","2.8","2",1,1,"5",14054,0
"2263","R_3HoSGTbCgQFnC2t","jan 7_4","3197","1","True",7,4,47,1,2,"3",0,"0","660","3.9","2",1,1,"4",12863,1
"2264","R_3HoSGTbCgQFnC2t","jan 7_4","6395","0","T",6,4,47,1,2,"3",0,"0","660","3.9","2",0,1,"4",12863,1
"2265","R_3Hp0cbZagA1irxU","jan 15_5","666","1","True",7,4,63,0,2,"4",0,"1","1384","4.5","-1",1,1,"5",13754,0
"2266","R_3Hp0cbZagA1irxU","jan 15_5","3864","0","T",7,4,63,0,2,"4",0,"1","1384","4.5","-1",0,1,"5",13754,0
"2267","R_3HqaMcmqLUpbbj9","dec 10_5","5513","0","CND",4,1,59,1,0,"1",0,"1","1139","2.3","2",0,0,"5",11608,0
"2268","R_3HqaMcmqLUpbbj9","dec 10_5","2315","0","CND",4,1,59,1,0,"1",0,"1","1139","2.3","2",1,0,"5",11608,0
"2269","R_3HSuc7yWdcJDO1j","jan 14_4","3670","0","T",6,3,40,0,1,"2",0,"1","1031","4.8","0",0,1,"4",13482,0
"2270","R_3HSuc7yWdcJDO1j","jan 14_4","472","1","True",6,3,40,0,1,"2",0,"1","1031","4.8","0",1,1,"4",13482,0
"2271","R_3hsyDpz1IZumhJd","jan 28_4","4442","0","FM",4,1,23,1,0,"4",0,"0","2175","4.5","-2",0,0,"4",14723,0
"2272","R_3hsyDpz1IZumhJd","jan 28_4","1244","0","Misl/False",6,1,23,1,0,"4",0,"0","2175","4.5","-2",1,0,"4",14723,0
"2273","R_3huchNqGxvYrcGD","jan 6_5","6265","0","T",7,3,23,1,2,"3",0,"0","1185","1.7","3",0,1,"5",12702,0
"2274","R_3huchNqGxvYrcGD","jan 6_5","3067","1","True",7,3,23,1,2,"3",0,"0","1185","1.7","3",1,1,"5",12702,0
"2275","R_3HUgViRsRqLppZa","dec 2_5","1764","0","CND",4,1,60,0,2,"0",0,"0","635","2.3","1",1,0,"5",10776,0
"2276","R_3HUgViRsRqLppZa","dec 2_5","4962","0","T",4,1,60,0,2,"0",0,"0","635","2.3","1",0,1,"5",10776,0
"2277","R_3huNIeb8xHcP3iC","dec 3_5","1880","1","True",7,2,35,1,0,"3",0,"0","1379","3.5","0",1,1,"5",11037,0
"2278","R_3huNIeb8xHcP3iC","dec 3_5","5078","0","T",5,2,35,1,0,"3",0,"0","1379","3.5","0",0,1,"5",11037,0
"2279","R_3I06nQQjrJ2sy00","jan 27_5","1121","0","Misl/False",1,3,58,0,2,"1",0,"1","1006","4.5","1",1,0,"5",14351,0
"2280","R_3I06nQQjrJ2sy00","jan 27_5","4319","0","T",7,3,58,0,2,"1",0,"1","1006","4.5","1",0,1,"5",14351,0
"2281","R_3I69eADrfPMVPfV","dec 4_5","5132","0","T",5,2,29,1,1,"1",0,"0","1190","4.4","-2",0,1,"5",11144,0
"2282","R_3I69eADrfPMVPfV","dec 4_5","1934","1","True",5,2,29,1,1,"1",0,"0","1190","4.4","-2",1,1,"5",11144,0
"2283","R_3I9tUy2z9kbatKf","jan 6_4","3030","0","CND",4,1,56,1,0,"1",NA,"0","967","1.6",NA,1,0,"4",12680,0
"2284","R_3I9tUy2z9kbatKf","jan 6_4","6228","0","CND",4,1,56,1,0,"1",NA,"0","967","1.6",NA,0,0,"4",12680,0
"2285","R_3iBYo4zhfRX6AwW","jan 23_4","4147","0","T",7,1,37,1,0,"1",0,"0","557","3.8","-3",0,1,"4",14166,0
"2286","R_3iBYo4zhfRX6AwW","jan 23_4","949","1","True",7,1,37,1,0,"1",0,"0","557","3.8","-3",1,1,"4",14166,0
"2287","R_3IbZ5YwdOLHWXUh","dec 9_5","5416","0","T",6,3,68,0,2,"1",0,"1","1438","3.3","2",0,1,"5",11400,0
"2288","R_3IbZ5YwdOLHWXUh","dec 9_5","2218","1","True",5,3,68,0,2,"1",0,"1","1438","3.3","2",1,1,"5",11400,0
"2289","R_3iDcrNwCC2vNNbo","dec 17_4","5880","0","CND",5,4,27,1,2,"3",0,"0","801","3.3","-1",0,0,"4",12220,0
"2290","R_3iDcrNwCC2vNNbo","dec 17_4","2682","1","True",5,4,27,1,2,"3",0,"0","801","3.3","-1",1,1,"4",12220,0
"2291","R_3iIl3r9YFV3nQb8","nov 21_5","1697","1","True",7,4,48,0,3,"2",0,"0","1042","4.7","-2",1,1,"5",10720,0
"2292","R_3iIl3r9YFV3nQb8","nov 21_5","4895","0","T",6,4,48,0,3,"2",0,"0","1042","4.7","-2",0,1,"5",10720,0
"2293","R_3ilEy0PPbJsl2cQ","jan 21_4","709","1","True",6,1,36,1,1,"0",1,"0","1500","3.2","3",1,1,"4",13797,0
"2294","R_3ilEy0PPbJsl2cQ","jan 21_4","3907","0","T",6,1,36,1,1,"0",1,"0","1500","3.2","3",0,1,"4",13797,0
"2295","R_3ilr9IosvbH7ayM","dec 5_4","5249","0","T",5,3,70,0,1,"2",0,"1","2512","5","-2",0,1,"4",11248,0
"2296","R_3ilr9IosvbH7ayM","dec 5_4","2051","1","True",6,3,70,0,1,"2",0,"1","2512","5","-2",1,1,"4",11248,0
"2297","R_3imsKrkM7MW3q7a","dec 10_5","5508","0","T",6,3,42,1,1,"1",0,"1","790","2.5","0",0,1,"5",11589,0
"2298","R_3imsKrkM7MW3q7a","dec 10_5","2310","1","True",5,3,42,1,1,"1",0,"1","790","2.5","0",1,1,"5",11589,0
"2299","R_3iOqAQpDBpf9ehO","feb 5_5","1440","0","CND",4,2,44,0,0,"3",NA,"0","3342","4.6",NA,1,0,"5",14988,0
"2300","R_3iOqAQpDBpf9ehO","feb 5_5","4638","0","T",6,2,44,0,0,"3",NA,"0","3342","4.6",NA,0,1,"5",14988,0
"2301","R_3iOrbzRVdrXBsLu","dec 5_5","5266","0","T",6,2,56,0,2,"1",0,"1","644","1.9","0",0,1,"5",11207,0
"2302","R_3iOrbzRVdrXBsLu","dec 5_5","2068","1","True",5,2,56,0,2,"1",0,"1","644","1.9","0",1,1,"5",11207,0
"2303","R_3iOsJ7jPrXL0Jzf","dec 19_5","2905","1","True",6,1,65,1,0,"0",0,"1","1583","2.2","1",1,1,"5",12418,0
"2304","R_3iOsJ7jPrXL0Jzf","dec 19_5","6103","0","T",6,1,65,1,0,"0",0,"1","1583","2.2","1",0,1,"5",12418,0
"2305","R_3ir3Mn6MH4d89yw","jan 21_4","3937","0","FM",4,3,34,0,1,"1",1,"1","1502","4.5","1",0,0,"4",13934,0
"2306","R_3ir3Mn6MH4d89yw","jan 21_4","739","0","Misl/False",4,3,34,0,1,"1",1,"1","1502","4.5","1",1,0,"4",13934,0
"2307","R_3IRJ7PxAp7w2Ou0","dec 12_5","2507","1","True",7,3,33,0,1,"2",0,"1","1603","4","0",1,1,"5",11794,0
"2308","R_3IRJ7PxAp7w2Ou0","dec 12_5","5705","0","CND",6,3,33,0,1,"2",0,"1","1603","4","0",0,0,"5",11794,0
"2309","R_3isZzsCU0mgt3SC","dec 9_5","2228","0","CND",4,1,26,1,0,"0",0,"0","536","5","0",1,0,"5",11468,0
"2310","R_3isZzsCU0mgt3SC","dec 9_5","5426","0","CND",4,1,26,1,0,"0",0,"0","536","5","0",0,0,"5",11468,0
"2311","R_3it1oWF0fL3fKKl","jan 8_5","110","0","CND",4,1,49,0,0,"0",0,"1","1280","1.5","-2",1,0,"5",12959,0
"2312","R_3it1oWF0fL3fKKl","jan 8_5","3308","0","FM",3,1,49,0,0,"0",0,"1","1280","1.5","-2",0,0,"5",12959,0
"2313","R_3iUP52P3r2QifBU","feb 4_4","1307","1","True",7,2,72,0,1,"2",0,"1","1141","4.6","-2",1,1,"4",14842,0
"2314","R_3iUP52P3r2QifBU","feb 4_4","4505","0","T",7,2,72,0,1,"2",0,"1","1141","4.6","-2",0,1,"4",14842,0
