"","Likert_Evaluation","Susc_FN","Treat_Search","Education_Score","Age","Gender","Income_Score","Dummy_Congruence","Familiar_Dummy","Article_day","ResponseId"
"2086",NA,NA,0,2,45,0,1,1,0,"dec 4_1","R_3qJ0DEyQH86hTOu"
"2087",7,1,0,1,46,0,0,0,0,"dec 4_1","R_1IQ1gJ0KVIqpSbF"
"2088",5,0,0,5,73,0,2,0,0,"dec 4_1","R_DvOaGemyr2uoLgB"
"2089",4,0,0,2,69,0,2,0,0,"dec 4_1","R_1GHBu0r33sFDr9K"
"2090",NA,NA,0,4,63,0,2,0,0,"dec 4_1","R_eD0RYAIjEr3YYFj"
"2091",4,0,0,2,57,1,1,0,0,"dec 4_1","R_2t5o96S4BW3xVHn"
"2092",7,1,0,3,70,0,1,1,1,"dec 4_1","R_3qset5eGvz85jtw"
"2093",NA,NA,0,2,68,0,0,1,0,"dec 4_1","R_3FR1YqkCEJYEtTp"
"2094",NA,NA,0,3,66,0,1,1,0,"dec 4_1","R_31yZc8hrKD57qIk"
"2095",3,0,0,3,50,0,3,0,0,"dec 4_1","R_x0dx94mux5KpeyR"
"2096",NA,NA,0,3,49,0,2,0,0,"dec 4_1","R_3oLvocYjeEdNLcd"
"2097",NA,NA,0,3,69,0,1,0,0,"dec 4_1","R_27419Q7Ssdfquwf"
"2098",NA,NA,0,3,62,0,3,1,0,"dec 4_1","R_Xw7Zo3HHBRHC0jD"
"2099",NA,NA,0,1,44,0,1,NA,0,"dec 4_1","R_1dHqZVVaJNs053O"
"2100",NA,NA,0,3,40,0,2,1,0,"dec 4_1","R_1QcjXXZliWWjL6G"
"2101",5,0,0,3,71,0,1,0,0,"dec 4_1","R_1q4aAkLSyVKGDbK"
"2102",NA,NA,0,3,45,0,3,0,0,"dec 4_1","R_2A0a7ywM0Q0P90L"
"2103",5,0,0,3,62,0,0,1,0,"dec 4_1","R_2c6Peqe79CiYmbq"
"2104",NA,NA,0,4,47,0,0,0,0,"dec 4_1","R_DnTrPpIbPCe7293"
"2105",6,1,0,4,75,0,2,1,0,"dec 4_1","R_12DPr6HThhuRsFu"
"2106",4,1,0,0,56,0,0,1,0,"dec 4_1","R_1jlkR2zEFVd4yT4"
"2107",6,1,0,3,72,0,1,1,0,"dec 4_1","R_1juN3PssUsgwIlT"
"2108",5,0,0,3,56,0,3,1,0,"dec 4_1","R_d44UGZX07DdDUt3"
"2109",1,0,0,4,37,1,3,0,0,"dec 4_1","R_1Ld60p5okFbRAGj"
"2110",NA,NA,0,4,65,1,3,0,0,"dec 4_1","R_3xTMiXim1l7hqa5"
"2111",4,0,0,2,50,1,0,0,0,"dec 4_1","R_3gMy0KNocMC0fLA"
"2112",NA,NA,0,1,44,1,0,0,0,"dec 4_1","R_2390KJgaZvL23Lp"
"2113",5,0,0,2,19,1,1,0,0,"dec 4_1","R_2Cv9gkoxHGEGy9Y"
"2114",7,1,0,3,42,1,1,1,1,"dec 4_1","R_2r5Z1uVAyNH08WB"
"2115",4,0,0,2,67,1,2,0,0,"dec 4_1","R_2WImCBhgz3CN4cY"
"2116",NA,NA,0,2,33,1,0,0,0,"dec 4_1","R_2771XBz4PGPX0JX"
"2117",4,0,0,2,61,1,2,NA,0,"dec 4_1","R_3Hn4VXhd213iRMl"
"2118",4,0,0,3,46,1,1,1,0,"dec 4_1","R_1igO5elwPeY6rkB"
"2119",NA,NA,0,3,21,1,1,0,0,"dec 4_1","R_3jcJjs3rltmfSuf"
"2120",NA,NA,0,2,29,1,1,0,0,"dec 4_1","R_3I69eADrfPMVPfV"
"2121",NA,NA,0,3,41,1,0,0,0,"dec 4_1","R_4YfRGGL6rToIgpj"
"2122",4,0,0,1,18,1,0,0,0,"dec 4_1","R_30o4covFq0RBw4U"
"2123",4,0,0,1,41,1,0,0,0,"dec 4_1","R_cSgjqKPi1hSbRXr"
"2124",NA,NA,0,1,41,1,2,1,0,"dec 4_1","R_1GwReoGZzNGrluT"
"2125",NA,NA,0,1,27,1,0,0,0,"dec 4_1","R_3OeUQtqprchrlPx"
"2126",NA,NA,0,1,40,1,1,NA,0,"dec 4_1","R_cvXUyBk4BQOXE2Z"
"2127",NA,NA,0,1,25,1,1,0,0,"dec 4_1","R_b1L81eodFKe4Vfr"
"2128",6,1,0,2,34,1,0,0,0,"dec 4_1","R_OcY3j7PiNCna3Id"
"2129",NA,NA,0,1,37,1,1,NA,0,"dec 4_1","R_2pXBNv9v6ELXWhB"
"2130",NA,NA,0,1,38,1,1,1,0,"dec 4_1","R_1i9uGJnczsDFG1D"
"2131",3,0,0,3,21,1,3,0,0,"dec 4_1","R_2fBTcdgCYcsGl5s"
"2132",NA,NA,0,2,42,1,1,0,0,"dec 4_1","R_ZrvR2O37mJo4mu5"
"2133",NA,NA,0,1,31,1,0,0,0,"dec 4_1","R_1FJ5ZvFUjdAFANE"
"2134",5,0,0,3,38,1,1,0,0,"dec 4_1","R_7UlKJXHs1xizLz3"
"2135",4,0,0,1,33,1,0,NA,0,"dec 4_1","R_2QybuMc3Cz3CWsZ"
"2136",5,0,0,1,28,1,1,1,0,"dec 4_1","R_PAiAucnhtKhUOyd"
"2137",NA,NA,0,1,31,1,0,0,0,"dec 4_1","R_3MMD316Dwg4v7RC"
"2138",1,0,0,1,23,1,1,0,0,"dec 4_1","R_0qQj31mrWbsIjBv"
"2139",NA,NA,0,3,37,1,2,1,0,"dec 4_1","R_2rJfBWTBz4DDEUr"
"2140",4,0,0,3,35,1,1,0,0,"dec 4_1","R_26hfgFVmH7dGMvl"
"2141",NA,NA,0,2,42,1,0,0,0,"dec 4_1","R_1OOFzUavc98p2Qf"
"2142",NA,NA,0,1,25,1,1,0,0,"dec 4_1","R_3nkH3HjegiErtn7"
"2143",NA,NA,0,1,20,1,1,0,0,"dec 4_1","R_ysYHSqCSB9itOlH"
"2144",5,0,0,1,33,1,0,0,0,"dec 4_1","R_27qkDAhhStui42M"
"2145",NA,NA,0,1,18,1,1,0,0,"dec 4_1","R_2dF5q2Uc9GPttXA"
"2146",3,0,0,0,31,1,0,NA,0,"dec 4_1","R_8HaWP5OneCkgDjH"
"2147",4,0,0,1,19,1,0,1,0,"dec 4_1","R_1FqZARitwXZaMoY"
"2148",5,1,0,1,22,0,0,0,0,"dec 4_1","R_3QKrBmywCBv5ZJb"
"2149",5,0,0,5,35,1,3,1,0,"dec 4_1","R_vBRiGnrJ5ardTUJ"
"2150",NA,NA,0,3,30,1,0,0,0,"dec 4_1","R_22sp7dVoeuMESi3"
"2151",4,0,0,4,41,1,3,0,0,"dec 4_1","R_3h3Vg4F5RilBfAQ"
"2152",1,0,0,3,22,1,1,0,0,"dec 4_1","R_1FFCxRG87LUxqSJ"
"2153",5,1,0,1,20,1,0,0,1,"dec 4_1","R_2fByBtNovsXieRE"
"2154",NA,NA,0,1,30,1,0,0,0,"dec 4_1","R_1N3cm1cyevTdyhT"
"2155",NA,NA,0,1,20,1,0,0,0,"dec 4_1","R_3CJWnlDZ3srb8jv"
"2156",4,0,0,2,50,0,3,0,1,"dec 4_1","R_cC3W5r1bqdpGkCZ"
"2157",NA,NA,0,1,20,1,0,NA,0,"dec 4_1","R_2Phvn1s7PonOxSV"
"2158",6,1,0,1,33,1,0,0,0,"dec 4_1","R_2alEOVBIZNZFmIU"
"2159",NA,NA,0,1,25,1,0,0,0,"dec 4_1","R_2ya0OwGoYr4cl0c"
"2160",7,1,0,1,22,1,0,NA,0,"dec 4_1","R_9TYiKOXuWmWHtg5"
"2161",6,1,0,1,33,1,1,NA,0,"dec 4_1","R_4JgFaEoTddSzJSN"
"2162",NA,NA,0,2,49,0,1,0,0,"dec 4_2","R_bqlDUEx5S816YPT"
"2163",NA,NA,0,3,40,0,2,0,0,"dec 4_2","R_1QcjXXZliWWjL6G"
"2164",NA,NA,0,4,53,0,3,0,0,"dec 4_2","R_1C1qW60payxV1hO"
"2165",4,0,0,3,45,0,3,0,1,"dec 4_2","R_2A0a7ywM0Q0P90L"
"2166",5,1,0,3,62,0,0,0,0,"dec 4_2","R_2c6Peqe79CiYmbq"
"2167",NA,NA,0,1,72,0,1,0,0,"dec 4_2","R_3OfiaMTmtJGuj1U"
"2168",5,1,0,3,71,0,1,0,1,"dec 4_2","R_1q4aAkLSyVKGDbK"
"2169",NA,NA,0,3,79,0,2,0,0,"dec 4_2","R_2WPj4rilqIh5jg2"
"2170",NA,NA,0,3,37,1,0,0,0,"dec 4_2","R_3noWplTdUEiDPxW"
"2171",1,0,0,3,58,0,3,0,0,"dec 4_2","R_21n7pKbseMCSzJ4"
"2172",6,1,0,4,49,0,3,0,1,"dec 4_2","R_1P0jlc95hv7VfCq"
"2173",1,0,0,2,40,0,3,0,0,"dec 4_2","R_3dSKo4rWWsxKqBk"
"2174",NA,NA,0,3,32,1,1,0,0,"dec 4_2","R_Tu624fLPoi5dfJn"
"2175",6,1,0,1,48,0,1,0,0,"dec 4_2","R_27vOeMkNbYHtfFu"
"2176",NA,NA,0,2,57,0,0,0,0,"dec 4_2","R_1C8AyiRapxScpQ6"
"2177",5,1,0,4,59,0,3,0,0,"dec 4_2","R_pruZpLZtzCYjcmR"
"2178",1,0,0,4,65,0,1,0,1,"dec 4_2","R_1QtHYxVxuL1rRge"
"2179",2,0,0,1,56,0,3,0,0,"dec 4_2","R_PBduuha69VgN3bj"
"2180",NA,NA,0,2,53,0,0,0,0,"dec 4_2","R_2xXkMLpXoIVpR1v"
"2181",NA,NA,0,4,45,0,1,0,0,"dec 4_2","R_C4a9gZ8KjWr6P2p"
"2182",7,1,0,4,46,0,2,0,1,"dec 4_2","R_3mknHrms3likMJT"
"2183",4,0,0,3,38,0,3,0,0,"dec 4_2","R_RqAgEN64u93hq3T"
"2184",NA,NA,0,3,66,0,1,0,0,"dec 4_2","R_31yZc8hrKD57qIk"
"2185",NA,NA,0,3,50,0,3,0,0,"dec 4_2","R_x0dx94mux5KpeyR"
"2186",3,0,0,3,49,0,2,0,0,"dec 4_2","R_3oLvocYjeEdNLcd"
"2187",5,1,0,3,69,0,1,0,1,"dec 4_2","R_27419Q7Ssdfquwf"
"2188",NA,NA,0,3,62,0,3,0,0,"dec 4_2","R_Xw7Zo3HHBRHC0jD"
"2189",4,0,0,1,44,0,1,NA,0,"dec 4_2","R_1dHqZVVaJNs053O"
"2190",3,0,0,1,68,0,1,0,0,"dec 4_2","R_1CgaojrdAvn0ZIb"
"2191",6,1,0,3,38,0,2,0,1,"dec 4_2","R_2aFautLknP0BWA0"
"2192",NA,NA,0,5,61,0,0,0,0,"dec 4_2","R_Y4VoGAUzvM4VZzX"
"2193",NA,NA,0,1,70,0,0,0,0,"dec 4_2","R_1NDNvgXauYu6eVO"
"2194",1,0,0,3,26,0,0,0,0,"dec 4_2","R_1Pd6D6nXw60Ophd"
"2195",NA,NA,1,4,69,0,1,0,0,"dec 4_2","R_PYywjMLarN6JuKJ"
"2196",NA,NA,1,3,25,0,1,0,0,"dec 4_2","R_1ojshd9P8JzmiEc"
"2197",NA,NA,1,3,56,0,2,0,0,"dec 4_2","R_2CTBJCpUayuioW5"
"2198",NA,NA,1,1,27,0,2,0,0,"dec 4_2","R_1d3HyChgqGRToFd"
"2199",5,1,1,1,72,0,0,0,1,"dec 4_2","R_3lW7FCKxnWlEOwU"
"2200",NA,NA,1,4,72,0,3,0,0,"dec 4_2","R_3FIFPnlwcnsN6AY"
"2201",NA,NA,1,1,38,0,1,0,0,"dec 4_2","R_3ltzo6Pso7DOsDf"
"2202",NA,NA,1,1,19,0,1,0,0,"dec 4_2","R_2AEgNGt8RMhZGwg"
"2203",2,0,1,1,18,0,0,0,0,"dec 4_2","R_2wtaxmdgARm1RrR"
"2204",NA,NA,1,0,67,0,0,0,0,"dec 4_2","R_5b8pFJ9SDlVXYeR"
"2205",6,1,1,3,32,0,1,NA,0,"dec 4_2","R_1DTnjvSMuvU0vHc"
"2206",5,1,1,1,37,0,0,0,0,"dec 4_2","R_2aDEfrcUpRf61yU"
"2207",6,1,1,3,22,0,0,0,1,"dec 4_2","R_2YKVEFA50rAzubb"
"2208",NA,NA,1,5,58,0,1,0,0,"dec 4_2","R_1gkBrjW9LzN4bVT"
"2209",NA,NA,1,3,61,0,1,0,0,"dec 4_2","R_2e2rPIT1hO2gDOg"
"2210",6,1,1,3,37,0,1,0,0,"dec 4_2","R_RshGLPjLlkckcEx"
"2211",NA,NA,1,1,25,0,0,0,0,"dec 4_2","R_3nDgrYGDi8lyypH"
"2212",4,0,1,1,26,0,0,0,0,"dec 4_2","R_3meiaIXT2phCJax"
"2213",5,1,0,3,70,0,2,0,0,"dec 4_2","R_0GtCowOGFvyDmYV"
"2214",NA,NA,0,3,70,0,2,0,0,"dec 4_2","R_vqo2sKFyaxMfrJD"
"2215",NA,NA,0,3,72,0,2,0,0,"dec 4_2","R_2TnPCLys9GcrJr4"
"2216",6,1,0,3,70,0,0,0,1,"dec 4_2","R_3Ldv4dtnUL9pUoa"
"2217",3,0,0,2,45,0,1,0,1,"dec 4_2","R_3qJ0DEyQH86hTOu"
"2218",7,1,0,1,46,0,0,0,1,"dec 4_2","R_1IQ1gJ0KVIqpSbF"
"2219",3,0,0,5,73,0,2,0,0,"dec 4_2","R_DvOaGemyr2uoLgB"
"2220",1,0,1,2,39,0,0,0,0,"dec 4_2","R_2vhKaBGLagcI44t"
"2221",5,0,0,2,57,1,1,0,0,"dec 4_2","R_2t5o96S4BW3xVHn"
"2222",NA,NA,0,3,70,0,1,0,0,"dec 4_2","R_3qset5eGvz85jtw"
"2223",6,1,0,2,68,0,0,0,0,"dec 4_2","R_3FR1YqkCEJYEtTp"
"2224",3,0,1,3,66,0,1,0,0,"dec 4_2","R_qw1WYIAYOtvimEp"
"2225",3,0,1,0,18,0,0,NA,0,"dec 4_2","R_2AQjdlginAQqzpy"
"2226",7,1,1,3,36,0,2,0,0,"dec 4_2","R_3IawtOmXn6dKiTj"
"2227",6,1,1,4,62,1,2,0,1,"dec 4_2","R_bme5lki6bfvroNH"
"2228",NA,NA,1,3,42,0,1,0,0,"dec 4_2","R_2CkpQ7BHQGc1zkp"
"2229",3,0,1,4,40,0,2,0,1,"dec 4_2","R_12uqAve6XEPWckb"
"2230",4,0,1,3,23,0,1,0,0,"dec 4_2","R_1jk5OBqWZnUaRSK"
"2231",NA,NA,1,3,46,0,0,0,0,"dec 4_2","R_2V8i8u5QEiRP75e"
"2232",7,1,1,2,67,1,0,0,0,"dec 4_2","R_OyaT6u5f8Gw8wVj"
"2233",NA,NA,1,3,33,0,0,0,0,"dec 4_2","R_Z9QPzMfJDewmFsB"
"2234",NA,NA,1,2,69,0,0,0,0,"dec 4_2","R_2WHyO4QxudU4Arv"
"2235",NA,NA,1,1,60,1,0,0,0,"dec 4_2","R_2s1M4wWKk8ARzCc"
"2236",4,0,0,4,47,0,0,0,0,"dec 4_2","R_DnTrPpIbPCe7293"
"2237",1,0,0,4,75,0,2,0,0,"dec 4_2","R_12DPr6HThhuRsFu"
"2238",NA,NA,0,0,56,0,0,0,0,"dec 4_2","R_1jlkR2zEFVd4yT4"
"2239",6,1,0,3,72,0,1,0,0,"dec 4_2","R_1juN3PssUsgwIlT"
"2240",3,0,0,3,56,0,3,0,0,"dec 4_2","R_d44UGZX07DdDUt3"
"2241",NA,NA,0,4,37,1,3,0,0,"dec 4_2","R_1Ld60p5okFbRAGj"
"2242",7,1,0,4,65,1,3,0,1,"dec 4_2","R_3xTMiXim1l7hqa5"
"2243",NA,NA,0,2,50,1,0,0,0,"dec 4_2","R_3gMy0KNocMC0fLA"
"2244",NA,NA,0,1,44,1,0,0,0,"dec 4_2","R_2390KJgaZvL23Lp"
"2245",NA,NA,0,2,19,1,1,0,0,"dec 4_2","R_2Cv9gkoxHGEGy9Y"
"2246",4,0,0,3,42,1,1,0,0,"dec 4_2","R_2r5Z1uVAyNH08WB"
"2247",NA,NA,0,2,67,1,2,0,0,"dec 4_2","R_2WImCBhgz3CN4cY"
"2248",3,0,0,2,33,1,0,0,0,"dec 4_2","R_2771XBz4PGPX0JX"
"2249",NA,NA,0,2,61,1,2,NA,0,"dec 4_2","R_3Hn4VXhd213iRMl"
"2250",NA,NA,0,3,46,1,1,0,0,"dec 4_2","R_1igO5elwPeY6rkB"
"2251",4,0,0,3,21,1,1,0,0,"dec 4_2","R_3jcJjs3rltmfSuf"
"2252",4,1,0,2,29,1,1,0,0,"dec 4_2","R_3I69eADrfPMVPfV"
"2253",4,0,0,3,41,1,0,0,1,"dec 4_2","R_4YfRGGL6rToIgpj"
"2254",3,0,0,1,18,1,0,0,0,"dec 4_2","R_30o4covFq0RBw4U"
"2255",NA,NA,0,1,41,1,0,0,0,"dec 4_2","R_cSgjqKPi1hSbRXr"
"2256",6,1,0,1,41,1,2,0,0,"dec 4_2","R_1GwReoGZzNGrluT"
"2257",NA,NA,0,1,27,1,0,0,0,"dec 4_2","R_3OeUQtqprchrlPx"
"2258",4,0,0,1,40,1,1,NA,0,"dec 4_2","R_cvXUyBk4BQOXE2Z"
"2259",NA,NA,0,1,25,1,1,0,0,"dec 4_2","R_b1L81eodFKe4Vfr"
"2260",NA,NA,0,2,69,0,2,0,0,"dec 4_2","R_1GHBu0r33sFDr9K"
"2261",6,1,0,4,63,0,2,0,0,"dec 4_2","R_eD0RYAIjEr3YYFj"
"2262",NA,NA,1,4,69,0,0,0,0,"dec 4_2","R_3IVLClDCkBRQ3ae"
"2263",5,1,1,1,31,0,1,0,0,"dec 4_2","R_1I7d6LEtj85Ndbb"
"2264",5,0,0,2,42,1,1,0,0,"dec 4_2","R_ZrvR2O37mJo4mu5"
"2265",3,0,0,1,31,1,0,0,1,"dec 4_2","R_1FJ5ZvFUjdAFANE"
"2266",4,0,0,3,38,1,1,0,0,"dec 4_2","R_7UlKJXHs1xizLz3"
"2267",NA,NA,0,1,33,1,0,NA,0,"dec 4_2","R_2QybuMc3Cz3CWsZ"
"2268",NA,NA,0,1,28,1,1,0,0,"dec 4_2","R_PAiAucnhtKhUOyd"
"2269",NA,NA,0,1,31,1,0,0,0,"dec 4_2","R_3MMD316Dwg4v7RC"
"2270",NA,NA,0,1,23,1,1,0,0,"dec 4_2","R_0qQj31mrWbsIjBv"
"2271",3,0,0,3,37,1,2,0,0,"dec 4_2","R_2rJfBWTBz4DDEUr"
"2272",NA,NA,0,3,35,1,1,0,0,"dec 4_2","R_26hfgFVmH7dGMvl"
"2273",6,1,0,2,42,1,0,0,0,"dec 4_2","R_1OOFzUavc98p2Qf"
"2274",NA,NA,0,1,25,1,1,0,0,"dec 4_2","R_3nkH3HjegiErtn7"
"2275",2,0,0,1,20,1,1,0,0,"dec 4_2","R_ysYHSqCSB9itOlH"
"2276",5,1,0,1,33,1,0,0,0,"dec 4_2","R_27qkDAhhStui42M"
"2277",4,0,0,1,18,1,1,0,0,"dec 4_2","R_2dF5q2Uc9GPttXA"
"2278",NA,NA,0,0,31,1,0,NA,0,"dec 4_2","R_8HaWP5OneCkgDjH"
"2279",1,0,0,1,19,1,0,0,0,"dec 4_2","R_1FqZARitwXZaMoY"
"2280",4,0,0,1,22,0,0,0,0,"dec 4_2","R_3QKrBmywCBv5ZJb"
"2281",4,0,0,5,35,1,3,0,1,"dec 4_2","R_vBRiGnrJ5ardTUJ"
"2282",NA,NA,0,3,30,1,0,0,0,"dec 4_2","R_22sp7dVoeuMESi3"
"2283",NA,NA,0,4,41,1,3,0,0,"dec 4_2","R_3h3Vg4F5RilBfAQ"
"2284",NA,NA,0,3,41,1,1,0,0,"dec 4_2","R_XCfmLidHNzyWUfL"
"2285",6,1,0,4,40,1,0,0,1,"dec 4_2","R_PFYvls1NnzBhW3n"
"2286",NA,NA,0,4,36,1,2,0,0,"dec 4_2","R_3EiFZzcOCYKDcWS"
"2287",2,0,0,2,20,1,3,0,0,"dec 4_2","R_2ccI4Q0bjXXdh20"
"2288",NA,NA,0,1,40,1,2,0,0,"dec 4_2","R_2yl3MC6VuXC3fzg"
"2289",NA,NA,0,3,34,1,2,0,0,"dec 4_2","R_z7HgxWV1tFO3FNT"
"2290",3,0,0,4,36,1,0,0,0,"dec 4_2","R_tMNKdGz8ay2dyg1"
"2291",NA,NA,0,3,27,1,0,0,0,"dec 4_2","R_pEr7WYW71ADUf97"
"2292",NA,NA,0,3,44,1,1,0,0,"dec 4_2","R_1DTDe8CtGJpjOp5"
"2293",NA,NA,0,3,40,1,0,0,0,"dec 4_2","R_2wF9fj00U7aoQ6w"
"2294",NA,NA,0,3,24,1,0,0,0,"dec 4_2","R_3IWT6Nhr4HrXclm"
"2295",4,1,0,1,32,1,0,0,0,"dec 4_2","R_0vSFXyHk9SG9bup"
"2296",6,1,0,2,40,1,1,0,0,"dec 4_2","R_27Qcl8t9Txt8g60"
"2297",NA,NA,0,1,25,1,0,0,0,"dec 4_2","R_tFgOTiiE6fodhmh"
"2298",5,1,0,1,21,1,0,0,0,"dec 4_2","R_1r3nKaId4UtJ9cK"
"2299",4,0,0,2,30,1,0,0,0,"dec 4_2","R_wNMaA1Ww6gK7Si5"
"2300",6,1,0,2,34,1,0,0,0,"dec 4_2","R_OcY3j7PiNCna3Id"
"2301",4,0,0,1,37,1,1,NA,0,"dec 4_2","R_2pXBNv9v6ELXWhB"
"2302",2,0,0,1,38,1,1,0,0,"dec 4_2","R_1i9uGJnczsDFG1D"
"2303",NA,NA,0,3,21,1,3,0,0,"dec 4_2","R_2fBTcdgCYcsGl5s"
"2304",NA,NA,0,3,72,0,1,0,0,"dec 4_2","R_2feXqxVdjx4fGWi"
"2305",4,0,0,4,49,0,3,0,0,"dec 4_2","R_1NzdwuQFuhDknGQ"
"2306",1,0,0,1,36,0,0,0,0,"dec 4_2","R_3oyF9Dkn9gaAD6k"
"2307",NA,NA,0,1,41,0,1,0,0,"dec 4_2","R_3PdlUWzqqraVFDc"
"2308",3,0,0,3,47,0,0,0,0,"dec 4_2","R_2feABrnGe4G6pTS"
"2309",NA,NA,0,4,68,0,1,0,0,"dec 4_2","R_2fHjmw5Q7wLsHep"
"2310",1,0,0,2,51,0,1,0,0,"dec 4_2","R_1ONqsqcJCU83suD"
"2311",NA,NA,0,3,57,0,2,0,0,"dec 4_2","R_1K9kkBKDLdxmdUc"
"2312",NA,NA,0,4,78,0,1,0,0,"dec 4_2","R_z7qYUAkJ0IcbwPv"
"2313",5,0,0,2,42,0,1,0,0,"dec 4_2","R_3Wsbxz38s6D93AR"
"2314",NA,NA,1,3,33,1,2,0,0,"dec 4_2","R_28LZwQAbsaF9Ac1"
"2315",NA,NA,1,5,61,1,0,0,0,"dec 4_2","R_29iCYIYH1RAzD6J"
"2316",NA,NA,1,3,53,1,2,0,0,"dec 4_2","R_3KpcazMLq0JPOrR"
"2317",NA,NA,1,1,79,0,0,0,0,"dec 4_2","R_21mo85KwTyBVQWS"
"2318",5,0,1,0,50,0,0,0,0,"dec 4_2","R_2uxtpvfjGujaRbp"
"2319",6,1,1,2,66,1,0,0,0,"dec 4_2","R_2YSzrwzMDlDlMIs"
"2320",4,0,1,3,78,1,1,0,0,"dec 4_2","R_ptpp42tR0qtZ4xH"
"2321",NA,NA,1,3,43,0,1,0,0,"dec 4_2","R_3ektbop77Lujp06"
"2322",2,0,1,2,56,1,0,0,0,"dec 4_2","R_bdZgLX3pAA54qbv"
"2323",2,0,1,2,39,0,3,0,0,"dec 4_2","R_3n8UomTVsUYzrgy"
"2324",2,0,1,4,74,0,1,0,0,"dec 4_2","R_3EG8aXEIUA5BFAm"
"2325",7,1,1,3,65,1,0,0,1,"dec 4_2","R_T25vhbdXYKhQNih"
"2326",5,1,1,2,57,1,1,0,0,"dec 4_2","R_2dmflt1Wu1fgBi7"
"2327",6,1,1,3,44,1,2,0,0,"dec 4_2","R_1fmiGR6tRSENyoc"
"2328",7,1,1,2,70,1,0,0,1,"dec 4_2","R_PU1q6DHLOFqkwx3"
"2329",NA,NA,1,2,66,1,0,0,0,"dec 4_2","R_1QcOHlW8wZlhajE"
"2330",3,0,1,1,57,1,1,0,0,"dec 4_2","R_TbUadz42VshOEPD"
"2331",2,0,1,1,72,1,1,0,1,"dec 4_2","R_2tmwIHz7kFHJJ74"
"2332",NA,NA,1,4,70,1,1,0,0,"dec 4_2","R_6PU1YyXHylyv2Zb"
"2333",6,1,1,1,49,1,0,0,0,"dec 4_2","R_3DuM9grrUdwQKaO"
"2334",7,1,1,3,42,1,1,0,1,"dec 4_2","R_1FKt4Q9ft8jxLj5"
"2335",7,1,1,4,46,1,3,0,0,"dec 4_2","R_1Gwx5XYZ4ASgcfu"
"2336",1,0,1,3,39,1,0,0,0,"dec 4_2","R_21p81inyEtVh0eZ"
"2337",NA,NA,1,2,42,1,1,0,0,"dec 4_2","R_2e523S6tuSzKdxW"
"2338",NA,NA,1,4,41,1,2,0,0,"dec 4_2","R_1Ns2K5wENKwBQld"
"2339",NA,NA,1,3,48,1,1,0,0,"dec 4_2","R_2S0KO7f8ksqPUSG"
"2340",5,1,1,4,37,1,0,0,0,"dec 4_2","R_qOQsyFiPbjNcWVr"
"2341",NA,NA,1,3,50,1,1,0,0,"dec 4_2","R_2qefSaEu8bOvnWb"
"2342",7,1,1,3,45,1,3,0,1,"dec 4_2","R_22QEgKaHp2DgPPW"
"2343",5,1,1,4,35,1,1,0,0,"dec 4_2","R_3e2jia1lF08VPDO"
"2344",4,0,1,4,52,0,0,0,1,"dec 4_2","R_RUHI9qF2TocNo4h"
"2345",5,1,1,1,28,1,0,0,0,"dec 4_2","R_2rYM5cHuBdSlI5m"
"2346",7,1,1,1,32,0,1,0,1,"dec 4_2","R_1Ih1QZ6s7xd1CgF"
"2347",4,0,1,1,20,0,2,0,0,"dec 4_2","R_eKzt9evJ8r51P8Z"
"2348",NA,NA,1,1,54,0,1,0,0,"dec 4_2","R_1dvtvqNNyJh7IJi"
"2349",NA,NA,1,2,48,1,0,0,0,"dec 4_2","R_2agxlLDgs9RQa5I"
"2350",5,1,1,1,31,0,1,0,0,"dec 4_2","R_sUv5K45XYhs6ZqN"
"2351",NA,NA,1,4,31,0,1,0,0,"dec 4_2","R_2f1hQaEyPdrIz0u"
"2352",7,1,1,1,48,0,1,0,0,"dec 4_2","R_1pJZpIw2jQKSgZw"
"2353",5,0,1,3,64,0,1,0,0,"dec 4_2","R_yrT8gqkxVe8ImRj"
"2354",6,0,1,1,38,1,1,0,0,"dec 4_2","R_3IWURehoZLaasTr"
"2355",NA,NA,1,4,58,1,3,0,0,"dec 4_2","R_1JKKRVptZV9Dyys"
"2356",6,1,1,2,33,0,0,0,1,"dec 4_2","R_1C1pzAXEhWHadrJ"
"2357",4,0,1,4,68,0,1,0,0,"dec 4_2","R_06VxSIrhgWQzNhn"
"2358",5,1,1,2,21,0,2,0,0,"dec 4_2","R_1pWMldXuaUVXZYZ"
"2359",NA,NA,1,4,39,0,1,0,0,"dec 4_2","R_uewf8QZrfQ6P5YZ"
"2360",7,1,1,1,71,0,0,0,0,"dec 4_2","R_3CTuwx44IN8hi4Y"
"2361",NA,NA,1,3,38,0,1,0,0,"dec 4_2","R_BWeLvh6jGNV13Nf"
"2362",NA,NA,1,3,29,0,1,0,0,"dec 4_2","R_2XomBfh6gneINwU"
"2363",3,0,1,4,30,1,1,0,0,"dec 4_2","R_1ILbJU3tEzXCLhA"
"2364",6,1,1,3,74,1,0,0,0,"dec 4_2","R_3EzlfDHUHfAaUIc"
"2365",4,0,1,1,40,0,0,0,0,"dec 4_2","R_OxmKvBur0tsXU77"
"2366",NA,NA,1,1,65,1,1,0,0,"dec 4_2","R_RqwMN9yK37eYpJT"
"2367",NA,NA,1,4,55,0,1,0,0,"dec 4_2","R_eCIFzm01jUipSc9"
"2368",NA,NA,1,1,55,1,0,0,0,"dec 4_2","R_1cS71jcSdVV84Yq"
