"","ResponseId","Article_day","True_Dummy","Treat_Search","Age","Dummy_Congruence","Education_Score","Gender","Income_Score","Dig_Lit_Avg","Article","X","Search_Online"
"528","R_26fhsh5D5V04dWg","nov 20_4",0,0,49,0,1,0,3,"3.6","4",359,0
"529","R_26hfgFVmH7dGMvl","dec 4_5",1,0,35,0,3,1,1,"3","5",6092,0
"530","R_26kJyENhToWGrVD","nov 21_5",1,0,44,0,2,0,1,"2.7","5",10661,0
"531","R_26lh18uLINdwkbx","dec 9_4",0,0,47,0,2,0,0,"3.7","4",1202,0
"532","R_26lh18uLINdwkbx","dec 9_5",1,0,47,0,2,0,0,"3.7","5",11346,0
"533","R_26lKGY7IPWP5qQe","nov 20_4",1,0,68,0,5,0,1,"3.9","4",365,0
"534","R_270Re9Q0GzaUvOD","dec 5_4",1,0,74,0,1,0,0,"3.2","4",6190,0
"535","R_27419Q7Ssdfquwf","dec 4_5",1,0,69,0,3,0,1,"5","5",977,0
"536","R_274fg3EJv77BZ81","dec 11_4",1,0,39,0,3,0,1,"4.1","4",1641,0
"537","R_274fg3EJv77BZ81","dec 11_5",0,0,39,0,3,0,1,"4.1","5",6713,0
"538","R_2771XBz4PGPX0JX","dec 4_4",0,0,33,0,2,1,0,"4.3","4",11140,0
"539","R_2771XBz4PGPX0JX","dec 4_5",0,0,33,0,2,1,0,"4.3","5",6068,0
"540","R_2784AdPeaOGCnKY","dec 10_5",1,0,57,0,3,1,0,"3.1","5",6565,0
"541","R_279xo0SvAkFh6NZ","dec 11_4",0,0,22,0,3,1,0,"3.5","4",1593,0
"542","R_27BUxkOMvpmaCEh","dec 10_5",1,0,27,0,3,0,1,"4.8","5",11518,1
"543","R_27CowYnnztGO0fD","jan 7_5",1,0,48,1,3,0,1,"4.6","5",7697,0
"544","R_27cXVvW2pQI0cZE","nov 20_5",0,0,39,0,1,0,0,"3.6","5",10505,1
"545","R_27J1V3BXlbYWINe","jan 6_4",1,0,33,0,3,1,0,"3.3","4",12699,0
"546","R_27J1V3BXlbYWINe","jan 6_5",1,0,33,1,3,1,0,"3.3","5",7627,0
"547","R_27NlFVu3CquvZ5D","nov 20_4",0,0,78,0,1,0,1,"3.2","4",10553,0
"548","R_27Qcl8t9Txt8g60","dec 4_4",0,0,40,0,2,1,1,"3.4","4",1044,0
"549","R_27Qcl8t9Txt8g60","dec 4_5",1,0,40,0,2,1,1,"3.4","5",11188,0
"550","R_27sqiKugW7KiGNU","dec 10_5",1,0,55,0,2,0,0,"1.6","5",6449,0
"551","R_27v2yCh9KG39xr1","dec 9_4",1,0,58,0,4,0,1,"1.7","4",1214,0
"552","R_27vOeMkNbYHtfFu","dec 4_4",0,0,48,0,1,0,1,"3.9","4",11096,0
"553","R_28M5AQNW133UStd","nov 20_4",1,0,71,0,1,1,1,"5","4",5423,0
"554","R_28V77fTcLKRYcQw","jan 7_5",0,0,28,0,4,1,1,"2.9","5",12827,0
"555","R_28V8ihoJ3TULAAr","jan 7_4",1,0,32,0,4,0,3,"3.8","4",2589,0
"556","R_28XOZfFjzdmTzvT","nov 20_4",1,0,77,0,4,1,3,"4.1","4",5473,0
"557","R_290swOcMUR5e6nY","jan 7_5",1,0,33,1,2,0,0,"4.7","5",7667,1
"558","R_290WFjFJglxFaLy","dec 11_4",0,0,61,0,1,1,0,"2","4",11662,1
"559","R_291h3ytstrYo3Ez","nov 21_4",0,0,39,0,3,0,1,"4.6","4",5559,0
"560","R_291h3ytstrYo3Ez","nov 21_5",1,0,39,0,3,0,1,"4.6","5",10631,0
"561","R_299T7Uiq6rH6Xfl","dec 5_5",1,0,74,0,3,0,0,"4","5",11263,0
"562","R_29htTihwSXXlO74","dec 9_4",1,0,49,0,4,0,2,"3.7","4",11411,0
"563","R_29htTihwSXXlO74","dec 9_5",1,0,49,0,4,0,2,"3.7","5",6339,0
"564","R_29t9OHz6BQTk0Rn","dec 10_4",1,0,32,0,1,0,1,"1","4",11490,0
"565","R_29t9OHz6BQTk0Rn","dec 10_5",1,0,32,0,1,0,1,"1","5",1346,0
"566","R_29taBx9T4AMcEyq","dec 5_4",0,0,26,0,2,1,0,"4.1","4",11323,0
"567","R_29taBx9T4AMcEyq","dec 5_5",1,0,26,0,2,1,0,"4.1","5",1179,0
"568","R_29vvGGIj3htiEeW","nov 20_5",1,0,24,0,3,1,1,"3.4","5",10584,0
"569","R_2A0a7ywM0Q0P90L","dec 4_5",1,0,45,0,3,0,3,"2.8","5",11126,0
"570","R_2A1dPaoM8UBVzdX","dec 11_4",0,0,35,0,1,0,0,"3.1","4",6633,0
"571","R_2aCxwKxYOGXZVVG","jan 7_4",0,0,56,0,1,0,0,"2.1","4",12772,0
"572","R_2aE54HVfLIExWy8","dec 11_4",1,0,63,0,2,1,0,"3.2","4",11643,0
"573","R_2aE54HVfLIExWy8","dec 11_5",1,0,63,0,2,1,0,"3.2","5",6571,0
"574","R_2aeIL3f6UWDj2yN","jan 7_4",1,0,49,0,3,1,1,"4.6","4",7797,0
"575","R_2aeIL3f6UWDj2yN","jan 7_5",0,0,49,0,3,1,1,"4.6","5",2725,0
"576","R_2aFautLknP0BWA0","dec 4_5",1,0,38,0,3,0,2,"4.6","5",11084,0
"577","R_2AG1oY71yyIAHKj","nov 20_5",1,0,64,0,3,0,2,"3.5","5",5449,0
"578","R_2aIDECQ0kZnd5BQ","dec 10_5",1,0,47,0,2,0,0,"4.8","5",11515,0
"579","R_2aKadxMlcmsfFvW","jan 6_4",0,0,53,0,1,1,0,"1.8","4",12671,0
"580","R_2akL6YWBAjpyeJK","jan 6_4",1,0,43,0,4,0,3,"4.4","4",7490,1
"581","R_2aKO93hUFRBcDba","dec 9_5",1,0,58,0,3,0,2,"2.9","5",11368,0
"582","R_2alEOVBIZNZFmIU","dec 4_4",1,0,33,0,1,1,0,"2.7","4",6127,1
"583","R_2alEOVBIZNZFmIU","dec 4_5",1,0,33,0,1,1,0,"2.7","5",11199,0
"584","R_2alSqYYHd1USqdo","jan 7_5",1,0,50,0,3,0,0,"5","5",12842,0
"585","R_2annQHLvPnEplig","dec 3_4",0,0,42,0,1,1,1,"4","4",899,0
"586","R_2annQHLvPnEplig","dec 3_5",1,0,42,0,1,1,1,"4","5",11043,0
"587","R_2anybhmY8x1t43v","dec 11_4",0,0,45,0,1,0,0,"2.7","4",1546,0
"588","R_2AQB8jWBGySCqoj","dec 11_5",0,0,68,0,1,1,1,"2.6","5",11659,0
"589","R_2aQzyg40idmXLpy","nov 21_5",1,0,36,0,3,1,0,"4.7","5",10718,0
"590","R_2asJOlpmU54Q7rh","dec 9_5",1,0,36,0,2,0,3,"5","5",1266,0
"591","R_2aXCDfbKcQ8l0oI","dec 3_4",0,0,54,0,4,0,3,"4.9","4",10932,0
"592","R_2azTGyYLOMNXnqx","dec 10_4",1,0,69,0,1,0,0,"3.5","4",1472,0
"593","R_2azTGyYLOMNXnqx","dec 10_5",1,0,69,0,1,0,0,"3.5","5",11616,0
"594","R_2B8RZnFWDghcOxK","dec 9_4",1,0,44,0,4,0,1,"3.6","4",1269,0
"595","R_2B9RVdTxZFr6iTK","dec 3_5",1,0,82,0,4,0,1,"3","5",11066,0
"596","R_2BgEZOr9xjDqogw","jan 6_4",1,0,68,0,3,1,2,"1.6","4",7641,0
"597","R_2BgEZOr9xjDqogw","jan 6_5",0,0,68,0,3,1,2,"1.6","5",2569,0
"598","R_2BgMTy6LIN1Ch0T","jan 6_5",0,0,25,1,4,1,2,"3.5","5",12674,0
"599","R_2BgOfo3Oc9w5Sad","nov 20_4",1,0,33,0,2,1,0,"4.4","4",10614,0
"600","R_2BgOfo3Oc9w5Sad","nov 20_5",1,0,33,0,2,1,0,"4.4","5",470,0
"601","R_2bIfYbPxlCSm3R8","jan 7_5",1,0,63,1,1,0,1,"2.9","5",12781,0
"602","R_2bIhuSsYubPbV2B","dec 3_4",1,0,36,NA,2,1,1,"3","4",5964,0
"603","R_2bIhuSsYubPbV2B","dec 3_5",0,0,36,NA,2,1,1,"3","5",11036,0
"604","R_2bIrF9wuakfzq9M","dec 11_4",1,0,64,0,1,0,0,"3.2","4",11650,0
"605","R_2bIrF9wuakfzq9M","dec 11_5",1,0,64,0,1,0,0,"3.2","5",1506,0
"606","R_2BkEW9VLsEjRSgN","dec 10_4",0,0,24,0,3,1,0,"4.2","4",11524,0
"607","R_2BkEW9VLsEjRSgN","dec 10_5",1,0,24,0,3,1,0,"4.2","5",1380,0
"608","R_2bKoHPKiNowagC0","nov 21_4",1,0,28,0,2,0,0,"4.1","4",621,0
"609","R_2bNsZLvUVqUwDo0","jan 6_4",1,0,72,0,3,1,0,"3.6","4",12703,0
"610","R_2bNsZLvUVqUwDo0","jan 6_5",0,0,72,0,3,1,0,"3.6","5",2559,0
"611","R_2Bsb7F5Ha3YHlmI","jan 7_5",1,0,32,1,1,0,0,"3.3","5",2614,0
"612","R_2BsyBqnAZeIZIPQ","dec 5_4",1,0,77,0,3,0,1,"3.5","4",11220,0
"613","R_2Bwy4nfDdT45LSg","nov 21_4",1,0,70,0,2,1,0,"4.5","4",5591,0
"614","R_2Bwy4nfDdT45LSg","nov 21_5",1,0,70,0,2,1,0,"4.5","5",10663,0
"615","R_2BwYrGVQvlvR6GI","dec 11_4",0,0,67,0,4,0,0,"3","4",1607,0
"616","R_2bZOuX8CC5dZvCC","nov 20_5",1,0,29,0,3,1,2,"4.8","5",10538,1
"617","R_2c56UUNqqvrJjvX","nov 21_4",0,0,29,0,1,0,0,"4.5","4",5686,0
"618","R_2c56UUNqqvrJjvX","nov 21_5",0,0,29,0,1,0,0,"4.5","5",614,1
"619","R_2c6Peqe79CiYmbq","dec 4_5",1,0,62,0,3,0,0,"4.6","5",11127,0
"620","R_2cBBFpOpkaXiB2d","nov 20_4",1,0,44,0,4,0,3,"3.8","4",406,0
"621","R_2ccDJSHcUz9aTf3","dec 3_4",1,0,35,0,1,1,1,"4.8","4",5976,0
"622","R_2CCHVM464d4nBAj","jan 6_4",0,0,27,0,4,1,1,"3","4",12698,0
"623","R_2CCHVM464d4nBAj","jan 6_5",0,0,27,0,4,1,1,"3","5",2554,0
"624","R_2CDqk2dzp2JlHL1","dec 9_4",0,0,70,0,3,0,1,"3.8","4",1247,0
"625","R_2CDqk2dzp2JlHL1","dec 9_5",1,0,70,0,3,0,1,"3.8","5",6319,0
"626","R_2ce0F1tcjIqECwq","dec 11_4",1,0,35,0,4,0,3,"4.5","4",6630,0
"627","R_2ce0F1tcjIqECwq","dec 11_5",1,0,35,0,4,0,3,"4.5","5",1558,0
"628","R_2CE9Ae3Quq2Momi","nov 20_4",1,0,67,0,5,0,3,"5","4",10566,0
"629","R_2CfwM3hDRir4Dhu","dec 10_4",0,0,51,NA,3,1,0,"4","4",11506,0
"630","R_2Cfywwm3jbQDdQw","jan 6_4",0,0,29,0,5,1,3,"4.5","4",7617,0
"631","R_2Cfywwm3jbQDdQw","jan 6_5",0,0,29,1,5,1,3,"4.5","5",2545,0
"632","R_2CHUs1tNiXuGhkw","dec 5_4",1,0,73,1,2,0,1,"2.2","4",6196,0
"633","R_2CHVOSlFtpdWn8S","nov 21_4",0,0,38,0,1,1,1,"3.8","4",571,0
"634","R_2CI1iEOjp3rZmRH","jan 6_4",0,0,64,0,1,0,0,"2.2","4",2416,0
"635","R_2cjgmRJ2CL9OF2N","dec 5_4",1,0,24,0,2,1,1,"4.6","4",6233,0
"636","R_2coWugMTawM2DUU","dec 10_5",1,0,59,0,1,1,0,"4.8","5",6436,0
"637","R_2CQ8Kn0rmr0GD6J","dec 11_5",1,0,80,0,1,0,0,"4","5",6634,0
"638","R_2cqGvgbgFWo64fw","nov 20_5",0,0,39,0,3,1,2,"4.9","5",10587,0
"639","R_2CsmXwDydJLnQVM","dec 3_4",0,0,37,0,4,1,2,"3.7","4",842,0
"640","R_2Cv9gkoxHGEGy9Y","dec 4_4",0,0,19,0,2,1,1,"3.3","4",993,1
"641","R_2CVcwuaDDUr9xY3","nov 20_5",1,0,42,0,3,1,2,"4.6","5",436,0
"642","R_2cvGgcV766oQJ5F","dec 10_5",1,0,35,0,1,0,1,"4.9","5",11587,0
"643","R_2czRO5VblJfxhlY","dec 3_4",1,0,32,0,2,1,0,"4.2","4",5951,0
"644","R_2D2oE1PZUt3bCaR","nov 20_5",1,0,68,0,3,0,1,"3.5","5",5458,0
"645","R_2dF5q2Uc9GPttXA","dec 4_4",0,0,18,0,1,1,1,"3.6","4",1025,0
"646","R_2dF5q2Uc9GPttXA","dec 4_5",1,0,18,0,1,1,1,"3.6","5",11169,0
"647","R_2dgaO7PvwciSMwW","dec 3_4",1,0,32,0,1,1,1,"3.2","4",11003,0
"648","R_2dHcXmn1TA00hjW","dec 9_4",1,0,75,0,1,0,1,"4.2","4",6315,0
"649","R_2dHcXmn1TA00hjW","dec 9_5",1,0,75,0,1,0,1,"4.2","5",1243,0
"650","R_2dJW53600EAjyim","jan 7_4",1,0,31,0,3,1,2,"3.8","4",12859,0
"651","R_2dJW53600EAjyim","jan 7_5",0,0,31,0,3,1,2,"3.8","5",2715,1
"652","R_2dKlDgNncivu9sE","nov 21_5",1,0,50,0,3,0,2,"3.6","5",10714,0
"653","R_2do2vUPVooUcVG3","jan 7_4",1,0,27,0,3,1,1,"4.2","4",2726,0
"654","R_2dpaP4COHl9R0Pj","dec 10_4",0,0,25,0,1,1,0,"1","4",11564,0
"655","R_2dQJOYjaSX3mkkc","jan 7_5",1,0,63,0,1,1,1,"4.1","5",7749,0
"656","R_2DSrO7JHc4gLNKC","dec 10_5",1,0,38,0,3,0,2,"3.2","5",6423,0
"657","R_2DSt4YcGIikmFzA","jan 7_4",1,0,31,0,1,0,0,"4","4",2592,0
"658","R_2DSt4YcGIikmFzA","jan 7_5",1,0,31,1,1,0,0,"4","5",12736,0
"659","R_2duwJdYiejW2XXj","dec 9_4",0,0,47,0,4,1,1,"4.6","4",11433,0
"660","R_2duwJdYiejW2XXj","dec 9_5",1,0,47,0,4,1,1,"4.6","5",6361,0
"661","R_2dYe1tjHsJQ1kt3","jan 7_5",0,0,31,0,3,0,3,"5","5",7716,0
"662","R_2dyhcOty5G3sdOj","jan 7_5",0,0,41,0,4,1,1,"3.2","5",7799,0
"663","R_2E11DdMS4HraJJ4","nov 20_4",0,0,20,0,1,1,1,"3.8","4",471,1
"664","R_2E3IjbU4lB7Gs0r","dec 5_5",1,0,60,0,1,0,3,"4.3","5",6182,1
"665","R_2e8Qri4gxlvbjHb","dec 5_5",1,0,34,0,3,0,2,"4","5",6134,0
"666","R_2EAW0j7yAfre8PU","dec 9_4",1,0,31,0,3,1,0,"2.5","4",11443,0
"667","R_2EAW0j7yAfre8PU","dec 9_5",1,0,31,0,3,1,0,"2.5","5",1299,0
"668","R_2EbjTG8p7K0mjly","dec 9_4",0,0,49,0,1,1,3,"3.1","4",1274,1
"669","R_2EbjTG8p7K0mjly","dec 9_5",1,0,49,0,1,1,3,"3.1","5",11418,0
"670","R_2EfKFCB9RcalbBH","dec 10_4",1,0,33,1,3,0,1,"3.5","4",11502,0
"671","R_2EfKFCB9RcalbBH","dec 10_5",0,0,33,0,3,0,1,"3.5","5",1358,0
"672","R_2EgjzPBFdRHMe7y","dec 11_5",0,0,63,0,4,0,2,"3.4","5",11755,0
"673","R_2EiTxBXD7ECeDFO","jan 7_5",0,0,38,0,1,0,0,"2.5","5",12759,0
"674","R_2EnMfC05BsuMc5Z","dec 10_4",0,0,22,0,3,1,0,"3.5","4",1399,0
"675","R_2EnMfC05BsuMc5Z","dec 10_5",0,0,22,0,3,1,0,"3.5","5",6471,0
"676","R_2EzypAdo2LfI5Rp","dec 11_4",0,0,43,0,3,0,3,"3.5","4",1638,0
"677","R_2f88eioKD9lkdUv","dec 10_4",1,0,38,1,3,0,1,"4","4",1449,0
"678","R_2f88eioKD9lkdUv","dec 10_5",1,0,38,0,3,0,1,"4","5",11593,0
"679","R_2f9i5DJwLrMpGRB","dec 10_5",1,0,25,0,1,0,0,"4.8","5",6422,0
"680","R_2fBTcdgCYcsGl5s","dec 4_4",1,0,21,0,3,1,3,"4.7","4",6083,0
"681","R_2fcBclvSznBHHnJ","dec 10_4",0,0,75,0,4,0,2,"4.3","4",1485,0
"682","R_2fcBclvSznBHHnJ","dec 10_5",1,0,75,0,4,0,2,"4.3","5",11629,0
"683","R_2fdJUV6LzS4P6fU","dec 5_4",0,0,49,1,2,1,0,"2.8","4",1151,0
"684","R_2feXqxVdjx4fGWi","dec 4_4",0,0,72,0,3,0,1,"3.1","4",929,0
"685","R_2feXqxVdjx4fGWi","dec 4_5",0,0,72,0,3,0,1,"3.1","5",6001,0
"686","R_2ffEhg4Rq5Djmkt","dec 3_4",1,0,51,1,2,0,2,"5","4",759,0
"687","R_2ffwkpXcVs9RjHU","dec 3_4",0,0,61,0,5,0,1,"4.1","4",10902,0
"688","R_2ffwkpXcVs9RjHU","dec 3_5",1,0,61,0,5,0,1,"4.1","5",5830,0
"689","R_2fg4kZK4Wop4eeP","dec 5_5",1,0,33,0,2,0,1,"4","5",6147,0
"690","R_2fHjmw5Q7wLsHep","dec 4_5",1,0,68,0,4,0,1,"4","5",11078,0
"691","R_2fkuwTgJsNBuTGR","jan 7_4",0,0,43,0,1,0,0,"1.7","4",7648,0
"692","R_2frP5l0HvjOYL3g","dec 11_4",1,0,49,0,3,0,1,"3.8","4",6709,0
"693","R_2frP5l0HvjOYL3g","dec 11_5",0,0,49,0,3,0,1,"3.8","5",1637,0
"694","R_2iCFTQBREDGWE1j","jan 7_5",0,0,48,0,3,0,3,"4.7","5",2577,0
"695","R_2lc2prPdKvVhM65","nov 21_4",1,0,49,0,3,0,1,"4.5","4",5655,0
"696","R_2OJYwJZZ6uEmPVt","nov 21_5",1,0,24,0,1,1,0,"3.1","5",5694,0
"697","R_2ONiBqGVzfVs0Mw","dec 11_4",1,0,42,0,3,0,2,"4.1","4",6623,0
"698","R_2ONiBqGVzfVs0Mw","dec 11_5",1,0,42,0,3,0,2,"4.1","5",11695,0
"699","R_2ONkJC7QZAttVU6","dec 10_4",0,0,26,0,1,0,1,"4.4","4",11528,1
"700","R_2ONkJC7QZAttVU6","dec 10_5",1,0,26,0,1,0,1,"4.4","5",6456,0
"701","R_2OPwBBEIhdXgI1m","jan 7_4",1,0,29,0,3,0,1,"4.9","4",2647,0
"702","R_2OSHPWkyHa5rUZ0","dec 5_5",1,0,22,0,1,0,0,"4.4","5",6227,0
"703","R_2OVgeNP0LJsfKfT","nov 21_5",1,0,59,0,1,1,0,"3.2","5",10680,0
"704","R_2OZQ8GeVWeNoyDk","dec 3_4",1,0,62,1,3,0,2,"4.8","4",827,0
"705","R_2OZQ8GeVWeNoyDk","dec 3_5",0,0,62,0,3,0,2,"4.8","5",5899,0
"706","R_2P73QC0M1MdRxWh","dec 10_4",1,0,33,0,1,1,0,"4.4","4",11534,0
"707","R_2P73QC0M1MdRxWh","dec 10_5",1,0,33,0,1,1,0,"4.4","5",6462,0
"708","R_2Pd0GvNiCCyEamU","dec 3_4",1,0,67,1,3,0,1,"5","4",786,0
"709","R_2Phvn1s7PonOxSV","dec 4_4",1,0,20,NA,1,1,0,"3.3","4",6126,0
"710","R_2Phvn1s7PonOxSV","dec 4_5",0,0,20,NA,1,1,0,"3.3","5",1054,0
"711","R_2PiMvvTnINqZdBy","nov 21_4",1,0,42,0,2,1,1,"5","4",10734,0
"712","R_2PnDQxTBhARCTCl","nov 20_5",1,0,69,0,3,0,0,"3.6","5",360,0
"713","R_2PprbMDFbbUwcpB","jan 7_4",1,0,66,0,1,0,1,"3.4","4",7693,0
"714","R_2PprbMDFbbUwcpB","jan 7_5",1,0,66,1,1,0,1,"3.4","5",2621,0
"715","R_2pR0qBiWwuD65SM","nov 21_4",0,0,39,0,1,1,1,"3.7","4",5672,0
"716","R_2pRI9tkrk75xpmn","dec 11_4",1,0,72,0,1,1,1,"3.7","4",11645,0
"717","R_2pVU6jBcDRGGAMr","jan 7_5",0,0,35,0,3,0,0,"2.7","5",2608,0
"718","R_2pXBNv9v6ELXWhB","dec 4_4",0,0,37,NA,1,1,1,"3.1","4",1009,0
"719","R_2q2X3dxqibUdLkw","jan 6_4",1,0,29,0,4,1,0,"4.4","4",7619,1
"720","R_2q2X3dxqibUdLkw","jan 6_5",1,0,29,1,4,1,0,"4.4","5",2547,0
"721","R_2q42dVoDaHFZriP","dec 11_4",1,0,34,0,5,1,2,"5","4",1576,0
"722","R_2qBFrv1aSKuDJWr","dec 11_5",0,0,33,0,4,1,2,"3.6","5",1590,0
"723","R_2qCuEVRZA5X3Ncn","dec 11_4",1,0,63,NA,1,1,0,"1","4",1531,0
"724","R_2qCuEVRZA5X3Ncn","dec 11_5",0,0,63,NA,1,1,0,"1","5",6603,0
"725","R_2qeEQQ4PHxyECkS","dec 11_4",0,0,46,NA,3,0,0,"3.1","4",11780,0
"726","R_2QGkQ7ZdOP8iVZX","nov 21_5",1,0,62,0,4,0,3,"4.4","5",543,0
"727","R_2QhdDH82NgZ2Sib","jan 7_4",0,0,57,0,1,1,0,"2.7","4",12746,0
"728","R_2QhdDH82NgZ2Sib","jan 7_5",0,0,57,0,1,1,0,"2.7","5",7674,0
"729","R_2QMnoaUcqmBri5y","dec 11_5",1,0,54,0,4,0,2,"4.6","5",11767,0
"730","R_2Qo10d63nxCTdx7","nov 21_4",1,0,59,0,4,0,3,"5","4",5621,0
"731","R_2QPUVIlJA4QmFBh","dec 5_4",1,0,46,0,1,1,0,"3","4",11288,0
"732","R_2QPUVIlJA4QmFBh","dec 5_5",1,0,46,0,1,1,0,"3","5",6216,0
"733","R_2qqo37beE5q7Tc1","dec 10_4",0,0,62,1,1,0,0,"1.8","4",1450,1
"734","R_2QQZ1lEV6ugQinj","dec 11_4",0,0,50,0,3,0,2,"3.1","4",1640,0
"735","R_2QsMWgkkui5OToI","dec 5_4",1,0,62,1,1,0,3,"4.2","4",1071,0
"736","R_2QsX7RQqPbxzu1k","dec 3_4",0,0,41,0,3,1,3,"2.8","4",837,0
"737","R_2qwPBjiLC6VeChc","dec 10_5",1,0,29,0,1,0,1,"4.5","5",6409,0
"738","R_2QY9Hup3OXQgMeP","dec 11_4",1,0,38,0,3,0,2,"4.8","4",1631,0
"739","R_2QY9Hup3OXQgMeP","dec 11_5",0,0,38,0,3,0,2,"4.8","5",6703,0
"740","R_2QybuMc3Cz3CWsZ","dec 4_4",1,0,33,NA,1,1,0,"1","4",11159,0
"741","R_2R3pQqcIH46adus","jan 6_4",0,0,61,NA,2,1,1,"2.3","4",2456,0
"742","R_2R4x4auYHA7NNMH","dec 9_4",1,0,64,0,3,0,1,"4.6","4",6307,0
"743","R_2R4x4auYHA7NNMH","dec 9_5",1,0,64,0,3,0,1,"4.6","5",11379,0
"744","R_2r5Z1uVAyNH08WB","dec 4_5",1,0,42,0,3,1,1,"4.4","5",11138,1
"745","R_2R7YGXcy2Lt6FGT","jan 7_5",1,0,21,0,3,1,0,"4.5","5",12843,0
"746","R_2rG6ZueaBNpTy4G","jan 6_4",1,0,64,0,3,1,2,"3.1","4",12693,0
"747","R_2rG6ZueaBNpTy4G","jan 6_5",0,0,64,0,3,1,2,"3.1","5",2549,0
"748","R_2rJfBWTBz4DDEUr","dec 4_5",1,0,37,0,3,1,2,"5","5",11163,1
"749","R_2rju2c1cHX0B6y1","nov 21_4",1,0,63,0,4,1,1,"4","4",10682,0
"750","R_2rJx3FxuBYG1ly9","dec 5_4",1,0,48,1,2,1,2,"4.1","4",1107,0
"751","R_2rkfGTSl7RSbYSA","dec 3_4",1,0,48,0,1,1,1,"1.4","4",5967,0
"752","R_2rkfGTSl7RSbYSA","dec 3_5",0,0,48,0,1,1,1,"1.4","5",11039,0
"753","R_2rluCT7uH2EG6DX","dec 3_4",0,0,43,0,2,0,2,"5","4",5827,0
"754","R_2rluCT7uH2EG6DX","dec 3_5",1,0,43,0,2,0,2,"5","5",10899,0
"755","R_2rNFedvo8bZcRwr","dec 10_5",1,0,58,0,4,0,2,"4.6","5",6427,0
"756","R_2rOpHwAEAkVYTSj","dec 3_4",0,0,44,0,2,1,0,"4.1","4",883,0
"757","R_2rOtVeopqgPZ5uQ","jan 7_4",1,0,32,0,1,1,0,"1.7","4",7668,0
"758","R_2rq0nIQR0ePT0jz","jan 7_4",1,0,46,0,1,0,0,"3.4","4",2657,0
"759","R_2rq0nIQR0ePT0jz","jan 7_5",0,0,46,0,1,0,0,"3.4","5",12801,0
"760","R_2rVFpicbtSWrLtc","dec 11_5",0,0,55,0,3,0,3,"3.5","5",1622,0
"761","R_2rVKUKgOm20b6uc","jan 6_5",1,0,27,0,1,1,1,"4.1","5",2526,1
"762","R_2RVWh9oHjWWn5E2","nov 21_5",1,0,33,0,2,1,1,"4.4","5",5697,0
"763","R_2rwIqYkdXe6zsle","nov 20_4",1,0,50,0,2,1,0,"4.1","4",5546,0
"764","R_2rwIqYkdXe6zsle","nov 20_5",1,0,50,0,2,1,0,"4.1","5",10618,0
"765","R_2RWWLIPTV2YK5CU","jan 7_4",0,0,51,0,1,1,0,"1.5","4",7756,0
"766","R_2s6GpDMSWJuPzeP","dec 3_5",1,0,40,0,2,1,1,"4.3","5",11022,0
"767","R_2s6kWQemFVUMrsF","dec 9_5",1,0,64,0,4,0,0,"3.7","5",6272,0
"768","R_2S8s0fbRtkH6cNa","dec 9_4",1,0,26,0,1,1,0,"3.4","4",6364,0
"769","R_2S8s0fbRtkH6cNa","dec 9_5",1,0,26,0,1,1,0,"3.4","5",11436,0
"770","R_2S9bg6wkk05a571","dec 5_4",1,0,65,0,4,0,3,"4.4","4",11221,0
"771","R_2Sc9BUX02Tc2r9E","dec 3_4",1,0,73,1,2,0,3,"3.5","4",10921,0
"772","R_2Sc9BUX02Tc2r9E","dec 3_5",0,0,73,0,2,0,3,"3.5","5",777,0
"773","R_2SDhCqLPmbTyDLR","dec 5_5",0,0,48,0,3,0,3,"5","5",1081,0
"774","R_2sdxu4J8NnPrViS","jan 7_5",1,0,40,1,5,0,1,"4.7","5",7737,0
"775","R_2SiQe8Hr481isTu","nov 20_4",1,0,43,0,3,0,2,"5","4",10513,1
"776","R_2SiQe8Hr481isTu","nov 20_5",1,0,43,0,3,0,2,"5","5",5441,0
"777","R_2SjlK4yGrMFPals","dec 10_5",0,0,33,0,3,0,1,"5","5",1338,0
"778","R_2sL9tyMZRKRz9ND","jan 6_4",1,0,44,0,3,0,2,"3.9","4",7564,0
"779","R_2sQEFsLANwuQILk","nov 21_5",0,0,70,0,3,0,1,"3","5",5564,0
"780","R_2t2KyjPyQUqpDpA","dec 5_5",1,0,85,0,3,0,1,"2.8","5",6201,0
"781","R_2t5o96S4BW3xVHn","dec 4_5",0,0,57,0,2,1,1,"4.3","5",11115,0
"782","R_2t6gAM2LvYv1fyD","jan 7_5",1,0,63,0,3,1,3,"4.6","5",7783,0
"783","R_2tb3CFydMsdXGQI","dec 10_4",0,0,55,1,1,0,1,"3.4","4",1465,0
"784","R_2tb3CFydMsdXGQI","dec 10_5",1,0,55,0,1,0,1,"3.4","5",6537,0
"785","R_2tbzMJmmLfVjwdM","dec 5_4",1,0,40,1,3,1,0,"2.3","4",11330,0
"786","R_2tbzMJmmLfVjwdM","dec 5_5",0,0,40,0,3,1,0,"2.3","5",1186,0
"787","R_2tDJRllFVrs25sC","dec 5_5",1,0,64,0,2,0,1,"3.7","5",1101,0
"788","R_2teUgCn3SqSLVO6","dec 3_4",0,0,62,0,2,0,1,"3.9","4",10925,0
"789","R_2TH4TP0iIHebgBD","nov 21_4",0,0,71,0,3,0,2,"5","4",10683,0
"790","R_2thvbAKD0i7RuzE","dec 3_4",0,0,31,0,3,1,1,"3.9","4",857,0
