"","ResponseId","Article_day","True_Dummy","Likert_Evaluation","Treat_Search","Age","Dummy_Congruence","Education_Score","Gender","Income_Score","Dig_Lit_Avg","X","Search_Online"
"507","R_2xLQHurGdMqUHvP","jan 13_1",0,3,0,5.5,0,3,1,3,"3.7",13346,0
"508","R_2xMf3nxtFo9Nlv4","jan 21_1",1,7,0,5.2,1,4,1,0,"3.2",13893,0
"509","R_2XnQ82ycpoZ9TEk","jan 27_3",1,6,0,4.1,0,4,1,0,"4.5",14541,0
"510","R_2xOZcNz68TVvk6h","dec 12_1",1,7,0,6.5,1,1,0,2,"1.8",11832,0
"511","R_2xW6XolCyP5UsAF","feb 4_3",0,3,0,3,0,1,0,0,"5",14771,1
"512","R_2xWNufvVTXFicpB","dec 2_3",0,3,0,6.3,0,4,0,2,"4.8",10814,0
"513","R_2xXkMLpXoIVpR1v","dec 4_1",0,5,0,5.3,0,2,0,0,"3.1",11101,0
"514","R_2y2DeyvxktKFeVw","dec 3_2",0,1,0,3,0,2,1,3,"5",10913,1
"515","R_2y45OtjDl0LclUw","feb 5_1",0,4,0,5.5,0,2,1,1,"3.6",15008,0
"516","R_2y4sLJIA5lB2tpv","jan 21_3",0,4,0,3.3,0,1,1,0,"3.2",13824,0
"517","R_2Y5uX1xA4rPoh4o","nov 20_1",0,5,0,2,0,1,1,2,"3",10467,0
"518","R_2y79TS6PkfFmspf","jan 13_2",1,6,0,5.5,0,3,1,3,"5",13375,0
"519","R_2y8dKgsDhBOVwGU","feb 5_3",0,3,0,5.5,0,1,0,0,"3.9",14946,0
"520","R_2Y8GfdxFHdsJ40L","jan 13_1",1,6,0,2.6,0,3,1,1,"5",13340,0
"521","R_2YaWKytam93e8tD","feb 5_1",0,2,0,5.1,0,5,0,2,"4.3",14941,1
"522","R_2YD2vVPmEHJJYcS","jan 8_4",0,4,0,3.7,0,4,1,3,"3.6",13012,0
"523","R_2YJ1nZO7TEtT8ng","dec 3_2",0,2,0,6.8,1,3,1,3,"3.1",10918,0
"524","R_2YkX6DfTRXmrZ1c","jan 21_1",1,6,0,5.8,1,1,1,1,"4",13853,0
"525","R_2YlC8eb9ciJs01n","dec 11_1",1,6,0,2.9,0,4,1,2,"3.6",11713,0
"526","R_2Yli9NKDUmZAn53","dec 18_1",1,5,0,4.5,NA,1,0,0,"1.3",12264,0
"527","R_2ylKnVWatIfRuYT","dec 19_1",0,6,0,7.3,0,1,0,1,"1.6",12416,0
"528","R_2YnYDlFi5z0VBYZ","jan 6_1",0,4,0,3.1,1,3,1,0,"3.6",12701,0
"529","R_2ypVnbcEC8ZYNSZ","dec 2_3",0,4,0,4.3,0,1,1,1,"4.6",10874,0
"530","R_2yr76P0pDSBWIuy","dec 16_1",1,7,0,7,1,1,0,2,"3.5",12010,0
"531","R_2YRniycDDoa9596","feb 4_3",1,7,0,2.8,0,1,0,0,"4.1",14872,0
"532","R_2YsP6aHr1v8CoPj","jan 8_1",0,4,0,6.3,NA,1,1,0,"2.2",12967,0
"533","R_2YV1BtsreEcSwm8","jan 13_1",0,4,0,3.5,0,2,0,1,"3.9",13298,0
"534","R_2z84CJ1e6XVdwrD","jan 28_1",1,6,0,5.8,1,4,0,2,"3.6",14579,0
"535","R_2zC4bqQeIDFeQey","nov 21_3",1,5,0,6.8,1,3,1,1,"1.9",10659,0
"536","R_2zCiuNHr27Yz62h","feb 6_2",0,2,0,2.3,1,3,0,0,"4.1",15161,0
"537","R_2zGPLdEyefbv7Yq","jan 28_1",0,1,0,5,0,1,1,3,"4",14629,0
"538","R_2ziNDBBeRzS60mh","dec 3_2",0,5,0,7.4,0,2,0,1,"4",10970,0
"539","R_2ZIZ29s2JLDRtkp","dec 3_2",0,4,0,4.3,0,2,0,2,"4.8",10954,0
"540","R_2zJewP4unrwfT9b","jan 27_3",1,6,0,5.7,0,2,0,0,"1.2",14395,0
"541","R_2zLLM6ypJdQ84eT","dec 18_1",0,4,0,4,0,1,1,0,"4.3",12246,0
"542","R_2ZNVAMOwcczbbCI","jan 13_1",1,6,0,4.1,0,3,1,1,"4.5",13373,0
"543","R_2ZTUzxn1ZKNVDc8","jan 27_3",1,7,0,3,0,1,1,1,"4.4",14530,0
"544","R_2zU76u4uzGGNRIv","nov 20_1",1,6,0,3.7,1,1,1,1,"3.6",10606,0
"545","R_2zUbxncyT225qEm","dec 2_3",0,4,0,3.1,0,3,1,0,"2.9",10866,0
"546","R_2zwOT8tzhCqbXki","jan 13_1",0,1,0,4.7,0,4,1,3,"5",13318,1
"547","R_307Yi3K91zebOOJ","dec 10_2",1,7,0,5.6,0,4,1,3,"4.7",11635,0
"548","R_309246CFXQujt0q","nov 20_1",0,1,0,7.7,0,5,0,3,"3.3",10525,0
"549","R_30bLpfR2gY3mxR2","dec 3_1",1,7,0,2.7,0,3,0,2,"4.2",10935,0
"550","R_30cM2JMau2UZ0Im","nov 21_1",0,4,0,2.9,0,3,0,2,"2.8",10629,0
"551","R_30iwbdzRDXPFq7a","jan 28_1",0,3,0,6.4,0,1,0,1,"4.1",14611,0
"552","R_30jXjo90GELHup8","dec 11_3",0,6,0,4.6,0,1,1,0,"1.6",11669,0
"553","R_30o4covFq0RBw4U","dec 4_1",0,4,0,1.8,0,1,1,0,"3.3",11146,0
"554","R_30ouxB1tPFZB0Am","feb 5_1",0,3,0,2.8,0,4,1,2,"4",15003,0
"555","R_30vsuthsahEH3Qn","nov 21_1",0,6,0,3.4,1,1,0,1,"3.2",10753,0
"556","R_31aa4v7aNInoJOk","dec 12_1",1,6,0,6.4,0,1,1,0,"3.1",11829,0
"557","R_31hhOlqYRrPIlYH","nov 21_1",0,1,0,5.8,NA,4,1,0,"4",10645,0
"558","R_31HiAkhzYgbt2KG","nov 21_3",0,3,0,8.1,1,1,0,0,"3.4",10660,0
"559","R_31oAv0jYEGTJBYx","jan 28_1",0,4,0,4.6,0,2,1,1,"4.4",14677,0
"560","R_31oblXczFLlmsko","dec 3_2",0,3,0,3.4,0,3,1,0,"3.9",10991,0
"561","R_31QUNOy2KpZBK1k","feb 4_3",0,2,0,4.1,0,4,0,3,"3.9",14854,0
"562","R_31Wo1hj00njzgmo","jan 27_3",1,7,0,2.8,0,1,1,0,"3.6",14374,0
"563","R_31zoNQY1KifKzZs","dec 10_1",0,3,0,6.6,0,1,1,0,"4.3",11565,0
"564","R_31zPYSw2PY2tuJ6","jan 21_1",0,4,0,2.7,0,3,1,1,"4",13942,1
"565","R_323bOPYxXp9UBuF","nov 20_3",1,6,0,4.6,0,3,0,1,"3.3",10492,0
"566","R_325Fvi6iwyT91i3","nov 20_1",0,5,0,2.7,0,0,0,2,"3.3",10517,0
"567","R_32KEsetk58fC2n8","jan 6_1",0,1,0,5.9,1,0,0,0,"2.5",12557,0
"568","R_32L5bhtR08gLBfT","dec 3_1",0,3,0,6.3,0,3,0,2,"3.7",11060,0
"569","R_32VH6l3Gk1vUBb6","dec 12_1",0,4,0,5.4,1,1,0,0,"4.7",11846,1
"570","R_332TyuW0qgEKBRM","nov 21_3",1,7,0,2.1,0,2,0,1,"4.4",10764,1
"571","R_339zHnkzZXl1MTX","jan 21_3",1,7,0,6.3,0,1,1,0,"2.9",13881,0
"572","R_33CgjFGzBqVrtAp","dec 3_2",1,7,0,3,1,1,1,0,"4",11019,0
"573","R_33CH7Cq6LdeTg9C","jan 8_4",0,1,0,4.1,NA,5,0,3,"5",12879,0
"574","R_33fCoaPzipPrygE","feb 4_1",0,1,0,2.7,0,3,1,1,"5",14744,0
"575","R_33gaGEVjOhyzvGa","jan 28_1",0,4,0,6.5,0,4,0,0,"3",14732,1
"576","R_33key1vXWc6lQmc","dec 16_1",1,5,0,3.5,1,1,0,0,"3.1",11995,0
"577","R_33kzXqPesZCYIm8","dec 18_1",1,6,0,6.1,1,1,0,0,"3.2",12296,0
"578","R_33vZzSJpeaB5YgE","nov 20_1",1,5,0,2.4,0,3,1,0,"3.3",10602,0
"579","R_3CASKDl5p4cRO13","jan 27_3",0,5,0,5.9,0,4,0,3,"4.4",14473,0
"580","R_3CJWnlDZ3srb8jv","dec 4_2",0,7,0,2,1,1,1,0,"4.5",11196,0
"581","R_3CT0sIIub4NhPqx","nov 21_1",0,3,0,2.8,0,4,1,0,"3.8",10696,1
"582","R_3CVCF58jslfWwgS","feb 5_3",0,4,0,3.1,0,1,1,0,"2.9",15046,0
"583","R_3CWcLoNx9J78R1I","feb 4_3",0,3,0,3.7,0,1,0,0,"4.6",14781,1
"584","R_3D5houXlWaJCs5g","jan 13_2",0,4,0,3.8,0,3,0,2,"3.7",13204,0
"585","R_3D6gI3S4NiuVvOf","dec 10_2",0,5,0,5.8,0,1,1,2,"5",11525,0
"586","R_3D7qFoAvH03KVLL","nov 20_3",0,4,0,3.6,0,1,1,1,"3",10603,0
"587","R_3DcP9l2Tiiz8nTU","nov 21_3",0,2,0,5.7,1,4,0,2,"5",10653,0
"588","R_3dGkBd2npO71Lx8","jan 21_1",0,5,0,4.4,1,3,0,2,"3.8",13801,0
"589","R_3dN5opLpQuulX4K","feb 6_2",0,4,0,4.9,0,2,1,1,"4",15211,0
"590","R_3DnJLNDN8xwBqci","jan 8_4",1,7,0,6.4,0,1,1,0,"3",12910,0
"591","R_3DoKKIpSeRnRSAb","dec 11_1",0,4,0,4.2,0,1,0,0,"4.1",11683,1
"592","R_3dQSXsbmPz5PHkQ","nov 20_3",1,7,0,5.5,0,3,1,1,"5",10483,0
"593","R_3DUQPG9FnpojoJz","feb 5_3",0,2,0,5,0,1,0,0,"4.1",14994,0
"594","R_3dXNoemMF5OE9Mo","nov 21_3",0,1,0,4.5,0,3,0,3,"5",10627,0
"595","R_3e02AXnp862fefL","feb 5_3",0,2,0,3.1,0,2,1,1,"4.1",15052,1
"596","R_3eaDZ12DFK71E6q","feb 6_2",0,4,0,3.2,0,3,0,2,"4.2",15068,0
"597","R_3EBhJACszPY4wfc","jan 28_1",1,7,0,6.7,1,4,0,3,"4.2",14648,0
"598","R_3eeix4Gcg8pOgVJ","feb 5_3",1,6,0,2.3,0,1,1,0,"3.2",15043,0
"599","R_3EfKsKlsdqLj0db","jan 13_1",1,6,0,5.4,0,2,1,1,"4.5",13391,0
"600","R_3EfZgPaH6X24Du9","jan 8_1",0,4,0,3.4,NA,3,0,2,"4.2",12981,0
"601","R_3EhYHAfnbBo1MjA","dec 10_2",0,1,0,5.4,0,2,0,0,"5",11575,0
"602","R_3elREQWeWEa8b6q","dec 16_1",1,6,0,5.1,1,2,0,1,"3.1",11970,0
"603","R_3EnAAJ6jU8jL0Zk","dec 10_2",1,5,0,3.4,0,2,0,1,"3",11491,0
"604","R_3EoEQTPTamCuiyA","jan 8_4",0,2,0,3.3,0,4,0,2,"3.2",12877,0
"605","R_3esloR3fKsxWmUf","nov 20_1",1,7,0,2.4,0,4,0,2,"4.9",10532,1
"606","R_3ET526OVzIzcKQO","feb 4_1",0,2,0,2.3,0,3,1,0,"3.5",14811,1
"607","R_3ewb0chZS9KCOK1","dec 10_2",1,4,0,2.4,0,1,0,0,"2.9",11568,0
"608","R_3EWRRh0XHVOAhtn","jan 21_1",1,7,0,6.5,1,3,0,1,"4.3",13863,0
"609","R_3exhXkgyHdV8dxh","dec 18_1",0,7,0,3.7,0,1,0,0,"3",12254,0
"610","R_3EXtJqR9SKeiMOG","dec 3_1",1,5,0,4.5,0,5,0,3,"3.9",10955,0
"611","R_3eyFOC3s0J2BFcp","dec 18_1",1,7,0,4.6,0,3,1,1,"4.4",12383,0
"612","R_3F3zGFrQ30HXfpv","dec 11_1",1,5,0,4.5,1,1,1,0,"4",11686,0
"613","R_3F57r96v5ERp6Rh","jan 27_3",0,2,0,5.7,0,4,0,1,"3.2",14348,0
"614","R_3F99SzLXTPbckwx","jan 21_3",1,5,0,3,1,1,1,0,"3.8",13788,0
"615","R_3fAGeCd7J5a6SLq","dec 18_1",0,3,0,4.8,1,3,1,0,"2.9",12361,0
"616","R_3fE0BUpaQAB9Ofb","jan 21_3",0,4,0,3.8,0,3,0,0,"3.9",13914,0
"617","R_3fwogPyU5mCqAFo","feb 6_2",0,4,0,2.6,1,1,1,0,"3.4",15125,0
"618","R_3fxd9vo4w5JeCwm","dec 16_1",1,7,0,6.2,0,3,1,0,"3.1",12066,0
"619","R_3fYL4e7ovLHzw2d","jan 8_1",0,4,0,4.6,1,3,1,2,"3.4",13006,0
"620","R_3G84gJTBJ2Lfg0R","feb 5_1",0,1,0,3.1,0,3,0,1,"4.5",14918,0
"621","R_3gN4piLUkhqcSMi","dec 16_1",0,4,0,5.7,1,1,1,0,"1.8",12073,0
"622","R_3Gp8G3S7qtA0eAL","dec 10_2",0,5,0,4.4,0,3,1,1,"3.7",11582,0
"623","R_3GvJgIjdwtdt9wE","jan 8_1",0,4,0,2.9,0,1,1,1,"3",12880,0
"624","R_3h09dE6KlliVeke","jan 13_2",0,4,0,6,0,1,1,2,"1.8",13228,0
"625","R_3h3Vg4F5RilBfAQ","dec 4_1",0,4,0,4.1,0,4,1,3,"3.5",11175,0
"626","R_3h6pzOeZPtTEiwh","feb 4_3",0,1,0,6,0,1,1,0,"3.8",14812,0
"627","R_3HB50zRTHQcfgfr","jan 13_1",1,7,0,3.4,0,3,0,1,"5",13287,0
"628","R_3hb7Fe9Rc81MdmD","feb 5_1",1,7,0,4.7,0,2,0,1,"3.6",14987,0
"629","R_3hbSLR0r9kToFIb","jan 13_1",1,7,0,5.7,0,1,1,0,"3.6",13263,0
"630","R_3HC5McYIHeb0P2S","jan 21_1",1,5,0,7.1,1,1,1,1,"2.7",13864,0
"631","R_3hDsaqA8CZhCVNR","dec 10_2",1,5,0,3.4,0,1,0,0,"2.4",11532,0
"632","R_3hH1TnO7Fod6wAz","jan 28_1",1,6,0,2.5,0,3,1,0,"4.2",14705,1
"633","R_3hik6Z90gX1jibZ","jan 21_1",0,4,0,5.3,NA,1,0,0,"3",13792,0
"634","R_3HLIiilNZeC5GK1","jan 21_1",0,2,0,4.2,1,3,0,1,"2",13919,0
"635","R_3hm7O47iEdSewyL","dec 3_1",1,6,0,4.3,NA,1,0,2,"4.4",11070,0
"636","R_3Ht9o7bcJYP4T2U","jan 13_2",1,4,0,2.9,0,4,0,1,"3.3",13306,0
"637","R_3hyFKKhfTJieSEJ","jan 21_3",0,3,0,4.2,0,3,0,2,"3.8",13885,0
"638","R_3HzynS8t6HyEN5w","jan 13_1",1,5,0,2.9,0,3,1,0,"4",13317,0
"639","R_3I03CmDeMUvReHU","nov 20_3",1,7,0,2.8,0,3,0,1,"5",10535,0
"640","R_3I0slvos2g0weUw","dec 16_1",0,4,0,7.1,0,3,1,1,"4.9",12089,0
"641","R_3I6ms7YbXbdw9cA","feb 6_2",0,3,0,4.2,0,1,1,1,"4.6",15195,0
"642","R_3iCheI9rCbZuUtU","nov 20_1",0,1,0,4,0,1,0,0,"2.3",10491,0
"643","R_3iEfKisqwHzDg2J","jan 28_1",0,2,0,7.3,0,4,0,2,"3.3",14731,0
"644","R_3ilLulOnXr3eLCP","jan 8_1",1,7,0,2.4,0,3,1,1,"4.3",13011,0
"645","R_3iLwGvbVKTU9wiE","dec 10_1",0,3,0,6.1,0,4,1,2,"3.7",11620,0
"646","R_3im1FT3hXviSjEN","jan 21_3",1,5,0,3,1,1,0,0,"2.2",13871,0
"647","R_3imtssSYXk3uVDv","jan 21_3",0,3,0,1.8,0,0,0,1,"2.6",13841,0
"648","R_3iOmL31Sl3gJYMm","dec 18_1",1,7,0,2.6,0,1,1,0,"3.6",12332,0
"649","R_3iUdkRYjT6gSb0y","dec 16_1",1,7,0,5.1,0,3,0,0,"3.6",11947,0
"650","R_3iwCLWpDx0lMWQP","nov 21_3",0,4,0,3.9,NA,2,1,3,"3.8",10739,0
"651","R_3ix90WNwegoOgB4","dec 19_1",1,5,0,7,0,0,1,1,"3.2",12420,0
"652","R_3IXl2OvkwA4lsro","nov 20_3",1,6,0,6.7,0,4,1,1,"3.7",10562,0
"653","R_3IZb0ZbXjbNvcnu","dec 10_1",0,4,0,6.4,0,3,1,2,"3.1",11634,0
"654","R_3J2T0oJZ5oXSIhZ","dec 19_1",0,5,0,2.7,NA,0,1,0,"4.5",12415,0
"655","R_3J2vyU0wdD54DOk","dec 3_1",0,4,0,2,0,2,1,0,"4.4",11028,0
"656","R_3J3f3Unc80jLPEA","jan 8_1",0,2,0,2.6,1,1,0,0,"4.1",12940,0
"657","R_3J7M5nJ84OjM2Af","jan 21_1",1,6,0,6.6,0,1,1,0,"2.9",13810,0
"658","R_3J8dBc4gSgGM9CK","jan 27_3",0,2,0,5,0,1,1,1,"3.4",14557,0
"659","R_3j8RgMWj0CprSEd","dec 19_1",0,4,0,3.9,0,4,1,3,"5",12537,0
"660","R_3J9FhdmnOMscMq9","dec 12_1",1,5,0,4.4,0,2,0,2,"4",11807,0
"661","R_3JE3gSByvXxGoAE","jan 8_1",0,6,0,7,1,1,1,0,"3.9",12945,0
"662","R_3jfndenL38jeoof","jan 28_1",0,4,0,3.9,0,3,1,1,"4.1",14665,0
"663","R_3JIrHEpomCfFz2y","jan 13_1",0,2,0,2.5,0,3,1,0,"4.8",13325,0
"664","R_3JKjqevhj0DaCZ5","jan 27_3",1,5,0,6.7,0,1,0,1,"2.1",14313,0
"665","R_3JnnMLnmEsicJtw","dec 3_2",0,7,0,2.8,1,1,1,0,"5",10994,0
"666","R_3JrusKO6TqVZ1OZ","dec 11_1",1,7,0,3.4,0,3,0,1,"5",11777,0
"667","R_3jTZC1wPWsPHh9i","jan 6_1",0,2,0,5,0,1,0,0,"4.8",12624,1
"668","R_3jUL57GKRyw0UqI","jan 27_3",0,3,0,3.5,0,3,0,2,"4.9",14538,0
"669","R_3JvZXT9C7eJeA68","dec 2_3",0,7,0,6.6,0,5,0,2,"4.8",10806,0
"670","R_3Jw64RxDtPQ24Pj","jan 13_1",1,6,0,6.7,0,3,0,1,"3.4",13257,1
"671","R_3jYBvzeAoCMOodX","jan 21_1",0,1,0,6.7,0,1,1,0,"1.2",13789,0
"672","R_3JyJXxNA0ndr81w","nov 21_3",0,5,0,3.6,0,1,1,1,"3.5",10740,0
"673","R_3jZ2R6uLYqq8wrG","jan 13_2",0,2,0,3.2,1,2,1,2,"4.5",13316,0
"674","R_3k1cL1p5SBx8a8N","jan 8_1",0,2,0,4.8,0,5,0,2,"4.8",12989,0
"675","R_3ke39MZ55rMt4Zi","jan 21_3",0,5,0,6,0,1,1,0,"2.7",13808,0
"676","R_3kgInR4QxrJleeQ","dec 11_3",0,4,0,3.3,NA,1,1,0,"2.4",11740,0
"677","R_3KHfJK1YQJBg9o2","dec 17_1",0,4,0,3.9,0,4,0,1,"2.7",12211,0
"678","R_3KIc6SyjARYpsxy","dec 19_1",0,4,0,3.7,0,4,1,0,"2.8",12520,0
"679","R_3KILQ3Clz2vox23","dec 3_1",1,5,0,4.3,0,4,1,1,"4.7",11014,0
"680","R_3kiyfF4wFG8di5R","dec 19_1",1,7,0,7.1,1,1,0,0,"3.7",12465,0
"681","R_3kjtb7Z6a6goPR0","jan 21_3",0,4,0,2.8,0,1,1,0,"4.2",13805,0
"682","R_3KlokPamJDHDipP","nov 21_3",0,4,0,4.7,0,3,1,1,"3.2",10690,0
"683","R_3kNamvlBkuNHHHW","feb 6_3",0,4,0,4.8,0,1,1,0,"3",15171,0
"684","R_3KO7QTbT8CiSzzS","dec 3_2",0,5,0,6.7,1,3,0,0,"3.7",10960,0
"685","R_3KPFhbs8SGtragb","nov 20_3",0,1,0,2.7,0,1,1,0,"4.7",10591,0
"686","R_3KQ3ASAOc6Gaf3k","dec 17_1",1,6,0,3.8,0,3,0,1,"4.4",12204,0
"687","R_3kq75ggzx3II76x","jan 6_1",1,7,0,4.3,0,4,0,2,"4.3",12586,0
"688","R_3Ktr0kNgm3K1sFb","dec 11_1",0,4,0,4.1,0,3,0,0,"2.6",11779,0
"689","R_3kv01vi9WLukd1U","feb 4_3",0,4,0,3.6,0,2,0,0,"4.8",14823,1
"690","R_3KvbQHRS6t37xXt","dec 18_1",0,2,0,2.9,0,2,0,1,"5",12307,0
"691","R_3KW3zjqpY95LiwR","dec 3_1",0,2,0,7,0,2,0,1,"4",10966,1
"692","R_3KZawuhvZFY6wIc","feb 5_3",1,7,0,2,0,1,1,1,"3.4",15002,0
"693","R_3L07AJTY7TEeXmU","dec 19_1",0,3,0,2.1,0,3,0,2,"4.5",12510,1
"694","R_3L5PlhesKrbjbVy","feb 5_1",0,2,0,3,0,4,1,1,"4.1",14957,0
"695","R_3L6EFoioymIRXtm","dec 3_2",0,2,0,6.2,0,1,0,0,"2",10937,0
"696","R_3LbyW8ci7dADl3h","jan 8_1",1,6,0,3.5,0,1,0,1,"4.5",12927,0
"697","R_3lE56TQGYiEbQXs","dec 18_1",0,1,0,3.8,0,5,0,1,"5",12272,0
"698","R_3LgRCXLWTILGbLM","dec 3_1",0,2,0,4.2,0,3,0,1,"4.2",10894,0
"699","R_3Lh8RymJiM6rk6k","dec 18_1",0,6,0,3.7,0,0,1,0,"4.6",12345,0
"700","R_3Lkc1FSnJXdxRvk","jan 27_3",1,4,0,3,0,1,1,1,"3.4",14553,0
"701","R_3lLGuGFwRo9zwcU","dec 17_1",0,4,0,2.7,0,3,1,1,"4.7",12230,0
"702","R_3lMn9cTgZLTgyxT","jan 13_1",0,4,0,3.2,0,2,1,0,"4.5",13385,1
"703","R_3lQ9XZjJrACPpOC","jan 6_1",0,3,0,3.6,1,3,0,1,"3.7",12589,0
"704","R_3lVzeyYFiX4JT1g","jan 28_1",1,6,0,6.6,1,3,0,1,"2.2",14614,0
"705","R_3lYAM0gitGiLFvm","dec 18_1",1,6,0,6,1,4,0,1,"4.1",12316,0
"706","R_3lyph4bAduqDCzN","feb 4_3",0,6,0,5.4,0,4,0,3,"4.2",14815,0
"707","R_3M0wfb0skM3hMvz","jan 13_2",0,4,0,4.8,1,3,1,0,"2.5",13386,0
"708","R_3m2ecBGrjVFHwmM","dec 3_1",0,4,0,4.3,0,2,1,2,"3.9",10987,0
"709","R_3m2haqVDPVo3www","dec 10_2",0,4,0,5.5,0,1,1,1,"1.9",11617,0
"710","R_3m46nI8xeDRqUps","dec 19_1",1,7,0,6.6,1,1,0,1,"3.4",12480,0
"711","R_3M5walsUJaUPmQN","dec 11_3",0,5,0,3.5,1,0,0,1,"3.4",11788,0
"712","R_3m7YhI3XFx8HaAE","dec 12_1",1,5,0,5.5,1,1,1,1,"2",11841,0
"713","R_3MDz1SdXaE05W6I","jan 8_1",0,5,0,7.9,0,2,0,0,"1.7",12978,0
"714","R_3ME891Zafkeds3n","nov 21_1",0,4,0,4.5,0,1,1,1,"2.1",10752,0
"715","R_3mf78GuHoMtdIql","dec 3_1",0,3,0,5.5,0,3,0,1,"4.2",10929,0
"716","R_3MfgS9dkRmyTx5F","dec 16_1",0,4,0,2.6,0,1,0,1,"4",11993,0
"717","R_3MGno2KCHHdgSSI","feb 5_1",1,7,0,3.3,0,2,0,0,"3.7",14932,0
"718","R_3MhrvpTkTKYiV5X","dec 10_2",1,6,0,5.9,0,4,0,3,"5",11625,0
"719","R_3mmjJZHBJfClpcO","jan 21_3",1,5,0,7,1,2,0,0,"3.9",13895,1
"720","R_3MnWe0semQVR8QD","dec 11_3",0,4,0,3.2,1,1,1,0,"3.3",11729,0
"721","R_3MRVrPMlp0guJxV","jan 27_3",1,6,0,7.7,0,4,0,3,"1.6",14430,0
"722","R_3MS5eWheZyHDctC","jan 27_3",0,3,0,6,0,4,0,3,"2.6",14367,0
"723","R_3MsbRMJnKyzwNKJ","dec 18_1",0,4,0,4.1,1,1,1,2,"3.4",12317,0
"724","R_3Mu3eKGSea4dsh0","feb 5_3",0,3,0,5.6,0,1,1,0,"4.3",15016,0
"725","R_3MzcmybtOuvkvMQ","feb 6_3",0,4,0,5.1,0,1,1,0,"2.8",15197,0
"726","R_3n3BNHc5OxeD27L","feb 6_2",1,5,0,7.5,0,1,1,0,"2.3",15172,1
"727","R_3n7ysZa5Vg8oW0p","jan 13_2",0,5,0,2.9,1,2,1,1,"3.2",13342,0
"728","R_3n9pdLpBexKTXah","jan 13_1",0,6,0,6.3,0,1,0,1,"2.3",13308,0
"729","R_3nBCbGCiMoe3R9y","jan 21_3",0,2,0,6.4,1,1,1,0,"1.8",13840,0
"730","R_3nCRKseE4tvPA3b","dec 17_1",0,2,0,5.7,0,1,1,0,"2.9",12135,0
"731","R_3nDgOV3hC6ex17m","jan 8_1",1,5,0,4.3,0,2,0,1,"4.4",12947,0
"732","R_3ni5X7dtQINcbnY","dec 18_1",1,5,0,7.4,1,2,0,0,"3.6",12303,0
"733","R_3nI9NleRzC8OB2i","jan 13_1",1,7,0,5.9,0,2,0,0,"4",13275,0
"734","R_3NID80qTSeOqKF1","jan 13_2",0,3,0,3.7,0,3,0,2,"2.9",13278,0
"735","R_3nIW13klvSVzvl8","jan 8_4",1,5,0,3.1,0,4,1,1,"3.7",13032,0
"736","R_3NOKXrN4XKooV7H","jan 21_3",0,4,0,4.5,1,4,0,2,"4",13925,0
"737","R_3NQP2uyQC81LnVv","jan 13_2",0,2,0,2.4,0,3,1,1,"2.9",13368,0
"738","R_3NVy3jJErtItfrP","nov 21_3",1,7,0,5,1,4,0,3,"4.7",10711,0
"739","R_3nxFmf0RzdLc4tm","dec 3_1",1,4,0,3.3,0,1,1,1,"3.6",10998,0
"740","R_3nxt19wrtbkL2ee","dec 19_1",0,2,0,2.8,0,1,0,1,"4.7",12523,0
"741","R_3O05438Edsm41e0","jan 21_1",0,3,0,2.5,0,3,0,0,"3",13898,0
"742","R_3O6pslJQqdSzknF","dec 10_2",1,7,0,2.9,0,4,0,2,"4.3",11522,1
"743","R_3OcYEF3CuLEzpdS","feb 6_3",0,4,0,2.2,0,3,1,1,"5",15106,1
"744","R_3OitCEBAlNqfKsA","dec 18_1",0,4,0,4.4,0,4,1,1,"3.6",12390,0
"745","R_3OkPXxxGIjqyRtg","nov 21_3",0,1,0,4.5,1,2,0,1,"3.8",10749,0
"746","R_3OkswIHTOhfqftu","jan 21_1",0,1,0,4.8,1,3,0,1,"4.9",13828,0
"747","R_3OlAnFCwFw87FNJ","jan 13_1",1,6,0,5.9,0,2,1,1,"4.2",13390,1
"748","R_3oLMND0ELQlJqSD","dec 18_1",0,1,0,4.7,0,1,1,0,"3",12249,0
"749","R_3oLvocYjeEdNLcd","dec 4_2",0,3,0,4.9,0,3,0,2,"2.7",11120,0
"750","R_3oMC5Vc7q91Joo7","feb 4_1",1,5,0,5.7,1,3,1,1,"3.6",14814,0
"751","R_3Orm2lXUOrtwmlU","feb 4_3",0,1,0,2.2,0,3,1,0,"3.2",14830,0
"752","R_3oTJVZwkYw78Zv8","nov 21_3",0,4,0,3.6,1,1,1,0,"3.8",10666,0
"753","R_3P4rkFfwnVY3Cjs","dec 12_1",0,1,0,5.2,0,3,1,0,"3",11900,0
"754","R_3p6hDONtpymnZQw","jan 8_4",1,2,0,1.9,0,3,0,1,"4.6",12958,0
"755","R_3PFcDzgVST75zEM","dec 17_1",0,2,0,4.9,0,4,0,1,"4.3",12168,1
"756","R_3PFVJpvvLG4Q5B4","dec 11_3",0,3,0,3.3,1,1,1,1,"2",11745,0
"757","R_3PKLU7sLvyV02pB","dec 18_1",0,4,0,6.1,0,3,0,0,"3.4",12335,0
"758","R_3PLUftPCtTCt8bK","feb 6_2",0,1,0,4.3,0,5,0,3,"5",15100,0
"759","R_3PM3bANSh3LAZcD","jan 13_2",0,5,0,5.7,0,2,1,1,"2.4",13324,0
"760","R_3pojWuaFHsEcy14","dec 18_1",0,1,0,5.4,NA,2,0,1,"3.4",12312,0
"761","R_3PsNbIIolGrIMFo","jan 28_1",0,2,0,5.9,0,4,0,1,"4.7",14584,0
