"","T_Dummy","Ordinal_4","Ordinal_7","Treatment_1","Treatment_2","Treatment_3","Age","Ideo_Congruence","Education_Score","Q_Gender","Income_Score","Article_day","ResponseId","Article_Num","Final_FC"
"3240",0,2,4,0,1,0,55,0,1,0,3,"Day5_4","R_6Ja1ateYjtIpKvL","4","True"
"3241",1,3,5,0,0,0,68,0,1,0,0,"Day5_4","R_2WU7dxvqhqYYAfh","4","True"
"3242",0,1,4,0,0,0,57,0,1,1,0,"Day5_4","R_2cblhF4cpz4Gaht","4","True"
"3243",1,3,6,0,0,0,75,0,1,0,0,"Day5_4","R_23gDEw0wsiX5iPM","4","True"
"3244",0,3,4,0,0,1,54,0,1,0,0,"Day5_4","R_2P0e4ZMKce3DGJP","4","True"
"3245",1,3,4,1,0,0,51,0,2,0,0,"Day5_4","R_2QLivDvw54rq4hz","4","True"
"3246",0,2,4,0,1,0,34,0,3,0,1,"Day5_4","R_5jru1XbGIMGTDFf","4","True"
"3247",1,3,5,0,0,0,46,0,3,0,2,"Day5_4","R_3hsGOnIRv2Ca7z9","4","True"
"3248",1,4,5,0,0,0,18,0,1,0,0,"Day5_4","R_3HuBUV9yS5nVtxV","4","True"
"3249",1,4,7,0,0,0,77,0,3,0,0,"Day5_4","R_1Iu8EbsJm0Ay2iI","4","True"
"3250",0,3,4,1,0,0,57,0,2,1,1,"Day5_4","R_CjJ0njWeHnPKISt","4","True"
"3251",0,3,3,1,0,0,49,0,2,0,0,"Day5_4","R_sYhn6Jwix93wsYV","4","True"
"3252",0,2,5,1,0,0,82,0,1,0,1,"Day5_4","R_2gWVAH6J4VutJuN","4","True"
"3253",0,2,7,1,0,0,35,0,1,1,0,"Day5_4","R_p3q1YedXOHmAhyx","4","True"
"3254",0,1,1,0,1,0,73,0,2,1,0,"Day5_4","R_72K10v0c41sQ31T","4","True"
"3255",1,3,4,1,0,0,73,0,1,0,1,"Day5_4","R_sd5gCxu2tucQF57","4","True"
"3256",0,1,1,0,0,1,60,0,3,0,1,"Day5_4","R_2QlIKZ9VlvWn8hB","4","True"
"3257",0,3,4,1,0,0,66,0,4,0,0,"Day5_4","R_3jSrzcmveG8a9Lw","4","True"
"3258",1,4,5,1,0,0,66,0,4,0,3,"Day5_4","R_3NJsT7fXDTdelyt","4","True"
"3259",1,4,7,1,0,0,47,0,2,0,0,"Day5_4","R_ub8UJVyQ3Y4FI2t","4","True"
"3260",0,2,5,0,0,0,87,0,2,0,0,"Day5_4","R_3g8iQS4rpzOUFm8","4","True"
"3261",1,4,7,1,0,0,24,0,2,0,0,"Day5_4","R_1HoCHmEHJ12lUTP","4","True"
"3262",0,2,7,1,0,0,50,0,4,0,2,"Day5_4","R_1IgRRl9RUsVrMAs","4","True"
"3263",0,2,4,0,0,1,45,0,3,0,1,"Day5_4","R_3HTGL3ltWTvWZIl","4","True"
"3264",1,4,6,0,0,1,48,0,3,1,1,"Day5_4","R_1YX4VIlF2UW457X","4","True"
"3265",1,4,7,0,0,1,45,0,4,1,1,"Day5_4","R_3s0mofbck3d1KMo","4","True"
"3266",0,2,3,1,0,0,36,0,1,0,1,"Day5_4","R_2Xh2GnoLbRfEQiH","4","True"
"3267",0,1,1,0,0,1,84,0,1,0,3,"Day5_4","R_CgJsVhNcCE9doD7","4","True"
"3268",1,4,7,0,0,1,35,0,5,0,1,"Day5_4","R_3g6MGwuEkniMHL2","4","True"
"3269",0,3,3,0,1,0,36,0,3,1,1,"Day5_4","R_1IW0XXORtRufmzb","4","True"
"3270",0,3,5,0,0,1,52,0,2,1,0,"Day5_4","R_29079miyMJQYpgD","4","True"
"3271",1,4,6,0,1,0,34,0,3,1,2,"Day5_4","R_3dRLtBd0VTLYLsm","4","True"
"3272",1,4,7,0,0,1,77,0,1,1,0,"Day5_4","R_1FxkVmT8P0vMdaF","4","True"
"3273",1,4,6,0,1,0,38,0,3,1,2,"Day5_4","R_TjA9KM5UcDTlLfX","4","True"
"3274",0,1,1,0,0,0,84,0,1,1,1,"Day5_4","R_u8i0wN0MHsbt2yR","4","True"
"3275",1,4,7,1,0,0,75,0,3,0,1,"Day5_4","R_24iR8yJcYcLHefw","4","True"
"3276",0,1,1,0,1,0,45,0,1,0,1,"Day5_4","R_1GQE79PU3UHM0ZH","4","True"
"3277",0,2,4,0,0,1,42,0,4,0,2,"Day5_4","R_1P15uVpIzSBooaG","4","True"
"3278",1,4,5,0,0,1,35,0,1,0,1,"Day5_4","R_eyDkfZBCd5MDtUl","4","True"
"3279",1,4,7,1,0,0,77,0,1,0,0,"Day5_4","R_2Vmax0oscDby1oa","4","True"
"3280",1,4,7,0,0,0,48,0,3,0,1,"Day5_4","R_b9Dzin3Uill6bdL","4","True"
"3281",1,4,7,1,0,0,45,0,3,0,2,"Day5_4","R_3eb1auwtWM9ekuR","4","True"
"3282",0,3,4,0,0,0,86,0,3,0,0,"Day5_4","R_UbYI8Sb1GX52de9","4","True"
"3283",1,4,7,0,0,0,80,0,1,0,0,"Day5_4","R_domS96FcdHd8LKN","4","True"
"3284",1,4,6,0,0,0,48,0,3,1,2,"Day5_4","R_8G7wyGg9c75JJdv","4","True"
"3285",0,2,4,1,0,0,72,0,3,0,0,"Day5_4","R_exR1QXYFlqVWSPf","4","True"
"3286",0,3,4,0,0,1,33,0,1,0,0,"Day5_4","R_110arTV1lypmcwJ","4","True"
"3287",1,4,7,0,0,0,42,0,4,1,2,"Day5_4","R_1kH69n8yIFp79t3","4","True"
"3288",0,2,4,0,0,0,75,0,3,0,0,"Day5_4","R_24eoHk2Gtes3kRe","4","True"
"3289",0,3,4,0,0,1,73,0,4,1,1,"Day5_4","R_12u1ue2vAEnFqei","4","True"
"3290",1,3,6,1,0,0,33,0,3,0,2,"Day5_4","R_9mhxMr27vCGEZDX","4","True"
"3291",1,4,7,1,0,0,48,0,1,1,0,"Day5_4","R_29ncFO80TBFZg3T","4","True"
"3292",1,3,5,0,0,1,51,0,1,0,0,"Day5_4","R_2P5LAVxSvK1UkuC","4","True"
"3293",0,3,3,1,0,0,34,0,1,0,0,"Day5_4","R_3CUUgPssR9ikZj5","4","True"
"3294",1,4,7,1,0,0,45,0,3,0,2,"Day5_4","R_enWo1dsuGFP9xQt","4","True"
"3295",0,1,1,0,1,0,91,0,1,1,0,"Day5_4","R_8x0qoL0fPyuuk13","4","True"
"3296",1,4,7,0,0,0,38,0,2,0,0,"Day5_4","R_1rBUjQblHqqjclU","4","True"
"3297",1,3,3,0,0,0,51,0,1,0,0,"Day5_4","R_2U6sCmQ3mwiXWWV","4","True"
"3298",0,2,4,1,0,0,42,0,3,0,0,"Day5_4","R_3iq0jqLcimrPIQj","4","True"
"3299",0,3,5,0,0,0,73,0,3,1,2,"Day5_4","R_28BZdVuGrcdFehS","4","True"
"3300",0,2,3,0,0,0,84,0,4,1,2,"Day5_4","R_1Pc1TuSGPe3p4ND","4","True"
"3301",0,3,4,0,1,0,33,0,3,0,0,"Day5_4","R_1g7amWcQMPFMTRA","4","True"
"3302",1,3,5,0,0,1,65,0,5,1,2,"Day5_4","R_1ikYlRrj57GVQdX","4","True"
"3303",0,3,6,1,0,0,62,0,3,1,1,"Day5_4","R_2WDv8hAVF0FNBtr","4","True"
"3304",0,2,3,0,0,1,65,0,1,0,1,"Day5_4","R_1jAGtu0fqB1h37y","4","True"
"3305",0,2,3,0,1,0,74,0,2,0,1,"Day5_4","R_1JOBfjQMdH0rpSe","4","True"
"3306",0,2,3,0,0,1,42,0,1,0,1,"Day5_4","R_2xVqRCi9Td0Iom5","4","True"
"3307",1,4,7,0,0,0,52,0,1,0,0,"Day5_4","R_29iYoEjzCPodHQD","4","True"
"3308",1,4,6,0,0,0,67,0,4,1,1,"Day5_4","R_1d6yWC39wTArkU1","4","True"
"3309",1,3,6,0,0,0,72,0,3,0,3,"Day5_4","R_1kH5frWEwaUZiKJ","4","True"
"3310",0,1,1,0,1,0,45,0,1,1,1,"Day5_4","R_1mJkzOmE3KXXvmo","4","True"
"3311",0,3,5,0,0,0,45,0,2,0,1,"Day5_4","R_2sRYtfl6eOyHu9X","4","True"
"3312",0,2,2,0,0,0,74,0,2,0,2,"Day5_4","R_O8NuYNlvGe7Hfkl","4","True"
"3313",0,2,4,0,1,0,71,0,1,1,1,"Day5_4","R_9pNKf6IZbFClDBn","4","True"
"3314",0,3,5,1,0,0,54,0,3,0,0,"Day5_4","R_1iqiG5VW9drVTLY","4","True"
"3315",1,4,7,0,0,1,79,0,5,1,3,"Day5_4","R_2uP5TNRT6NfTk25","4","True"
"3316",0,1,4,0,0,1,80,0,1,0,1,"Day5_4","R_308XpxefOjsNasW","4","True"
"3317",1,4,5,0,0,1,33,0,4,0,3,"Day5_4","R_3fVIck9So5Vd6tX","4","True"
"3318",1,4,6,0,0,1,70,0,2,0,0,"Day5_4","R_VVwZ09rzQk4ybWp","4","True"
"3319",1,3,5,0,0,0,87,0,2,1,0,"Day5_4","R_2wvrnGWSXGwdFCG","4","True"
"3320",0,3,4,0,0,0,62,0,5,1,3,"Day5_4","R_332oNH074Evjj7Q","4","True"
"3321",0,1,3,1,0,0,49,0,3,0,2,"Day5_4","R_2YxGHTNAQCBS7Z6","4","True"
"3322",0,3,3,0,0,1,42,0,3,0,0,"Day5_4","R_3nNsXhvUJFgYg4L","4","True"
"3323",1,3,6,1,0,0,33,0,4,0,3,"Day5_4","R_3FQaLMgPp1gpbfG","4","True"
"3324",0,2,4,1,0,0,78,0,2,0,0,"Day5_4","R_3GvyKaQ6teaE2W5","4","True"
"3325",0,1,1,0,0,0,86,0,2,0,0,"Day5_4","R_1ON5LSr5APwgVCw","4","True"
"3326",1,4,6,0,0,1,79,0,4,1,1,"Day5_4","R_3R8S150MxF75hyy","4","True"
"3327",0,2,3,0,0,0,44,0,3,0,1,"Day5_4","R_2wvEA5WofIVEKUp","4","True"
"3328",1,4,6,0,1,0,43,0,1,0,0,"Day5_4","R_2PtZLWhToRBGL0Y","4","True"
"3329",1,3,5,0,0,1,26,0,1,1,0,"Day5_4","R_2YDp2IhvLy98Rxh","4","True"
"3330",0,3,4,0,1,0,22,0,1,0,0,"Day5_4","R_WwK5sAZ7X9WKOPf","4","True"
"3331",0,2,3,0,1,0,54,0,3,0,0,"Day5_4","R_10CyvOkYiPYtUdZ","4","True"
"3332",1,3,5,0,0,1,63,0,4,0,3,"Day5_4","R_1i4eF8tETiLQhgu","4","True"
"3333",1,3,5,0,0,1,89,0,3,0,1,"Day5_4","R_3qxtBMgBCppHBOF","4","True"
"3334",0,1,1,0,0,0,77,0,1,0,2,"Day5_4","R_1C77wJ5iXEnV1w7","4","True"
"3335",1,3,5,1,0,0,71,0,3,0,0,"Day5_4","R_2ZQ6ZAMGWxV36Xy","4","True"
"3336",1,4,7,0,0,1,74,0,2,1,1,"Day5_4","R_3nDxWAGtezUWWUp","4","True"
"3337",0,1,2,1,0,0,43,0,1,1,0,"Day5_4","R_1QKlo7lverqg2US","4","True"
"3338",0,3,4,0,0,1,61,0,3,1,1,"Day5_4","R_1q54s5HJqV03Op9","4","True"
"3339",0,2,4,0,0,0,37,0,3,0,1,"Day5_4","R_1N9sN5q2x9CNFMV","4","True"
"3340",0,1,2,0,0,0,87,0,3,0,3,"Day5_4","R_V4sZwkGLce4wjG9","4","True"
"3341",1,4,6,1,0,0,34,0,1,0,0,"Day5_4","R_3L60ftUFe0C5nZ2","4","True"
"3342",0,3,4,0,1,0,59,0,1,0,0,"Day5_4","R_27a2H6tWUBJ8S1t","4","True"
"3343",0,3,4,0,1,0,77,0,3,0,1,"Day5_4","R_2qdWYwDuINO3MCC","4","True"
"3344",0,2,3,0,0,0,35,0,1,1,0,"Day5_4","R_2akjz2MxDOwLnR6","4","True"
"3345",0,1,1,0,1,0,72,0,1,0,0,"Day5_4","R_2ToZYgDcHC6mosO","4","True"
"3346",1,4,5,0,0,1,43,0,2,0,1,"Day5_4","R_3PAc9v3XLtqK875","4","True"
"3347",1,4,7,0,1,0,73,0,1,0,0,"Day5_4","R_2Bbn7vpzUz5oxHh","4","True"
"3348",1,4,6,0,0,1,40,0,3,0,2,"Day5_4","R_3M9TuPfBPezZ0oE","4","True"
"3349",1,4,7,0,0,1,80,0,2,0,1,"Day5_4","R_1cYewDHBnD4jNZK","4","True"
"3350",1,4,7,0,0,1,73,0,3,0,2,"Day5_4","R_3et6BM5gbVJt9kP","4","True"
"3351",0,2,1,0,0,0,47,0,1,0,2,"Day5_4","R_2fuO3Z7RlnQ4QQd","4","True"
"3352",1,3,4,0,0,1,34,0,3,0,1,"Day5_4","R_2YmoB8sLALg6YgB","4","True"
"3353",1,4,7,0,0,1,30,0,1,0,0,"Day5_4","R_8DiG25yxF1w9OCJ","4","True"
"3354",1,4,7,0,0,1,81,0,1,0,0,"Day5_4","R_2fBWewxL8SVgkcY","4","True"
"3355",1,4,7,1,0,0,67,0,2,1,0,"Day5_4","R_XLDdkNxKOeo5Es1","4","True"
"3356",0,2,1,0,1,0,84,0,3,0,0,"Day5_4","R_3qsZeLYKrQCny11","4","True"
"3357",0,2,3,1,0,0,82,0,1,0,1,"Day5_4","R_80w9DBeAep0r4Nb","4","True"
"3358",1,4,7,0,1,0,25,0,1,0,1,"Day5_4","R_1HiXd1SqNOLQ3ED","4","True"
"3359",1,4,7,0,0,1,63,0,3,0,1,"Day5_4","R_2wNAsQt5jfavds6","4","True"
"3360",0,3,4,1,0,0,50,0,1,0,0,"Day5_4","R_2Vg752tT9Ux0KbX","4","True"
"3361",0,1,1,0,0,0,63,0,1,0,0,"Day5_4","R_1cYBQqf9c5jOhhn","4","True"
"3362",1,3,6,0,0,0,51,0,3,0,0,"Day5_4","R_1OH1T19IrMDzBbD","4","True"
"3363",0,3,5,1,0,0,70,0,3,0,2,"Day5_4","R_Uyaiv6OtJhTLajD","4","True"
"3364",0,3,3,1,0,0,80,0,4,0,0,"Day5_4","R_2WD0dceeDdfj05G","4","True"
"3365",0,2,4,0,0,0,86,0,3,0,1,"Day5_4","R_1FEOQd5Teo7BqvX","4","True"
"3366",0,1,2,0,1,0,69,0,2,0,1,"Day5_4","R_3shmxW5bJKLm93S","4","True"
"3367",1,4,6,1,0,0,26,0,3,0,1,"Day5_4","R_1ND0PNzXrrnnsg9","4","True"
"3368",0,2,3,0,1,0,68,0,1,0,1,"Day5_4","R_3hlNsYn8RW9W75W","4","True"
"3369",1,3,6,0,0,0,77,0,0,0,0,"Day5_4","R_u2PzftJYrC7r8Z3","4","True"
"3370",1,3,4,0,0,1,79,0,2,0,1,"Day5_4","R_DNAgh3aojYDi1GN","4","True"
"3371",0,3,6,0,0,0,79,0,1,0,1,"Day5_4","R_4TNwF2nWQBoVoBj","4","True"
"3372",0,1,1,1,0,0,47,0,3,0,2,"Day5_4","R_11jdvfWnvXRtt9w","4","True"
"3373",0,3,5,0,0,1,24,0,3,1,1,"Day5_4","R_3Mm34mB4wDfygcs","4","True"
"3374",1,3,4,0,0,0,34,0,2,0,0,"Day5_4","R_1g1mqzqgyIid614","4","True"
"3375",0,2,3,0,0,1,78,0,3,1,2,"Day5_4","R_RggHnzZFcwak5ot","4","True"
"3376",0,3,5,0,0,0,68,0,2,0,0,"Day5_4","R_1FrClZRWyUGNZ4H","4","True"
"3377",1,4,6,0,1,0,42,0,4,1,0,"Day5_4","R_BXK1UnOwKBVxXxL","4","True"
"3378",0,2,3,0,0,0,69,0,4,1,1,"Day5_4","R_vAyOFNUf7p7U36N","4","True"
"3379",0,2,4,0,1,0,42,0,3,1,0,"Day5_4","R_2uybw8qpgCejkKX","4","True"
"3380",1,4,4,0,0,1,40,0,1,1,1,"Day5_4","R_3M3BY8r4rTRxcvv","4","True"
"3381",0,3,2,0,1,0,36,0,1,0,0,"Day5_4","R_2CpksvGDv5cloaP","4","True"
"3382",0,1,1,0,0,0,71,0,2,0,1,"Day5_4","R_2Qu1TqKtlhxrdQI","4","True"
"3383",1,3,5,0,0,1,75,0,1,0,1,"Day5_4","R_1ND3WEqCDPwEKpA","4","True"
"3384",1,4,6,1,0,0,24,0,3,1,3,"Day5_4","R_2WI60oE0rLSBbvr","4","True"
"3385",0,2,3,0,0,0,57,0,1,0,1,"Day5_4","R_2zbF1oGp9rrvlVH","4","True"
"3386",1,4,7,0,1,0,46,0,4,1,2,"Day5_4","R_1pmTJtYC6Ya3hT5","4","True"
"3387",0,3,4,1,0,0,40,0,1,0,0,"Day5_4","R_3KHiNQ6N7jVl5Si","4","True"
"3388",1,4,7,0,1,0,69,0,2,0,0,"Day5_4","R_20YgdY3N1nmyW2z","4","True"
"3389",1,4,7,0,1,0,70,0,4,1,2,"Day5_4","R_pacACHImJhqpEVr","4","True"
"3390",0,2,2,0,0,0,69,0,1,0,2,"Day5_4","R_25QNTHwoynH7fpY","4","True"
"3391",1,3,5,0,0,0,49,0,1,1,0,"Day5_4","R_2BtGIK37gSv8NT0","4","True"
"3392",1,3,5,1,0,0,40,0,4,1,2,"Day5_4","R_2SkIGwJcjEdSYa8","4","True"
"3393",0,2,2,0,0,0,73,0,1,0,0,"Day5_4","R_24w4F8bTS1rPLZ3","4","True"
"3394",1,4,6,0,0,0,70,0,3,1,1,"Day5_4","R_2y3C4AfEb94BDGu","4","True"
"3395",0,1,1,1,0,0,48,0,3,1,1,"Day5_4","R_2D1s0nShIODCkpY","4","True"
"3396",1,4,4,0,0,1,43,0,2,0,0,"Day5_4","R_3QMiFPB32AQ6El6","4","True"
"3397",0,2,2,1,0,0,58,0,3,0,1,"Day5_4","R_wUfJzCX7AB8gRZ7","4","True"
"3398",1,3,5,0,0,0,78,0,2,1,0,"Day5_4","R_r9IfuOPhDYCMgzD","4","True"
"3399",1,4,7,0,0,1,48,0,4,1,2,"Day5_4","R_pKmq4KFGNgRisJH","4","True"
"3400",0,3,4,0,0,1,51,0,1,0,1,"Day5_4","R_3EKF6LgLXl5x7uJ","4","True"
"3401",0,1,5,1,0,0,46,0,1,0,0,"Day5_4","R_2SIf5p73hHrX5rr","4","True"
"3402",1,3,7,0,1,0,76,0,1,0,0,"Day5_4","R_1LofjMJ7PzQEHsW","4","True"
"3403",0,2,4,0,1,0,79,0,1,0,0,"Day5_4","R_z8XZ418S5RkAgiB","4","True"
"3404",0,3,4,0,0,1,63,0,2,1,3,"Day5_4","R_1HcLvIbahhGWls6","4","True"
"3405",0,1,1,0,0,1,73,0,1,0,0,"Day5_4","R_3PNQUrgQMeethNj","4","True"
"3406",0,3,4,0,0,0,40,0,1,0,0,"Day5_4","R_2bKxqLT22wbVFip","4","True"
"3407",1,3,7,0,0,0,54,0,1,1,0,"Day5_4","R_24wkPNf5KzaJIE3","4","True"
"3408",1,4,5,0,1,0,73,0,1,0,3,"Day5_4","R_ystkIlIiPdMOhfb","4","True"
"3409",0,3,6,1,0,0,54,0,2,0,0,"Day5_4","R_3kaCc6YRFSBxHT6","4","True"
"3410",0,3,4,0,0,1,44,0,0,0,0,"Day5_4","R_3PdDhTlMyQmicCw","4","True"
"3411",0,3,4,0,1,0,28,0,4,0,1,"Day5_4","R_3nH5nTClIuJoc4i","4","True"
"3412",1,4,7,0,1,0,44,0,4,0,1,"Day5_4","R_2qeApmSg21AgKMC","4","True"
"3413",0,3,4,0,1,0,42,0,4,1,1,"Day5_4","R_3L0iPJK1y4wIyni","4","True"
"3414",1,4,7,0,1,0,77,0,5,0,0,"Day5_4","R_eo3CldNwG6sdJE5","4","True"
"3415",1,4,6,0,0,1,71,0,4,0,1,"Day5_4","R_1FRgH1p7DLuNj5q","4","True"
"3416",0,3,4,0,0,0,25,0,1,0,0,"Day5_4","R_3gSADtIBOY2PQ0p","4","True"
"3417",0,1,5,0,1,0,58,0,5,0,0,"Day5_4","R_1YrHOXnBC5CxmyR","4","True"
"3418",0,3,3,0,1,0,71,0,3,0,1,"Day5_4","R_1MMRVadfsQBR34Z","4","True"
"3419",0,2,4,0,0,0,71,0,1,1,0,"Day5_4","R_2WSTIOORSvUq4iw","4","True"
"3420",1,3,6,1,0,0,77,0,1,0,0,"Day5_4","R_3F2SVMbRy857YfK","4","True"
"3421",0,2,4,1,0,0,82,0,1,0,1,"Day5_4","R_2uPWjSyLvl5E6ew","4","True"
"3422",0,2,3,0,1,0,29,0,3,1,1,"Day5_4","R_1cRIuH8PcDPyYTN","4","True"
"3423",0,2,3,0,0,1,24,0,1,0,0,"Day5_4","R_3eeiCpeodXAAmFe","4","True"
"3424",1,3,5,1,0,0,50,0,1,0,0,"Day5_4","R_2ankHG94wBEJSM1","4","True"
"3425",1,3,7,1,0,0,29,0,1,1,1,"Day5_4","R_tRqvtmtSR9JaMtr","4","True"
"3426",0,2,4,1,0,0,45,0,1,1,0,"Day5_4","R_1GNE6jZJM5iWqCB","4","True"
"3427",0,2,4,0,1,0,44,0,1,0,1,"Day5_4","R_41wTmYKsXIoRhcZ","4","True"
"3428",0,1,1,1,0,0,45,0,4,1,1,"Day5_4","R_2EjbcguJRX0C36w","4","True"
"3429",1,4,7,0,0,1,24,0,0,0,0,"Day5_4","R_2YX1mbUNtx6LTwn","4","True"
"3430",0,1,1,0,1,0,74,0,2,0,1,"Day5_4","R_3qfVXxDCAIQMHp8","4","True"
"3431",0,3,4,0,0,1,76,0,4,0,2,"Day5_4","R_32PdjWfvJYy8Bxu","4","True"
"3432",0,3,4,0,0,1,81,0,3,1,0,"Day5_4","R_22XsVqrdkCcPQAK","4","True"
"3433",0,2,3,1,0,0,45,0,3,0,1,"Day5_4","R_2fBsELYogRkelCF","4","True"
"3434",0,1,1,0,0,1,51,0,2,0,0,"Day5_4","R_3KZ8hNdgMAQVqgR","4","True"
"3435",0,3,5,0,0,1,45,0,3,1,1,"Day5_4","R_1LXuko6iqT1HK3v","4","True"
"3436",0,2,3,1,0,0,87,0,4,1,0,"Day5_4","R_3kvbbxjGHnZId8i","4","True"
"3437",0,1,2,0,1,0,76,0,1,0,0,"Day5_4","R_1rjkie1zxlGnKeU","4","True"
"3438",0,3,1,1,0,0,68,0,1,0,0,"Day5_4","R_QmPxrGpeEnPgSwp","4","True"
"3439",0,3,4,0,1,0,46,0,1,1,0,"Day5_4","R_2tFLW2CCL7as6D9","4","True"
"3440",1,4,5,0,1,0,30,0,1,0,0,"Day5_4","R_R2p2oXRqDaDoQ6d","4","True"
"3441",1,3,6,1,0,0,36,0,3,0,2,"Day5_4","R_1Ho4CX9girxU7TA","4","True"
"3442",1,3,5,0,1,0,65,0,3,1,0,"Day5_4","R_1FtVNhqIbuTIXCI","4","True"
"3443",0,3,6,0,0,0,45,0,3,0,1,"Day5_4","R_2VL0yEbnuztjQUJ","4","True"
"3444",1,4,7,0,0,1,37,0,1,1,0,"Day5_4","R_2Cpo9T9T652Vj5i","4","True"
"3445",1,4,6,0,0,1,46,0,4,0,2,"Day5_4","R_1f3KumWbUoil075","4","True"
"3446",1,3,4,0,0,0,78,0,4,1,1,"Day5_4","R_O3jlq6WlSvIyDxn","4","True"
"3447",0,1,4,1,0,0,26,0,1,0,0,"Day5_4","R_1eUDcy6U1wVJFoS","4","True"
"3448",1,4,7,1,0,0,70,0,1,0,0,"Day5_4","R_069jThnrP7vlej7","4","True"
"3449",0,2,4,0,0,1,78,0,1,0,1,"Day5_4","R_3lzCJHIDSdnlZ7r","4","True"
"3450",1,3,5,0,0,0,24,0,1,0,0,"Day5_4","R_BYeP2OAsYDQOTAt","4","True"
"3451",1,4,7,0,0,1,55,0,3,1,1,"Day5_4","R_9sEzqXwna032hgZ","4","True"
"3452",1,4,6,0,0,0,53,0,2,0,2,"Day5_4","R_1jU4svNEJd9eZWg","4","True"
"3453",0,2,2,0,0,0,79,0,3,1,0,"Day5_4","R_t063EcjgsKiv3gJ","4","True"
"3454",0,4,4,0,0,1,52,0,1,0,1,"Day5_4","R_CfzFynf1EADUWkh","4","True"
"3455",0,2,2,0,0,0,82,0,3,0,0,"Day5_4","R_3EbXm4YrD82yjmi","4","True"
"3456",0,3,4,0,0,1,29,0,2,0,2,"Day5_4","R_1pzImXy30nccobp","4","True"
"3457",0,3,4,0,0,0,51,0,1,1,0,"Day5_4","R_3I9pD7H3Cs27Ft0","4","True"
"3458",0,3,3,1,0,0,75,0,1,0,1,"Day5_4","R_1I6Ht09tDoCNY6a","4","True"
"3459",1,4,6,0,0,0,81,0,3,0,0,"Day5_4","R_DUodnZwuWooNRSx","4","True"
"3460",0,2,4,1,0,0,69,0,5,0,0,"Day5_4","R_3fIDQBdzlQtLa4V","4","True"
"3461",0,3,4,0,1,0,76,0,1,1,0,"Day5_4","R_30dulDCLSIR5VJA","4","True"
"3462",1,3,5,0,0,0,72,0,3,0,1,"Day5_4","R_25sIrl3D1yLG1w5","4","True"
"3463",0,3,4,1,0,0,35,0,4,0,1,"Day5_4","R_3F4XgPIj1C016kO","4","True"
"3464",0,2,2,0,0,0,60,0,1,0,0,"Day5_4","R_2cdcEHJ0kDLk1lJ","4","True"
"3465",1,3,5,0,1,0,37,0,3,1,2,"Day5_4","R_3PsITaPZkwaTruz","4","True"
"3466",0,2,2,0,0,1,35,0,2,1,0,"Day5_4","R_3fQ06n8y4cU9fkB","4","True"
"3467",0,3,5,1,0,0,35,0,1,1,0,"Day5_4","R_3KN7avqxtfTbMzG","4","True"
"3468",1,4,7,0,1,0,29,0,2,0,1,"Day5_4","R_pJG1fwyeohncj5f","4","True"
"3469",1,4,7,0,1,0,77,0,4,0,1,"Day5_4","R_XOePiAHtFhf8oAp","4","True"
"3470",1,3,6,1,0,0,27,0,3,1,1,"Day5_4","R_1FzU3mcP5EiQIQv","4","True"
"3471",0,3,5,0,0,0,19,0,1,0,1,"Day5_4","R_28FI1OGgK4JiAzi","4","True"
"3472",1,4,6,0,1,0,85,0,3,1,1,"Day5_4","R_3FVaWQGTJxXxB2d","4","True"
"3473",1,3,6,1,0,0,50,0,2,0,0,"Day5_4","R_3kjJ8Rrhof2mJfM","4","True"
"3474",1,3,6,0,0,0,42,0,2,0,0,"Day5_4","R_1DO6GCTIFt4CiIU","4","True"
"3475",1,4,6,1,0,0,82,0,4,0,0,"Day5_4","R_3PLHfp1uuZGBZmU","4","True"
"3476",1,3,5,0,0,1,23,0,3,1,2,"Day5_4","R_3JyLtGB83dfLke0","4","True"
"3477",1,4,7,1,0,0,19,0,5,0,1,"Day5_4","R_A0DsziNNeqcy2oV","4","True"
"3478",1,4,7,0,1,0,47,0,1,0,1,"Day5_4","R_BCUbe2HqQnyzsg9","4","True"
"3479",1,3,4,0,0,0,47,0,1,1,1,"Day5_4","R_1CBjbzavB0rs4ZM","4","True"
"3480",1,4,6,0,1,0,81,0,1,1,0,"Day5_4","R_aWCbegTFxnVufAd","4","True"
"3481",0,2,4,0,0,1,33,0,3,0,0,"Day5_4","R_3lE5ZcxRz4rhC8T","4","True"
"3482",0,2,2,0,0,1,77,0,1,0,0,"Day5_4","R_12SJhGfdA01aL9X","4","True"
"3483",0,3,6,0,1,0,78,0,1,0,0,"Day5_4","R_2yl3LRuqaGqbN2p","4","True"
"3484",0,3,5,0,1,0,51,0,1,1,0,"Day5_4","R_2qeBV1zp3vlkPxf","4","True"
"3485",0,3,4,0,1,0,67,0,0,0,1,"Day5_5","R_3phDkX3s1eOspN0","5","True"
"3486",1,4,7,0,0,0,62,0,2,0,0,"Day5_5","R_3kdjpoNP7o7I1c8","5","True"
"3487",0,3,4,0,0,1,75,0,1,0,0,"Day5_5","R_1l4w5IeZ5sz8wav","5","True"
"3488",1,4,7,1,0,0,54,0,4,1,2,"Day5_5","R_1FtfmcGBbZciOmC","5","True"
"3489",0,2,4,0,0,0,23,0,1,0,1,"Day5_5","R_1LRSv0A954qIrL6","5","True"
"3490",0,3,4,1,0,0,62,0,0,0,0,"Day5_5","R_1LI0Pmn9152M24F","5","True"
